class,directoryname,directorypath,numclips,split
Robbery,Robbery_028,data/interim/clips_original_06_undersample/Robbery/Robbery_028,146,test
Robbery,Robbery_030,data/interim/clips_original_06_undersample/Robbery/Robbery_030,180,test
Robbery,Robbery_033,data/interim/clips_original_06_undersample/Robbery/Robbery_033,59,test
Robbery,Robbery_034,data/interim/clips_original_06_undersample/Robbery/Robbery_034,180,train
Robbery,Robbery_035,data/interim/clips_original_06_undersample/Robbery/Robbery_035,180,test
Robbery,Robbery_036,data/interim/clips_original_06_undersample/Robbery/Robbery_036,180,train
Robbery,Robbery_037,data/interim/clips_original_06_undersample/Robbery/Robbery_037,180,train
Robbery,Robbery_039,data/interim/clips_original_06_undersample/Robbery/Robbery_039,32,val
Robbery,Robbery_040,data/interim/clips_original_06_undersample/Robbery/Robbery_040,65,test
Robbery,Robbery_041,data/interim/clips_original_06_undersample/Robbery/Robbery_041,85,train
Robbery,Robbery_042,data/interim/clips_original_06_undersample/Robbery/Robbery_042,135,train
Robbery,Robbery_043,data/interim/clips_original_06_undersample/Robbery/Robbery_043,64,val
Robbery,Robbery_044,data/interim/clips_original_06_undersample/Robbery/Robbery_044,29,train
Robbery,Robbery_045,data/interim/clips_original_06_undersample/Robbery/Robbery_045,180,train
Robbery,Robbery_046,data/interim/clips_original_06_undersample/Robbery/Robbery_046,53,test
Robbery,Robbery_047,data/interim/clips_original_06_undersample/Robbery/Robbery_047,95,test
Robbery,Robbery_048,data/interim/clips_original_06_undersample/Robbery/Robbery_048,88,test
Robbery,Robbery_049,data/interim/clips_original_06_undersample/Robbery/Robbery_049,123,test
Robbery,Robbery_051,data/interim/clips_original_06_undersample/Robbery/Robbery_051,99,val
Robbery,Robbery_054,data/interim/clips_original_06_undersample/Robbery/Robbery_054,123,val
Robbery,Robbery_055,data/interim/clips_original_06_undersample/Robbery/Robbery_055,178,train
Robbery,Robbery_056,data/interim/clips_original_06_undersample/Robbery/Robbery_056,172,train
Robbery,Robbery_057,data/interim/clips_original_06_undersample/Robbery/Robbery_057,134,train
Robbery,Robbery_058,data/interim/clips_original_06_undersample/Robbery/Robbery_058,109,train
Robbery,Robbery_059,data/interim/clips_original_06_undersample/Robbery/Robbery_059,180,train
Robbery,Robbery_060,data/interim/clips_original_06_undersample/Robbery/Robbery_060,131,train
Robbery,Robbery_061,data/interim/clips_original_06_undersample/Robbery/Robbery_061,180,train
Robbery,Robbery_062,data/interim/clips_original_06_undersample/Robbery/Robbery_062,180,train
Robbery,Robbery_064,data/interim/clips_original_06_undersample/Robbery/Robbery_064,88,val
Robbery,Robbery_065,data/interim/clips_original_06_undersample/Robbery/Robbery_065,149,test
Robbery,Robbery_066,data/interim/clips_original_06_undersample/Robbery/Robbery_066,180,val
Robbery,Robbery_067,data/interim/clips_original_06_undersample/Robbery/Robbery_067,180,test
Robbery,Robbery_068,data/interim/clips_original_06_undersample/Robbery/Robbery_068,24,train
Robbery,Robbery_069,data/interim/clips_original_06_undersample/Robbery/Robbery_069,43,train
Robbery,Robbery_070,data/interim/clips_original_06_undersample/Robbery/Robbery_070,36,test
Robbery,Robbery_071,data/interim/clips_original_06_undersample/Robbery/Robbery_071,97,train
Robbery,Robbery_073,data/interim/clips_original_06_undersample/Robbery/Robbery_073,180,train
Robbery,Robbery_074,data/interim/clips_original_06_undersample/Robbery/Robbery_074,49,train
Robbery,Robbery_075,data/interim/clips_original_06_undersample/Robbery/Robbery_075,176,test
Robbery,Robbery_077,data/interim/clips_original_06_undersample/Robbery/Robbery_077,71,val
Robbery,Robbery_079,data/interim/clips_original_06_undersample/Robbery/Robbery_079,46,val
Robbery,Robbery_081,data/interim/clips_original_06_undersample/Robbery/Robbery_081,180,val
Robbery,Robbery_083,data/interim/clips_original_06_undersample/Robbery/Robbery_083,60,train
Robbery,Robbery_084,data/interim/clips_original_06_undersample/Robbery/Robbery_084,175,test
Robbery,Robbery_085,data/interim/clips_original_06_undersample/Robbery/Robbery_085,117,train
Robbery,Robbery_086,data/interim/clips_original_06_undersample/Robbery/Robbery_086,180,train
Robbery,Robbery_087,data/interim/clips_original_06_undersample/Robbery/Robbery_087,62,val
Robbery,Robbery_088,data/interim/clips_original_06_undersample/Robbery/Robbery_088,180,train
Robbery,Robbery_090,data/interim/clips_original_06_undersample/Robbery/Robbery_090,180,train
Robbery,Robbery_091,data/interim/clips_original_06_undersample/Robbery/Robbery_091,119,train
Robbery,Robbery_092,data/interim/clips_original_06_undersample/Robbery/Robbery_092,53,train
Robbery,Robbery_093,data/interim/clips_original_06_undersample/Robbery/Robbery_093,73,train
Robbery,Robbery_094,data/interim/clips_original_06_undersample/Robbery/Robbery_094,180,train
Robbery,Robbery_097,data/interim/clips_original_06_undersample/Robbery/Robbery_097,180,train
Robbery,Robbery_098,data/interim/clips_original_06_undersample/Robbery/Robbery_098,180,val
Robbery,Robbery_099,data/interim/clips_original_06_undersample/Robbery/Robbery_099,100,val
Robbery,Robbery_100,data/interim/clips_original_06_undersample/Robbery/Robbery_100,180,test
Robbery,Robbery_101,data/interim/clips_original_06_undersample/Robbery/Robbery_101,180,train
Robbery,Robbery_103,data/interim/clips_original_06_undersample/Robbery/Robbery_103,136,test
Robbery,Robbery_105,data/interim/clips_original_06_undersample/Robbery/Robbery_105,116,train
Robbery,Robbery_108,data/interim/clips_original_06_undersample/Robbery/Robbery_108,86,train
Robbery,Robbery_109,data/interim/clips_original_06_undersample/Robbery/Robbery_109,180,train
Robbery,Robbery_110,data/interim/clips_original_06_undersample/Robbery/Robbery_110,159,train
Robbery,Robbery_111,data/interim/clips_original_06_undersample/Robbery/Robbery_111,180,train
Robbery,Robbery_113,data/interim/clips_original_06_undersample/Robbery/Robbery_113,50,train
Robbery,Robbery_114,data/interim/clips_original_06_undersample/Robbery/Robbery_114,129,train
Robbery,Robbery_115,data/interim/clips_original_06_undersample/Robbery/Robbery_115,114,train
Robbery,Robbery_116,data/interim/clips_original_06_undersample/Robbery/Robbery_116,28,train
Robbery,Robbery_117,data/interim/clips_original_06_undersample/Robbery/Robbery_117,180,val
Robbery,Robbery_119,data/interim/clips_original_06_undersample/Robbery/Robbery_119,180,train
Robbery,Robbery_120,data/interim/clips_original_06_undersample/Robbery/Robbery_120,60,val
Robbery,Robbery_121,data/interim/clips_original_06_undersample/Robbery/Robbery_121,87,train
Robbery,Robbery_122,data/interim/clips_original_06_undersample/Robbery/Robbery_122,64,train
Robbery,Robbery_123,data/interim/clips_original_06_undersample/Robbery/Robbery_123,67,val
Robbery,Robbery_124,data/interim/clips_original_06_undersample/Robbery/Robbery_124,180,train
Robbery,Robbery_125,data/interim/clips_original_06_undersample/Robbery/Robbery_125,180,test
Robbery,Robbery_126,data/interim/clips_original_06_undersample/Robbery/Robbery_126,97,train
Robbery,Robbery_127,data/interim/clips_original_06_undersample/Robbery/Robbery_127,78,train
Robbery,Robbery_128,data/interim/clips_original_06_undersample/Robbery/Robbery_128,180,test
Robbery,Robbery_129,data/interim/clips_original_06_undersample/Robbery/Robbery_129,140,train
Robbery,Robbery_130,data/interim/clips_original_06_undersample/Robbery/Robbery_130,114,train
Robbery,Robbery_131,data/interim/clips_original_06_undersample/Robbery/Robbery_131,94,test
Robbery,Robbery_132,data/interim/clips_original_06_undersample/Robbery/Robbery_132,41,train
Robbery,Robbery_133,data/interim/clips_original_06_undersample/Robbery/Robbery_133,111,train
Robbery,Robbery_134,data/interim/clips_original_06_undersample/Robbery/Robbery_134,39,train
Robbery,Robbery_135,data/interim/clips_original_06_undersample/Robbery/Robbery_135,180,test
Robbery,Robbery_136,data/interim/clips_original_06_undersample/Robbery/Robbery_136,69,val
Robbery,Robbery_137,data/interim/clips_original_06_undersample/Robbery/Robbery_137,137,test
Robbery,Robbery_138,data/interim/clips_original_06_undersample/Robbery/Robbery_138,38,train
Robbery,Robbery_139,data/interim/clips_original_06_undersample/Robbery/Robbery_139,61,train
Robbery,Robbery_140,data/interim/clips_original_06_undersample/Robbery/Robbery_140,66,train
Robbery,Robbery_141,data/interim/clips_original_06_undersample/Robbery/Robbery_141,180,train
Robbery,Robbery_142,data/interim/clips_original_06_undersample/Robbery/Robbery_142,156,train
Robbery,Robbery_143,data/interim/clips_original_06_undersample/Robbery/Robbery_143,48,train
Robbery,Robbery_144,data/interim/clips_original_06_undersample/Robbery/Robbery_144,50,train
Robbery,Robbery_145,data/interim/clips_original_06_undersample/Robbery/Robbery_145,83,train
Robbery,Robbery_146,data/interim/clips_original_06_undersample/Robbery/Robbery_146,102,train
Robbery,Robbery_147,data/interim/clips_original_06_undersample/Robbery/Robbery_147,54,train
Robbery,Robbery_149,data/interim/clips_original_06_undersample/Robbery/Robbery_149,78,train
Normal,Normal_726,data/interim/clips_original_06_undersample/Normal/Normal_726,107,train
Normal,Normal_130,data/interim/clips_original_06_undersample/Normal/Normal_130,180,test
Normal,Normal_007,data/interim/clips_original_06_undersample/Normal/Normal_007,61,train
Normal,Normal_670,data/interim/clips_original_06_undersample/Normal/Normal_670,180,val
Normal,Normal_722,data/interim/clips_original_06_undersample/Normal/Normal_722,180,val
Normal,Normal_032,data/interim/clips_original_06_undersample/Normal/Normal_032,52,train
Normal,Normal_247,data/interim/clips_original_06_undersample/Normal/Normal_247,180,train
Normal,Normal_035,data/interim/clips_original_06_undersample/Normal/Normal_035,180,train
Normal,Normal_452,data/interim/clips_original_06_undersample/Normal/Normal_452,27,train
Normal,Normal_207,data/interim/clips_original_06_undersample/Normal/Normal_207,163,val
Normal,Normal_008,data/interim/clips_original_06_undersample/Normal/Normal_008,160,train
Normal,Normal_855,data/interim/clips_original_06_undersample/Normal/Normal_855,180,train
Normal,Normal_083,data/interim/clips_original_06_undersample/Normal/Normal_083,36,train
Normal,Normal_694,data/interim/clips_original_06_undersample/Normal/Normal_694,180,train
Normal,Normal_707,data/interim/clips_original_06_undersample/Normal/Normal_707,125,test
Normal,Normal_038,data/interim/clips_original_06_undersample/Normal/Normal_038,180,train
Normal,Normal_678,data/interim/clips_original_06_undersample/Normal/Normal_678,138,train
Normal,Normal_100,data/interim/clips_original_06_undersample/Normal/Normal_100,39,train
Normal,Normal_508,data/interim/clips_original_06_undersample/Normal/Normal_508,88,train
Normal,Normal_142,data/interim/clips_original_06_undersample/Normal/Normal_142,116,train
Normal,Normal_015,data/interim/clips_original_06_undersample/Normal/Normal_015,30,test
Normal,Normal_158,data/interim/clips_original_06_undersample/Normal/Normal_158,33,test
Normal,Normal_353,data/interim/clips_original_06_undersample/Normal/Normal_353,75,val
Normal,Normal_253,data/interim/clips_original_06_undersample/Normal/Normal_253,32,train
Normal,Normal_181,data/interim/clips_original_06_undersample/Normal/Normal_181,180,train
Normal,Normal_214,data/interim/clips_original_06_undersample/Normal/Normal_214,180,train
Normal,Normal_109,data/interim/clips_original_06_undersample/Normal/Normal_109,107,train
Normal,Normal_455,data/interim/clips_original_06_undersample/Normal/Normal_455,35,train
Normal,Normal_460,data/interim/clips_original_06_undersample/Normal/Normal_460,180,val
Normal,Normal_417,data/interim/clips_original_06_undersample/Normal/Normal_417,67,train
Normal,Normal_681,data/interim/clips_original_06_undersample/Normal/Normal_681,180,train
Normal,Normal_201,data/interim/clips_original_06_undersample/Normal/Normal_201,178,val
Normal,Normal_456,data/interim/clips_original_06_undersample/Normal/Normal_456,180,train
Normal,Normal_619,data/interim/clips_original_06_undersample/Normal/Normal_619,180,train
Normal,Normal_086,data/interim/clips_original_06_undersample/Normal/Normal_086,180,train
Normal,Normal_157,data/interim/clips_original_06_undersample/Normal/Normal_157,12,train
Normal,Normal_945,data/interim/clips_original_06_undersample/Normal/Normal_945,180,train
Normal,Normal_585,data/interim/clips_original_06_undersample/Normal/Normal_585,111,test
Normal,Normal_026,data/interim/clips_original_06_undersample/Normal/Normal_026,170,train
Normal,Normal_173,data/interim/clips_original_06_undersample/Normal/Normal_173,37,train
Normal,Normal_303,data/interim/clips_original_06_undersample/Normal/Normal_303,180,train
Normal,Normal_457,data/interim/clips_original_06_undersample/Normal/Normal_457,109,test
Normal,Normal_411,data/interim/clips_original_06_undersample/Normal/Normal_411,57,train
Normal,Normal_350,data/interim/clips_original_06_undersample/Normal/Normal_350,90,train
Normal,Normal_946,data/interim/clips_original_06_undersample/Normal/Normal_946,180,val
Normal,Normal_402,data/interim/clips_original_06_undersample/Normal/Normal_402,36,train
Normal,Normal_570,data/interim/clips_original_06_undersample/Normal/Normal_570,52,val
Normal,Normal_349,data/interim/clips_original_06_undersample/Normal/Normal_349,180,val
Normal,Normal_317,data/interim/clips_original_06_undersample/Normal/Normal_317,58,test
Normal,Normal_174,data/interim/clips_original_06_undersample/Normal/Normal_174,57,train
Normal,Normal_001,data/interim/clips_original_06_undersample/Normal/Normal_001,34,val
Normal,Normal_885,data/interim/clips_original_06_undersample/Normal/Normal_885,29,train
Normal,Normal_039,data/interim/clips_original_06_undersample/Normal/Normal_039,112,test
Normal,Normal_239,data/interim/clips_original_06_undersample/Normal/Normal_239,180,val
Normal,Normal_498,data/interim/clips_original_06_undersample/Normal/Normal_498,180,train
Normal,Normal_688,data/interim/clips_original_06_undersample/Normal/Normal_688,180,train
Normal,Normal_929,data/interim/clips_original_06_undersample/Normal/Normal_929,57,train
Normal,Normal_949,data/interim/clips_original_06_undersample/Normal/Normal_949,69,test
Normal,Normal_598,data/interim/clips_original_06_undersample/Normal/Normal_598,180,test
Normal,Normal_112,data/interim/clips_original_06_undersample/Normal/Normal_112,51,test
Normal,Normal_361,data/interim/clips_original_06_undersample/Normal/Normal_361,88,train
Normal,Normal_135,data/interim/clips_original_06_undersample/Normal/Normal_135,111,val
Normal,Normal_454,data/interim/clips_original_06_undersample/Normal/Normal_454,113,train
Normal,Normal_399,data/interim/clips_original_06_undersample/Normal/Normal_399,180,train
Normal,Normal_047,data/interim/clips_original_06_undersample/Normal/Normal_047,180,train
Normal,Normal_037,data/interim/clips_original_06_undersample/Normal/Normal_037,28,train
Normal,Normal_754,data/interim/clips_original_06_undersample/Normal/Normal_754,101,val
Normal,Normal_547,data/interim/clips_original_06_undersample/Normal/Normal_547,180,train
Normal,Normal_758,data/interim/clips_original_06_undersample/Normal/Normal_758,99,train
Normal,Normal_199,data/interim/clips_original_06_undersample/Normal/Normal_199,180,train
Normal,Normal_255,data/interim/clips_original_06_undersample/Normal/Normal_255,180,train
Normal,Normal_354,data/interim/clips_original_06_undersample/Normal/Normal_354,112,test
Normal,Normal_144,data/interim/clips_original_06_undersample/Normal/Normal_144,180,val
Normal,Normal_341,data/interim/clips_original_06_undersample/Normal/Normal_341,55,train
Normal,Normal_160,data/interim/clips_original_06_undersample/Normal/Normal_160,180,test
Normal,Normal_523,data/interim/clips_original_06_undersample/Normal/Normal_523,26,train
Normal,Normal_365,data/interim/clips_original_06_undersample/Normal/Normal_365,180,train
Normal,Normal_403,data/interim/clips_original_06_undersample/Normal/Normal_403,25,train
Normal,Normal_360,data/interim/clips_original_06_undersample/Normal/Normal_360,61,train
Normal,Normal_401,data/interim/clips_original_06_undersample/Normal/Normal_401,101,test
Normal,Normal_605,data/interim/clips_original_06_undersample/Normal/Normal_605,180,train
Normal,Normal_092,data/interim/clips_original_06_undersample/Normal/Normal_092,112,val
Normal,Normal_046,data/interim/clips_original_06_undersample/Normal/Normal_046,180,train
Normal,Normal_530,data/interim/clips_original_06_undersample/Normal/Normal_530,180,train
Normal,Normal_612,data/interim/clips_original_06_undersample/Normal/Normal_612,180,train
Normal,Normal_745,data/interim/clips_original_06_undersample/Normal/Normal_745,19,train
Normal,Normal_180,data/interim/clips_original_06_undersample/Normal/Normal_180,180,train
Normal,Normal_299,data/interim/clips_original_06_undersample/Normal/Normal_299,88,test
Normal,Normal_641,data/interim/clips_original_06_undersample/Normal/Normal_641,180,test
Normal,Normal_342,data/interim/clips_original_06_undersample/Normal/Normal_342,180,train
Normal,Normal_213,data/interim/clips_original_06_undersample/Normal/Normal_213,111,test
Normal,Normal_066,data/interim/clips_original_06_undersample/Normal/Normal_066,63,test
Normal,Normal_820,data/interim/clips_original_06_undersample/Normal/Normal_820,41,test
Normal,Normal_370,data/interim/clips_original_06_undersample/Normal/Normal_370,180,train
Normal,Normal_152,data/interim/clips_original_06_undersample/Normal/Normal_152,180,train
Normal,Normal_689,data/interim/clips_original_06_undersample/Normal/Normal_689,180,val
Normal,Normal_012,data/interim/clips_original_06_undersample/Normal/Normal_012,146,train
Normal,Normal_080,data/interim/clips_original_06_undersample/Normal/Normal_080,124,train
Normal,Normal_819,data/interim/clips_original_06_undersample/Normal/Normal_819,180,train
Normal,Normal_346,data/interim/clips_original_06_undersample/Normal/Normal_346,180,test
Normal,Normal_127,data/interim/clips_original_06_undersample/Normal/Normal_127,111,train
Normal,Normal_446,data/interim/clips_original_06_undersample/Normal/Normal_446,30,train
Normal,Normal_948,data/interim/clips_original_06_undersample/Normal/Normal_948,180,test
Normal,Normal_861,data/interim/clips_original_06_undersample/Normal/Normal_861,89,test
Normal,Normal_620,data/interim/clips_original_06_undersample/Normal/Normal_620,180,train
Normal,Normal_706,data/interim/clips_original_06_undersample/Normal/Normal_706,56,train
Normal,Normal_453,data/interim/clips_original_06_undersample/Normal/Normal_453,180,test
Normal,Normal_146,data/interim/clips_original_06_undersample/Normal/Normal_146,51,train
Normal,Normal_509,data/interim/clips_original_06_undersample/Normal/Normal_509,43,train
Normal,Normal_458,data/interim/clips_original_06_undersample/Normal/Normal_458,180,train
Normal,Normal_753,data/interim/clips_original_06_undersample/Normal/Normal_753,55,train
Normal,Normal_459,data/interim/clips_original_06_undersample/Normal/Normal_459,180,train
Normal,Normal_206,data/interim/clips_original_06_undersample/Normal/Normal_206,180,train
Normal,Normal_052,data/interim/clips_original_06_undersample/Normal/Normal_052,20,val
Normal,Normal_283,data/interim/clips_original_06_undersample/Normal/Normal_283,180,train
Normal,Normal_246,data/interim/clips_original_06_undersample/Normal/Normal_246,180,train
Normal,Normal_023,data/interim/clips_original_06_undersample/Normal/Normal_023,110,test
Normal,Normal_289,data/interim/clips_original_06_undersample/Normal/Normal_289,53,train
Normal,Normal_687,data/interim/clips_original_06_undersample/Normal/Normal_687,180,val
Normal,Normal_450,data/interim/clips_original_06_undersample/Normal/Normal_450,180,train
Normal,Normal_314,data/interim/clips_original_06_undersample/Normal/Normal_314,70,train
Normal,Normal_096,data/interim/clips_original_06_undersample/Normal/Normal_096,48,test
Normal,Normal_305,data/interim/clips_original_06_undersample/Normal/Normal_305,159,train
Normal,Normal_674,data/interim/clips_original_06_undersample/Normal/Normal_674,180,train
Normal,Normal_143,data/interim/clips_original_06_undersample/Normal/Normal_143,111,train
Normal,Normal_145,data/interim/clips_original_06_undersample/Normal/Normal_145,180,val
Normal,Normal_512,data/interim/clips_original_06_undersample/Normal/Normal_512,180,train
Normal,Normal_335,data/interim/clips_original_06_undersample/Normal/Normal_335,180,train
Normal,Normal_439,data/interim/clips_original_06_undersample/Normal/Normal_439,180,val
Normal,Normal_682,data/interim/clips_original_06_undersample/Normal/Normal_682,180,test
Normal,Normal_854,data/interim/clips_original_06_undersample/Normal/Normal_854,180,test
Normal,Normal_061,data/interim/clips_original_06_undersample/Normal/Normal_061,180,train
Normal,Normal_772,data/interim/clips_original_06_undersample/Normal/Normal_772,83,val
Normal,Normal_597,data/interim/clips_original_06_undersample/Normal/Normal_597,139,train
Normal,Normal_234,data/interim/clips_original_06_undersample/Normal/Normal_234,180,train
Normal,Normal_167,data/interim/clips_original_06_undersample/Normal/Normal_167,98,train
Normal,Normal_613,data/interim/clips_original_06_undersample/Normal/Normal_613,180,train
Normal,Normal_043,data/interim/clips_original_06_undersample/Normal/Normal_043,108,train
Normal,Normal_150,data/interim/clips_original_06_undersample/Normal/Normal_150,54,train
Normal,Normal_323,data/interim/clips_original_06_undersample/Normal/Normal_323,180,train
Normal,Normal_237,data/interim/clips_original_06_undersample/Normal/Normal_237,107,val
Normal,Normal_049,data/interim/clips_original_06_undersample/Normal/Normal_049,180,train
Normal,Normal_344,data/interim/clips_original_06_undersample/Normal/Normal_344,13,test
Normal,Normal_085,data/interim/clips_original_06_undersample/Normal/Normal_085,180,train
Normal,Normal_566,data/interim/clips_original_06_undersample/Normal/Normal_566,180,train
Normal,Normal_445,data/interim/clips_original_06_undersample/Normal/Normal_445,132,val
Normal,Normal_028,data/interim/clips_original_06_undersample/Normal/Normal_028,180,test
Normal,Normal_205,data/interim/clips_original_06_undersample/Normal/Normal_205,180,train
Normal,Normal_313,data/interim/clips_original_06_undersample/Normal/Normal_313,81,val
Normal,Normal_318,data/interim/clips_original_06_undersample/Normal/Normal_318,81,test
Normal,Normal_058,data/interim/clips_original_06_undersample/Normal/Normal_058,61,val
Normal,Normal_345,data/interim/clips_original_06_undersample/Normal/Normal_345,13,test
