number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
39,0.549998939037323,2026-03-09 22:46:31.681698,2026-03-09 22:46:39.465296,0 days 00:00:07.783598,64,True,0.45233585557407924,64,0.0005525446608199177,1,0.0004291182127162355,0.8209677419354839,81.0,COMPLETE
40,0.5321422219276428,2026-03-09 22:46:39.465296,2026-03-09 22:46:51.371698,0 days 00:00:11.906402,64,False,0.35839294872561667,192,0.0007486731666712327,1,0.0007160184380795637,0.8209677419354838,82.0,COMPLETE
41,0.49973276257514954,2026-03-09 22:46:51.371698,2026-03-09 22:46:59.811943,0 days 00:00:08.440245,64,True,0.4158863212612805,128,0.0005895704448141068,1,0.00020276596632713313,0.8258064516129032,83.0,COMPLETE
42,0.5338081121444702,2026-03-09 22:46:59.811943,2026-03-09 22:47:08.219475,0 days 00:00:08.407532,64,True,0.41075583325030646,128,0.0006091293487246641,1,0.00018504022245151275,0.7919354838709677,84.0,COMPLETE
43,0.5703145861625671,2026-03-09 22:47:08.219475,2026-03-09 22:47:16.696554,0 days 00:00:08.477079,64,True,0.4142771968966055,128,0.0005395165610652607,1,0.00012591219275820986,0.7806451612903226,85.0,COMPLETE
44,1.2222463358193636,2026-03-09 22:47:16.697555,2026-03-09 22:47:18.627715,0 days 00:00:01.930160,16,True,0.44514436428465837,128,0.0006003630516385642,1,0.00030705963232696774,,,PRUNED
45,0.5208364725112915,2026-03-09 22:47:18.627715,2026-03-09 22:47:43.081505,0 days 00:00:24.453790,64,True,0.4855127017588852,256,0.0006691414927458038,2,0.00018797968602933592,0.8064516129032259,87.0,COMPLETE
46,0.5305792093276978,2026-03-09 22:47:43.081505,2026-03-09 22:47:50.988098,0 days 00:00:07.906593,64,True,0.38560586488574766,96,0.000798336124550139,1,0.00021515282089392743,0.8225806451612904,88.0,COMPLETE
47,0.4897134304046631,2026-03-09 22:47:50.988098,2026-03-09 22:48:10.887577,0 days 00:00:19.899479,64,True,0.4633457326500806,192,0.0005312152715602425,1,0.00037939310355026234,0.8096774193548386,89.0,COMPLETE
48,0.5176074504852295,2026-03-09 22:48:10.888469,2026-03-09 22:48:22.841308,0 days 00:00:11.952839,64,False,0.4604698653339072,192,0.0005314949229446216,1,0.0003816864956720236,0.7838709677419355,90.0,COMPLETE
49,0.5796756893396378,2026-03-09 22:48:22.841308,2026-03-09 22:49:07.995457,0 days 00:00:45.154149,16,True,0.5722194293671243,192,0.0005010060824320203,2,0.0005522792577521691,0.8290322580645161,91.0,COMPLETE
50,1.0477288216352463,2026-03-09 22:49:07.995457,2026-03-09 22:49:11.859147,0 days 00:00:03.863690,32,True,0.5142443531530559,192,0.0005682954255012254,1,0.00016253284842777908,,,PRUNED
51,0.5389984250068665,2026-03-09 22:49:11.859147,2026-03-09 22:49:31.614952,0 days 00:00:19.755805,64,True,0.41907828499731214,192,0.0006295476834426615,1,0.0003184257327499386,0.846774193548387,93.0,COMPLETE
52,0.46506863832473755,2026-03-09 22:49:31.614952,2026-03-09 22:49:51.371773,0 days 00:00:19.756821,64,True,0.47827748585911356,192,0.0005353885015204073,1,0.000226706029437904,0.8322580645161289,94.0,COMPLETE
53,0.5283896923065186,2026-03-09 22:49:51.371773,2026-03-09 22:50:41.373279,0 days 00:00:50.001506,64,True,0.47266440561977774,192,0.0005277925663681247,3,0.00013007934853324942,0.8016129032258065,95.0,COMPLETE
54,0.5341312885284424,2026-03-09 22:50:41.373279,2026-03-09 22:51:01.196868,0 days 00:00:19.823589,64,True,0.45099086687477574,192,0.000569067451507531,1,0.00040006338433199297,0.8306451612903226,96.0,COMPLETE
55,0.5794244408607483,2026-03-09 22:51:01.196868,2026-03-09 22:51:21.046703,0 days 00:00:19.849835,64,True,0.48934451756044994,192,0.0006423455410553193,1,0.0007554741696802502,0.8145161290322581,97.0,COMPLETE
56,0.48215538263320923,2026-03-09 22:51:21.049814,2026-03-09 22:51:40.961393,0 days 00:00:19.911579,64,True,0.5273196470339572,192,0.0017198329904365211,1,9.093422478995802e-05,0.8,98.0,COMPLETE
57,0.4875200390815735,2026-03-09 22:51:40.961393,2026-03-09 22:52:16.058355,0 days 00:00:35.096962,64,True,0.5236064238472115,192,0.001508987285048786,2,7.708381443492732e-05,0.8096774193548387,99.0,COMPLETE
58,0.5696210861206055,2026-03-09 22:52:16.059177,2026-03-09 22:53:08.653051,0 days 00:00:52.593874,32,True,0.5298547173450447,192,0.0015978032990908734,3,6.426030702453806e-05,0.8806451612903226,100.0,COMPLETE
59,0.5354880690574646,2026-03-09 22:53:08.662899,2026-03-09 22:53:27.485444,0 days 00:00:18.822545,64,False,0.5739992269638884,192,0.0019555666500125912,2,4.054894104140985e-05,0.7935483870967742,101.0,COMPLETE
60,0.5109286308288574,2026-03-09 22:53:27.485444,2026-03-09 22:54:02.713833,0 days 00:00:35.228389,64,True,0.5106295319472999,192,0.0018099264377627788,2,9.296879330626261e-05,0.7951612903225806,102.0,COMPLETE
61,0.5111083984375,2026-03-09 22:54:02.714811,2026-03-09 22:54:22.482976,0 days 00:00:19.768165,64,True,0.47662407756623815,192,0.0016751023463509207,1,7.204855739561797e-05,0.796774193548387,103.0,COMPLETE
62,0.5391078591346741,2026-03-09 22:54:22.483975,2026-03-09 22:54:42.324272,0 days 00:00:19.840297,64,True,0.5030048357533745,192,0.0013426703748600846,1,8.630667629064021e-05,0.803225806451613,104.0,COMPLETE
63,0.542711079120636,2026-03-09 22:54:42.324272,2026-03-09 22:55:02.103016,0 days 00:00:19.778744,64,True,0.5286892509525598,192,0.0017332536677633948,1,0.00022665372720382827,0.814516129032258,105.0,COMPLETE
64,0.5193405151367188,2026-03-09 22:55:02.103016,2026-03-09 22:55:37.259954,0 days 00:00:35.156938,64,True,0.5211557400167696,192,0.001450114268329801,2,0.00011057355959390454,0.8274193548387097,106.0,COMPLETE
65,0.5129531621932983,2026-03-09 22:55:37.259954,2026-03-09 22:55:44.876635,0 days 00:00:07.616681,64,True,0.5504781374282042,64,0.0012226784133335957,1,5.369942448544484e-05,0.8322580645161289,107.0,COMPLETE
66,0.5361863374710083,2026-03-09 22:55:44.876635,2026-03-09 22:56:04.699914,0 days 00:00:19.823279,64,True,0.46599585641531194,192,0.001524535088967235,1,0.0001473831350364312,0.782258064516129,108.0,COMPLETE
67,0.52715003490448,2026-03-09 22:56:04.699914,2026-03-09 22:56:54.741598,0 days 00:00:50.041684,64,True,0.5904595398200608,192,0.000979273387004771,3,0.000285010290775402,0.8258064516129032,109.0,COMPLETE
68,0.7566133290529251,2026-03-09 22:56:54.741598,2026-03-09 22:56:58.611567,0 days 00:00:03.869969,32,True,0.4985573551657438,192,0.0010808860358789646,1,0.00024251286163098944,,,PRUNED
69,0.4892645478248596,2026-03-09 22:56:58.611567,2026-03-09 22:57:17.377216,0 days 00:00:18.765649,64,False,0.5407500785684684,192,0.0007150781137213465,2,5.931242148138576e-05,0.8306451612903226,111.0,COMPLETE
70,0.5194590240716934,2026-03-09 22:57:17.377216,2026-03-09 22:57:50.230999,0 days 00:00:32.853783,16,False,0.5638526437445586,256,0.0018904942956042379,2,3.270027871997562e-05,0.8548387096774194,112.0,COMPLETE
71,0.48482903838157654,2026-03-09 22:57:50.230999,2026-03-09 22:58:09.030273,0 days 00:00:18.799274,64,False,0.5396616991037532,192,0.0005240107498556006,2,6.26721211500737e-05,0.8370967741935483,113.0,COMPLETE
72,0.4383985996246338,2026-03-09 22:58:09.030273,2026-03-09 22:58:27.752200,0 days 00:00:18.721927,64,False,0.542367193849956,192,0.0005287984650062271,2,4.3669222665600007e-05,0.8838709677419355,114.0,COMPLETE
73,0.5034541487693787,2026-03-09 22:58:27.752200,2026-03-09 22:58:46.511225,0 days 00:00:18.759025,64,False,0.5474699876198772,192,0.0005194265024631698,2,6.298663048055363e-05,0.8209677419354838,115.0,COMPLETE
74,0.6131613850593567,2026-03-09 22:58:46.511225,2026-03-09 22:59:05.360397,0 days 00:00:18.849172,64,False,0.5362019981466153,192,0.0005676558783576788,2,4.614398312988085e-05,0.7564516129032258,116.0,COMPLETE
75,0.5653723478317261,2026-03-09 22:59:05.360397,2026-03-09 22:59:13.098675,0 days 00:00:07.738278,64,False,0.5993227217737744,96,0.0005491989862838822,2,7.416042119892401e-05,0.8290322580645162,117.0,COMPLETE
76,0.5255500674247742,2026-03-09 22:59:13.098675,2026-03-09 22:59:31.948898,0 days 00:00:18.850223,64,False,0.5612436485584299,192,0.000945298392859436,2,3.058073272954559e-05,0.7758064516129033,118.0,COMPLETE
77,0.5184224247932434,2026-03-09 22:59:31.950903,2026-03-09 22:59:39.612733,0 days 00:00:07.661830,64,False,0.5385340396796683,64,0.0012009418613732697,2,2.2619431484892542e-05,0.7935483870967742,119.0,COMPLETE
78,0.6194265484809875,2026-03-09 22:59:39.622677,2026-03-09 22:59:58.478325,0 days 00:00:18.855648,64,False,0.5795890321804542,192,0.0006194938243159607,2,4.1129652716150476e-05,0.8354838709677419,120.0,COMPLETE
79,0.4848352372646332,2026-03-09 22:59:58.478325,2026-03-09 23:00:17.277356,0 days 00:00:18.799031,64,False,0.512591522695984,192,0.0007227967798506598,2,5.491765701098147e-05,0.8370967741935484,121.0,COMPLETE
80,0.4116433560848236,2026-03-09 23:00:17.277356,2026-03-09 23:00:36.095104,0 days 00:00:18.817748,64,False,0.5186203416121847,192,0.0005166875891499078,2,3.474345662661421e-05,0.8661290322580646,122.0,COMPLETE
81,0.6158795952796936,2026-03-09 23:00:36.097105,2026-03-09 23:00:54.975433,0 days 00:00:18.878328,64,False,0.5237258700533458,192,0.0005768653585833134,2,3.511932358758406e-05,0.8290322580645161,123.0,COMPLETE
82,0.44645363092422485,2026-03-09 23:00:54.975433,2026-03-09 23:01:13.691007,0 days 00:00:18.715574,64,False,0.5108091856398554,192,0.0005028398205120999,2,4.993571226531859e-05,0.817741935483871,124.0,COMPLETE
83,0.5762628316879272,2026-03-09 23:01:13.691007,2026-03-09 23:01:32.473357,0 days 00:00:18.782350,64,False,0.5154960757338045,192,0.0005012615889632478,2,5.01233547795819e-05,0.8225806451612903,125.0,COMPLETE
84,0.6190814971923828,2026-03-09 23:01:32.473357,2026-03-09 23:01:51.215630,0 days 00:00:18.742273,64,False,0.4865599826757729,192,0.0005182145667155138,2,2.227458918150894e-05,0.8032258064516129,126.0,COMPLETE
85,0.5197258591651917,2026-03-09 23:01:51.217637,2026-03-09 23:02:10.031401,0 days 00:00:18.813764,64,False,0.5079303910380808,192,0.0005437628244731871,2,5.7378680935919655e-05,0.8467741935483871,127.0,COMPLETE
86,0.5435043573379517,2026-03-09 23:02:10.031401,2026-03-09 23:02:28.890589,0 days 00:00:18.859188,64,False,0.48126261222808253,192,0.0005190160205846652,2,3.7101706074920715e-05,0.8161290322580645,128.0,COMPLETE
87,0.5512755364179611,2026-03-09 23:02:28.890589,2026-03-09 23:02:50.481678,0 days 00:00:21.591089,32,False,0.5549059667164432,256,0.0005470135423445216,2,8.075629753928909e-05,0.7774193548387096,129.0,COMPLETE
88,0.44438621401786804,2026-03-09 23:02:50.481678,2026-03-09 23:03:09.404182,0 days 00:00:18.922504,64,False,0.49371384595761175,192,0.0005815594498319196,2,2.6530074321468872e-05,0.8112903225806452,130.0,COMPLETE
89,0.9487282186746597,2026-03-09 23:03:09.404182,2026-03-09 23:03:11.339231,0 days 00:00:01.935049,16,False,0.4942038699339896,96,0.0005849122693263791,2,2.8735949442387186e-05,,,PRUNED
90,0.5961297750473022,2026-03-09 23:03:11.339231,2026-03-09 23:03:30.204859,0 days 00:00:18.865628,64,False,0.5047762689302164,192,0.0006541225389537905,2,1.8227040917442987e-05,0.7919354838709677,132.0,COMPLETE
91,0.5368554592132568,2026-03-09 23:03:30.214981,2026-03-09 23:03:49.074160,0 days 00:00:18.859179,64,False,0.5232001101188543,192,0.000518598337093407,2,4.44923478714108e-05,0.8129032258064516,133.0,COMPLETE
92,0.5886585116386414,2026-03-09 23:03:49.074160,2026-03-09 23:04:07.929251,0 days 00:00:18.855091,64,False,0.5356713564540977,192,0.0005362863701659203,2,2.498591096958805e-05,0.8403225806451613,134.0,COMPLETE
93,0.5302433371543884,2026-03-09 23:04:07.929251,2026-03-09 23:04:26.968909,0 days 00:00:19.039658,64,False,0.5172175306990193,192,0.0005596603541518918,2,5.144441884082339e-05,0.853225806451613,135.0,COMPLETE
94,0.48704636096954346,2026-03-09 23:04:26.968909,2026-03-09 23:04:45.827754,0 days 00:00:18.858845,64,False,0.4780398406145568,192,0.0008424952531926659,2,3.984975032257881e-05,0.803225806451613,136.0,COMPLETE
95,0.48995453119277954,2026-03-09 23:04:45.827754,2026-03-09 23:05:04.733466,0 days 00:00:18.905712,64,False,0.47311166537620264,192,0.0008474612353726024,2,3.863378466710041e-05,0.8548387096774194,137.0,COMPLETE
96,0.4841393232345581,2026-03-09 23:05:04.734677,2026-03-09 23:05:23.725981,0 days 00:00:18.991304,64,False,0.4955528905546304,192,0.0005006572262143337,2,3.408676725649787e-05,0.8225806451612903,138.0,COMPLETE
97,0.5699025988578796,2026-03-09 23:05:23.732618,2026-03-09 23:05:31.426183,0 days 00:00:07.693565,64,False,0.4974183711163082,64,0.0005003031463673614,2,3.370761882198699e-05,0.8,139.0,COMPLETE
98,0.5189920663833618,2026-03-09 23:05:31.426183,2026-03-09 23:05:50.388547,0 days 00:00:18.962364,64,False,0.508239922890169,192,0.0006184793299705854,2,4.5954711769351765e-05,0.8274193548387097,140.0,COMPLETE
99,0.4780104458332062,2026-03-09 23:05:50.388547,2026-03-09 23:06:09.471086,0 days 00:00:19.082539,64,False,0.4894967433022518,192,0.0005342492550335906,2,9.951321206737407e-05,0.8419354838709678,141.0,COMPLETE
