class,directoryname,directorypath,numclips,split
Normal,Normal_745,data/interim/clips_original_07_undersample/Normal/Normal_745,32,train
Normal,Normal_180,data/interim/clips_original_07_undersample/Normal/Normal_180,32,train
Normal,Normal_299,data/interim/clips_original_07_undersample/Normal/Normal_299,32,test
Normal,Normal_641,data/interim/clips_original_07_undersample/Normal/Normal_641,32,test
Normal,Normal_342,data/interim/clips_original_07_undersample/Normal/Normal_342,32,train
Normal,Normal_213,data/interim/clips_original_07_undersample/Normal/Normal_213,32,test
Normal,Normal_066,data/interim/clips_original_07_undersample/Normal/Normal_066,32,test
Normal,Normal_820,data/interim/clips_original_07_undersample/Normal/Normal_820,32,test
Normal,Normal_370,data/interim/clips_original_07_undersample/Normal/Normal_370,32,train
Normal,Normal_152,data/interim/clips_original_07_undersample/Normal/Normal_152,32,train
Normal,Normal_689,data/interim/clips_original_07_undersample/Normal/Normal_689,32,val
Normal,Normal_012,data/interim/clips_original_07_undersample/Normal/Normal_012,32,train
Normal,Normal_080,data/interim/clips_original_07_undersample/Normal/Normal_080,32,train
Normal,Normal_819,data/interim/clips_original_07_undersample/Normal/Normal_819,32,train
Normal,Normal_346,data/interim/clips_original_07_undersample/Normal/Normal_346,32,test
Normal,Normal_127,data/interim/clips_original_07_undersample/Normal/Normal_127,32,train
Normal,Normal_446,data/interim/clips_original_07_undersample/Normal/Normal_446,32,train
Normal,Normal_948,data/interim/clips_original_07_undersample/Normal/Normal_948,32,test
Normal,Normal_861,data/interim/clips_original_07_undersample/Normal/Normal_861,32,test
Normal,Normal_620,data/interim/clips_original_07_undersample/Normal/Normal_620,32,train
Normal,Normal_706,data/interim/clips_original_07_undersample/Normal/Normal_706,32,train
Normal,Normal_453,data/interim/clips_original_07_undersample/Normal/Normal_453,32,test
Normal,Normal_146,data/interim/clips_original_07_undersample/Normal/Normal_146,32,train
Normal,Normal_509,data/interim/clips_original_07_undersample/Normal/Normal_509,32,train
Normal,Normal_458,data/interim/clips_original_07_undersample/Normal/Normal_458,32,train
Normal,Normal_753,data/interim/clips_original_07_undersample/Normal/Normal_753,32,train
Normal,Normal_459,data/interim/clips_original_07_undersample/Normal/Normal_459,32,train
Normal,Normal_206,data/interim/clips_original_07_undersample/Normal/Normal_206,32,train
Normal,Normal_052,data/interim/clips_original_07_undersample/Normal/Normal_052,32,val
Normal,Normal_283,data/interim/clips_original_07_undersample/Normal/Normal_283,32,train
Normal,Normal_246,data/interim/clips_original_07_undersample/Normal/Normal_246,32,train
Normal,Normal_023,data/interim/clips_original_07_undersample/Normal/Normal_023,32,test
Normal,Normal_289,data/interim/clips_original_07_undersample/Normal/Normal_289,32,train
Normal,Normal_687,data/interim/clips_original_07_undersample/Normal/Normal_687,32,val
Normal,Normal_450,data/interim/clips_original_07_undersample/Normal/Normal_450,32,train
Normal,Normal_314,data/interim/clips_original_07_undersample/Normal/Normal_314,32,train
Normal,Normal_096,data/interim/clips_original_07_undersample/Normal/Normal_096,32,test
Normal,Normal_305,data/interim/clips_original_07_undersample/Normal/Normal_305,32,train
Normal,Normal_674,data/interim/clips_original_07_undersample/Normal/Normal_674,32,train
Normal,Normal_143,data/interim/clips_original_07_undersample/Normal/Normal_143,32,train
Normal,Normal_145,data/interim/clips_original_07_undersample/Normal/Normal_145,32,val
Normal,Normal_512,data/interim/clips_original_07_undersample/Normal/Normal_512,32,train
Normal,Normal_335,data/interim/clips_original_07_undersample/Normal/Normal_335,32,train
Normal,Normal_439,data/interim/clips_original_07_undersample/Normal/Normal_439,32,val
Normal,Normal_682,data/interim/clips_original_07_undersample/Normal/Normal_682,32,test
Normal,Normal_854,data/interim/clips_original_07_undersample/Normal/Normal_854,32,test
Normal,Normal_061,data/interim/clips_original_07_undersample/Normal/Normal_061,32,train
Normal,Normal_772,data/interim/clips_original_07_undersample/Normal/Normal_772,32,val
Normal,Normal_597,data/interim/clips_original_07_undersample/Normal/Normal_597,32,train
Normal,Normal_234,data/interim/clips_original_07_undersample/Normal/Normal_234,32,train
Normal,Normal_167,data/interim/clips_original_07_undersample/Normal/Normal_167,32,train
Normal,Normal_613,data/interim/clips_original_07_undersample/Normal/Normal_613,32,train
Normal,Normal_043,data/interim/clips_original_07_undersample/Normal/Normal_043,32,train
Normal,Normal_150,data/interim/clips_original_07_undersample/Normal/Normal_150,32,train
Normal,Normal_323,data/interim/clips_original_07_undersample/Normal/Normal_323,32,train
Normal,Normal_237,data/interim/clips_original_07_undersample/Normal/Normal_237,32,val
Normal,Normal_049,data/interim/clips_original_07_undersample/Normal/Normal_049,32,train
Normal,Normal_344,data/interim/clips_original_07_undersample/Normal/Normal_344,25,test
Normal,Normal_085,data/interim/clips_original_07_undersample/Normal/Normal_085,32,train
Normal,Normal_566,data/interim/clips_original_07_undersample/Normal/Normal_566,32,train
Normal,Normal_445,data/interim/clips_original_07_undersample/Normal/Normal_445,32,val
Normal,Normal_028,data/interim/clips_original_07_undersample/Normal/Normal_028,32,test
Normal,Normal_205,data/interim/clips_original_07_undersample/Normal/Normal_205,32,train
Normal,Normal_313,data/interim/clips_original_07_undersample/Normal/Normal_313,32,val
Normal,Normal_318,data/interim/clips_original_07_undersample/Normal/Normal_318,32,test
Normal,Normal_058,data/interim/clips_original_07_undersample/Normal/Normal_058,32,val
Normal,Normal_345,data/interim/clips_original_07_undersample/Normal/Normal_345,25,test
