class,directoryname,directorypath,numclips,split
Robbery,Robbery_035,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_035,32,train
Robbery,Robbery_036,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_036,32,train
Robbery,Robbery_037,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_037,32,train
Robbery,Robbery_039,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_039,32,train
Robbery,Robbery_041,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_041,32,train
Robbery,Robbery_042,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_042,32,train
Robbery,Robbery_044,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_044,29,train
Robbery,Robbery_045,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_045,32,train
Robbery,Robbery_046,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_046,32,train
Robbery,Robbery_047,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_047,32,train
Robbery,Robbery_048,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_048,32,train
Robbery,Robbery_049,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_049,32,train
Robbery,Robbery_051,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_051,32,train
Robbery,Robbery_054,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_054,32,train
Robbery,Robbery_055,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_055,32,train
Robbery,Robbery_056,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_056,32,train
Robbery,Robbery_057,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_057,32,train
Robbery,Robbery_058,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_058,32,train
Robbery,Robbery_060,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_060,32,train
Robbery,Robbery_062,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_062,32,train
Robbery,Robbery_065,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_065,32,train
Robbery,Robbery_068,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_068,24,train
Robbery,Robbery_071,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_071,32,train
Robbery,Robbery_073,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_073,32,train
Robbery,Robbery_077,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_077,32,train
Robbery,Robbery_079,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_079,32,train
Robbery,Robbery_081,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_081,32,train
Robbery,Robbery_083,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_083,32,train
Robbery,Robbery_084,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_084,32,train
Robbery,Robbery_087,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_087,32,train
Robbery,Robbery_088,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_088,32,train
Robbery,Robbery_090,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_090,32,train
Robbery,Robbery_092,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_092,32,train
Robbery,Robbery_093,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_093,32,train
Robbery,Robbery_094,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_094,32,train
Robbery,Robbery_098,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_098,32,train
Robbery,Robbery_099,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_099,32,train
Robbery,Robbery_100,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_100,32,train
Robbery,Robbery_101,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_101,32,train
Robbery,Robbery_103,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_103,32,train
Robbery,Robbery_108,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_108,31,train
Robbery,Robbery_110,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_110,32,train
Robbery,Robbery_111,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_111,32,train
Robbery,Robbery_114,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_114,32,train
Robbery,Robbery_115,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_115,32,train
Robbery,Robbery_116,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_116,28,train
Robbery,Robbery_120,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_120,32,train
Robbery,Robbery_121,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_121,32,train
Robbery,Robbery_125,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_125,32,train
Robbery,Robbery_126,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_126,32,train
Robbery,Robbery_127,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_127,32,train
Robbery,Robbery_130,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_130,32,train
Robbery,Robbery_131,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_131,32,train
Robbery,Robbery_132,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_132,32,train
Robbery,Robbery_136,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_136,32,train
Robbery,Robbery_138,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_138,32,train
Robbery,Robbery_142,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_142,32,train
Robbery,Robbery_144,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_144,32,train
Robbery,Robbery_145,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_145,32,train
Robbery,Robbery_147,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_147,32,train
Robbery,Robbery_039_aug1,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_039_aug1,32,train
Robbery,Robbery_098_aug2,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_098_aug2,32,train
Robbery,Robbery_060_aug3,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_060_aug3,32,train
Robbery,Robbery_088_aug4,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_088_aug4,32,train
Robbery,Robbery_126_aug5,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_126_aug5,32,train
Robbery,Robbery_021_aug6,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_021_aug6,32,train
Robbery,Robbery_071_aug7,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_071_aug7,32,train
Robbery,Robbery_147_aug8,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_147_aug8,32,train
Robbery,Robbery_100_aug9,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_100_aug9,32,train
Robbery,Robbery_017_aug10,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_017_aug10,32,train
Robbery,Robbery_036_aug11,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_036_aug11,32,train
Robbery,Robbery_084_aug12,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_084_aug12,32,train
Robbery,Robbery_015_aug13,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_015_aug13,32,train
Robbery,Robbery_013_aug14,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_013_aug14,32,train
Robbery,Robbery_131_aug15,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_131_aug15,32,train
Robbery,Robbery_051_aug16,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_051_aug16,32,train
Robbery,Robbery_046_aug17,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_046_aug17,32,train
Robbery,Robbery_026_aug18,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_026_aug18,32,train
Robbery,Robbery_027_aug19,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_027_aug19,32,train
Robbery,Robbery_145_aug20,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_145_aug20,32,train
Robbery,Robbery_103_aug21,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_103_aug21,32,train
Robbery,Robbery_147_aug22,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_147_aug22,32,train
Robbery,Robbery_033_aug23,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_033_aug23,32,train
Robbery,Robbery_081_aug24,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_081_aug24,32,train
Robbery,Robbery_006_aug25,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_006_aug25,32,train
Robbery,Robbery_090_aug26,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_090_aug26,32,train
Robbery,Robbery_116_aug27,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_116_aug27,28,train
Robbery,Robbery_021_aug28,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_021_aug28,32,train
Robbery,Robbery_121_aug29,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_121_aug29,32,train
Robbery,Robbery_034_aug30,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_034_aug30,32,train
Robbery,Robbery_101_aug31,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_101_aug31,32,train
Robbery,Robbery_042_aug32,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_042_aug32,32,train
Robbery,Robbery_016_aug33,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_016_aug33,32,train
Robbery,Robbery_098_aug34,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_098_aug34,32,train
Robbery,Robbery_030_aug35,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_030_aug35,32,train
Robbery,Robbery_014_aug36,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_014_aug36,32,train
Robbery,Robbery_138_aug37,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_138_aug37,32,train
Robbery,Robbery_114_aug38,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_114_aug38,32,train
Robbery,Robbery_017_aug39,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_017_aug39,32,train
Robbery,Robbery_127_aug40,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_127_aug40,32,train
Robbery,Robbery_138_aug41,data/interim/clips_oversample_original_len16_seg32_uniform_ratio10/Robbery/Robbery_138_aug41,32,train
Normal,Normal_001,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_001,32,val
Normal,Normal_004,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_004,32,test
Normal,Normal_015,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_015,30,val
Normal,Normal_017,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_017,32,val
Normal,Normal_026,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_026,32,val
Normal,Normal_028,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_028,32,val
Normal,Normal_035,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_035,32,val
Normal,Normal_037,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_037,28,test
Normal,Normal_038,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_038,32,val
Normal,Normal_046,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_046,32,val
Normal,Normal_049,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_049,32,test
Normal,Normal_052,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_052,20,test
Normal,Normal_109,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_109,32,test
Normal,Normal_112,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_112,32,val
Normal,Normal_123,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_123,32,val
Normal,Normal_127,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_127,32,val
Normal,Normal_145,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_145,32,val
Normal,Normal_146,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_146,32,test
Normal,Normal_151,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_151,32,test
Normal,Normal_157,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_157,12,test
Normal,Normal_160,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_160,32,test
Normal,Normal_166,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_166,32,test
Normal,Normal_167,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_167,32,test
Normal,Normal_180,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_180,32,test
Normal,Normal_201,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_201,32,val
Normal,Normal_207,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_207,32,val
Normal,Normal_209,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_209,32,val
Normal,Normal_211,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_211,32,test
Normal,Normal_234,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_234,32,test
Normal,Normal_246,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_246,32,val
Normal,Normal_253,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_253,32,val
Normal,Normal_283,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_283,32,val
Normal,Normal_312,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_312,32,test
Normal,Normal_313,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_313,32,test
Normal,Normal_323,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_323,32,test
Normal,Normal_344,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_344,13,val
Normal,Normal_349,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_349,32,test
Normal,Normal_354,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_354,32,test
Normal,Normal_360,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_360,32,test
Normal,Normal_370,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_370,32,test
Normal,Normal_371,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_371,32,test
Normal,Normal_439,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_439,32,test
Normal,Normal_453,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_453,32,test
