class,directoryname,directorypath,numclips,split
Normal,Normal_112,data/interim/clips_original_09_oversample/Normal/Normal_112,32,train
Normal,Normal_115,data/interim/clips_original_09_oversample/Normal/Normal_115,18,train
Normal,Normal_123,data/interim/clips_original_09_oversample/Normal/Normal_123,32,train
Normal,Normal_127,data/interim/clips_original_09_oversample/Normal/Normal_127,32,train
Normal,Normal_130,data/interim/clips_original_09_oversample/Normal/Normal_130,32,val
Normal,Normal_135,data/interim/clips_original_09_oversample/Normal/Normal_135,32,train
Normal,Normal_142,data/interim/clips_original_09_oversample/Normal/Normal_142,32,val
Normal,Normal_143,data/interim/clips_original_09_oversample/Normal/Normal_143,32,train
Normal,Normal_144,data/interim/clips_original_09_oversample/Normal/Normal_144,32,train
Normal,Normal_145,data/interim/clips_original_09_oversample/Normal/Normal_145,32,val
Normal,Normal_146,data/interim/clips_original_09_oversample/Normal/Normal_146,32,test
Normal,Normal_150,data/interim/clips_original_09_oversample/Normal/Normal_150,32,train
Normal,Normal_151,data/interim/clips_original_09_oversample/Normal/Normal_151,32,test
Normal,Normal_152,data/interim/clips_original_09_oversample/Normal/Normal_152,32,train
Normal,Normal_157,data/interim/clips_original_09_oversample/Normal/Normal_157,12,test
Normal,Normal_158,data/interim/clips_original_09_oversample/Normal/Normal_158,32,train
Normal,Normal_160,data/interim/clips_original_09_oversample/Normal/Normal_160,32,test
Normal,Normal_162,data/interim/clips_original_09_oversample/Normal/Normal_162,32,train
Normal,Normal_163,data/interim/clips_original_09_oversample/Normal/Normal_163,32,train
Normal,Normal_166,data/interim/clips_original_09_oversample/Normal/Normal_166,32,test
Normal,Normal_167,data/interim/clips_original_09_oversample/Normal/Normal_167,32,test
Normal,Normal_172,data/interim/clips_original_09_oversample/Normal/Normal_172,32,train
Normal,Normal_173,data/interim/clips_original_09_oversample/Normal/Normal_173,32,val
Normal,Normal_174,data/interim/clips_original_09_oversample/Normal/Normal_174,32,val
Normal,Normal_177,data/interim/clips_original_09_oversample/Normal/Normal_177,32,train
Normal,Normal_180,data/interim/clips_original_09_oversample/Normal/Normal_180,32,test
Normal,Normal_181,data/interim/clips_original_09_oversample/Normal/Normal_181,32,train
Normal,Normal_199,data/interim/clips_original_09_oversample/Normal/Normal_199,32,train
Normal,Normal_201,data/interim/clips_original_09_oversample/Normal/Normal_201,32,val
Normal,Normal_205,data/interim/clips_original_09_oversample/Normal/Normal_205,32,train
Normal,Normal_206,data/interim/clips_original_09_oversample/Normal/Normal_206,32,train
Normal,Normal_207,data/interim/clips_original_09_oversample/Normal/Normal_207,32,train
Normal,Normal_209,data/interim/clips_original_09_oversample/Normal/Normal_209,32,train
Normal,Normal_211,data/interim/clips_original_09_oversample/Normal/Normal_211,32,test
Normal,Normal_213,data/interim/clips_original_09_oversample/Normal/Normal_213,32,val
Normal,Normal_214,data/interim/clips_original_09_oversample/Normal/Normal_214,32,train
Normal,Normal_234,data/interim/clips_original_09_oversample/Normal/Normal_234,32,test
Normal,Normal_237,data/interim/clips_original_09_oversample/Normal/Normal_237,32,val
Normal,Normal_239,data/interim/clips_original_09_oversample/Normal/Normal_239,32,train
Normal,Normal_246,data/interim/clips_original_09_oversample/Normal/Normal_246,32,train
Normal,Normal_247,data/interim/clips_original_09_oversample/Normal/Normal_247,32,train
Normal,Normal_253,data/interim/clips_original_09_oversample/Normal/Normal_253,32,val
Normal,Normal_255,data/interim/clips_original_09_oversample/Normal/Normal_255,32,val
Normal,Normal_283,data/interim/clips_original_09_oversample/Normal/Normal_283,32,val
Normal,Normal_289,data/interim/clips_original_09_oversample/Normal/Normal_289,32,train
Normal,Normal_299,data/interim/clips_original_09_oversample/Normal/Normal_299,32,train
Normal,Normal_303,data/interim/clips_original_09_oversample/Normal/Normal_303,32,train
Normal,Normal_305,data/interim/clips_original_09_oversample/Normal/Normal_305,32,train
Normal,Normal_306,data/interim/clips_original_09_oversample/Normal/Normal_306,32,train
Normal,Normal_312,data/interim/clips_original_09_oversample/Normal/Normal_312,32,test
Normal,Normal_313,data/interim/clips_original_09_oversample/Normal/Normal_313,32,test
Normal,Normal_314,data/interim/clips_original_09_oversample/Normal/Normal_314,32,train
Normal,Normal_317,data/interim/clips_original_09_oversample/Normal/Normal_317,32,train
Normal,Normal_318,data/interim/clips_original_09_oversample/Normal/Normal_318,32,val
Normal,Normal_323,data/interim/clips_original_09_oversample/Normal/Normal_323,32,test
Normal,Normal_335,data/interim/clips_original_09_oversample/Normal/Normal_335,32,train
Normal,Normal_341,data/interim/clips_original_09_oversample/Normal/Normal_341,32,train
Normal,Normal_342,data/interim/clips_original_09_oversample/Normal/Normal_342,32,train
Normal,Normal_344,data/interim/clips_original_09_oversample/Normal/Normal_344,13,train
Normal,Normal_345,data/interim/clips_original_09_oversample/Normal/Normal_345,13,train
Normal,Normal_346,data/interim/clips_original_09_oversample/Normal/Normal_346,32,train
Normal,Normal_349,data/interim/clips_original_09_oversample/Normal/Normal_349,32,test
Normal,Normal_350,data/interim/clips_original_09_oversample/Normal/Normal_350,32,train
Normal,Normal_353,data/interim/clips_original_09_oversample/Normal/Normal_353,32,val
Normal,Normal_354,data/interim/clips_original_09_oversample/Normal/Normal_354,32,test
Normal,Normal_360,data/interim/clips_original_09_oversample/Normal/Normal_360,32,test
Normal,Normal_361,data/interim/clips_original_09_oversample/Normal/Normal_361,32,val
Normal,Normal_365,data/interim/clips_original_09_oversample/Normal/Normal_365,32,train
Normal,Normal_370,data/interim/clips_original_09_oversample/Normal/Normal_370,32,test
Normal,Normal_371,data/interim/clips_original_09_oversample/Normal/Normal_371,32,test
Normal,Normal_375,data/interim/clips_original_09_oversample/Normal/Normal_375,32,train
Normal,Normal_399,data/interim/clips_original_09_oversample/Normal/Normal_399,32,train
Normal,Normal_401,data/interim/clips_original_09_oversample/Normal/Normal_401,32,train
Normal,Normal_402,data/interim/clips_original_09_oversample/Normal/Normal_402,32,train
Normal,Normal_403,data/interim/clips_original_09_oversample/Normal/Normal_403,25,val
Normal,Normal_411,data/interim/clips_original_09_oversample/Normal/Normal_411,32,train
Normal,Normal_416,data/interim/clips_original_09_oversample/Normal/Normal_416,32,train
Normal,Normal_417,data/interim/clips_original_09_oversample/Normal/Normal_417,32,train
Normal,Normal_439,data/interim/clips_original_09_oversample/Normal/Normal_439,32,test
Normal,Normal_445,data/interim/clips_original_09_oversample/Normal/Normal_445,32,val
Normal,Normal_446,data/interim/clips_original_09_oversample/Normal/Normal_446,30,train
Normal,Normal_450,data/interim/clips_original_09_oversample/Normal/Normal_450,32,train
Normal,Normal_452,data/interim/clips_original_09_oversample/Normal/Normal_452,27,train
Normal,Normal_453,data/interim/clips_original_09_oversample/Normal/Normal_453,32,test
Normal,Normal_454,data/interim/clips_original_09_oversample/Normal/Normal_454,32,train
Normal,Normal_455,data/interim/clips_original_09_oversample/Normal/Normal_455,32,train
Normal,Normal_456,data/interim/clips_original_09_oversample/Normal/Normal_456,32,val
Normal,Normal_457,data/interim/clips_original_09_oversample/Normal/Normal_457,32,train
Normal,Normal_458,data/interim/clips_original_09_oversample/Normal/Normal_458,32,train
Normal,Normal_459,data/interim/clips_original_09_oversample/Normal/Normal_459,32,val
Normal,Normal_460,data/interim/clips_original_09_oversample/Normal/Normal_460,32,train
Normal,Normal_465,data/interim/clips_original_09_oversample/Normal/Normal_465,32,test
Normal,Normal_498,data/interim/clips_original_09_oversample/Normal/Normal_498,32,test
Normal,Normal_508,data/interim/clips_original_09_oversample/Normal/Normal_508,32,val
Normal,Normal_509,data/interim/clips_original_09_oversample/Normal/Normal_509,32,train
Normal,Normal_512,data/interim/clips_original_09_oversample/Normal/Normal_512,32,train
Normal,Normal_523,data/interim/clips_original_09_oversample/Normal/Normal_523,26,test
Normal,Normal_530,data/interim/clips_original_09_oversample/Normal/Normal_530,32,val
Normal,Normal_547,data/interim/clips_original_09_oversample/Normal/Normal_547,32,train
Normal,Normal_566,data/interim/clips_original_09_oversample/Normal/Normal_566,32,train
Normal,Normal_570,data/interim/clips_original_09_oversample/Normal/Normal_570,32,val
Normal,Normal_579,data/interim/clips_original_09_oversample/Normal/Normal_579,32,train
Normal,Normal_585,data/interim/clips_original_09_oversample/Normal/Normal_585,32,train
Normal,Normal_597,data/interim/clips_original_09_oversample/Normal/Normal_597,32,val
Normal,Normal_598,data/interim/clips_original_09_oversample/Normal/Normal_598,32,train
Normal,Normal_599,data/interim/clips_original_09_oversample/Normal/Normal_599,32,train
Normal,Normal_605,data/interim/clips_original_09_oversample/Normal/Normal_605,32,train
Normal,Normal_612,data/interim/clips_original_09_oversample/Normal/Normal_612,32,train
Normal,Normal_613,data/interim/clips_original_09_oversample/Normal/Normal_613,32,train
Normal,Normal_619,data/interim/clips_original_09_oversample/Normal/Normal_619,32,train
Normal,Normal_620,data/interim/clips_original_09_oversample/Normal/Normal_620,32,train
Normal,Normal_641,data/interim/clips_original_09_oversample/Normal/Normal_641,32,test
Normal,Normal_654,data/interim/clips_original_09_oversample/Normal/Normal_654,32,train
Normal,Normal_666,data/interim/clips_original_09_oversample/Normal/Normal_666,32,test
Normal,Normal_670,data/interim/clips_original_09_oversample/Normal/Normal_670,32,val
Normal,Normal_674,data/interim/clips_original_09_oversample/Normal/Normal_674,32,train
Normal,Normal_677,data/interim/clips_original_09_oversample/Normal/Normal_677,32,train
Normal,Normal_678,data/interim/clips_original_09_oversample/Normal/Normal_678,32,train
Normal,Normal_681,data/interim/clips_original_09_oversample/Normal/Normal_681,32,train
Normal,Normal_682,data/interim/clips_original_09_oversample/Normal/Normal_682,32,test
Normal,Normal_687,data/interim/clips_original_09_oversample/Normal/Normal_687,32,train
Normal,Normal_688,data/interim/clips_original_09_oversample/Normal/Normal_688,32,train
Normal,Normal_689,data/interim/clips_original_09_oversample/Normal/Normal_689,32,test
Normal,Normal_694,data/interim/clips_original_09_oversample/Normal/Normal_694,32,train
Normal,Normal_695,data/interim/clips_original_09_oversample/Normal/Normal_695,32,train
Normal,Normal_699,data/interim/clips_original_09_oversample/Normal/Normal_699,32,train
Normal,Normal_706,data/interim/clips_original_09_oversample/Normal/Normal_706,32,train
Normal,Normal_707,data/interim/clips_original_09_oversample/Normal/Normal_707,32,val
Normal,Normal_711,data/interim/clips_original_09_oversample/Normal/Normal_711,32,train
Normal,Normal_722,data/interim/clips_original_09_oversample/Normal/Normal_722,32,test
Normal,Normal_726,data/interim/clips_original_09_oversample/Normal/Normal_726,32,test
Normal,Normal_745,data/interim/clips_original_09_oversample/Normal/Normal_745,19,train
Normal,Normal_753,data/interim/clips_original_09_oversample/Normal/Normal_753,32,train
Normal,Normal_754,data/interim/clips_original_09_oversample/Normal/Normal_754,32,train
Normal,Normal_758,data/interim/clips_original_09_oversample/Normal/Normal_758,32,train
Normal,Normal_759,data/interim/clips_original_09_oversample/Normal/Normal_759,32,train
Normal,Normal_772,data/interim/clips_original_09_oversample/Normal/Normal_772,32,train
Normal,Normal_795,data/interim/clips_original_09_oversample/Normal/Normal_795,32,train
Normal,Normal_801,data/interim/clips_original_09_oversample/Normal/Normal_801,32,test
Normal,Normal_819,data/interim/clips_original_09_oversample/Normal/Normal_819,32,val
Normal,Normal_820,data/interim/clips_original_09_oversample/Normal/Normal_820,32,train
Normal,Normal_846,data/interim/clips_original_09_oversample/Normal/Normal_846,32,test
Normal,Normal_854,data/interim/clips_original_09_oversample/Normal/Normal_854,32,train
Normal,Normal_855,data/interim/clips_original_09_oversample/Normal/Normal_855,32,test
Normal,Normal_859,data/interim/clips_original_09_oversample/Normal/Normal_859,32,val
Normal,Normal_861,data/interim/clips_original_09_oversample/Normal/Normal_861,32,train
Normal,Normal_881,data/interim/clips_original_09_oversample/Normal/Normal_881,14,train
Normal,Normal_885,data/interim/clips_original_09_oversample/Normal/Normal_885,29,test
Normal,Normal_929,data/interim/clips_original_09_oversample/Normal/Normal_929,32,val
Normal,Normal_945,data/interim/clips_original_09_oversample/Normal/Normal_945,32,train
Normal,Normal_946,data/interim/clips_original_09_oversample/Normal/Normal_946,32,test
Normal,Normal_947,data/interim/clips_original_09_oversample/Normal/Normal_947,32,train
Normal,Normal_948,data/interim/clips_original_09_oversample/Normal/Normal_948,32,train
Normal,Normal_949,data/interim/clips_original_09_oversample/Normal/Normal_949,32,test
Robbery,Robbery_001,data/interim/clips_original_09_oversample/Robbery/Robbery_001,32,train
Robbery,Robbery_002,data/interim/clips_original_09_oversample/Robbery/Robbery_002,32,test
Robbery,Robbery_003,data/interim/clips_original_09_oversample/Robbery/Robbery_003,32,test
Robbery,Robbery_004,data/interim/clips_original_09_oversample/Robbery/Robbery_004,32,train
Robbery,Robbery_005,data/interim/clips_original_09_oversample/Robbery/Robbery_005,32,train
Robbery,Robbery_006,data/interim/clips_original_09_oversample/Robbery/Robbery_006,32,train
Robbery,Robbery_007,data/interim/clips_original_09_oversample/Robbery/Robbery_007,32,train
Robbery,Robbery_008,data/interim/clips_original_09_oversample/Robbery/Robbery_008,32,train
Robbery,Robbery_009,data/interim/clips_original_09_oversample/Robbery/Robbery_009,32,train
Robbery,Robbery_010,data/interim/clips_original_09_oversample/Robbery/Robbery_010,32,train
Robbery,Robbery_011,data/interim/clips_original_09_oversample/Robbery/Robbery_011,32,train
Robbery,Robbery_012,data/interim/clips_original_09_oversample/Robbery/Robbery_012,32,test
Robbery,Robbery_013,data/interim/clips_original_09_oversample/Robbery/Robbery_013,32,train
Robbery,Robbery_014,data/interim/clips_original_09_oversample/Robbery/Robbery_014,32,train
Robbery,Robbery_015,data/interim/clips_original_09_oversample/Robbery/Robbery_015,32,train
Robbery,Robbery_016,data/interim/clips_original_09_oversample/Robbery/Robbery_016,32,train
Robbery,Robbery_017,data/interim/clips_original_09_oversample/Robbery/Robbery_017,32,train
Robbery,Robbery_018,data/interim/clips_original_09_oversample/Robbery/Robbery_018,32,train
Robbery,Robbery_019,data/interim/clips_original_09_oversample/Robbery/Robbery_019,32,val
Robbery,Robbery_020,data/interim/clips_original_09_oversample/Robbery/Robbery_020,32,train
Robbery,Robbery_021,data/interim/clips_original_09_oversample/Robbery/Robbery_021,32,train
Robbery,Robbery_022,data/interim/clips_original_09_oversample/Robbery/Robbery_022,32,train
Robbery,Robbery_023,data/interim/clips_original_09_oversample/Robbery/Robbery_023,32,val
Robbery,Robbery_024,data/interim/clips_original_09_oversample/Robbery/Robbery_024,32,test
Robbery,Robbery_025,data/interim/clips_original_09_oversample/Robbery/Robbery_025,32,val
Robbery,Robbery_026,data/interim/clips_original_09_oversample/Robbery/Robbery_026,32,val
Robbery,Robbery_027,data/interim/clips_original_09_oversample/Robbery/Robbery_027,32,train
Robbery,Robbery_028,data/interim/clips_original_09_oversample/Robbery/Robbery_028,32,val
Robbery,Robbery_030,data/interim/clips_original_09_oversample/Robbery/Robbery_030,32,train
Robbery,Robbery_033,data/interim/clips_original_09_oversample/Robbery/Robbery_033,32,train
Robbery,Robbery_034,data/interim/clips_original_09_oversample/Robbery/Robbery_034,32,val
Robbery,Robbery_035,data/interim/clips_original_09_oversample/Robbery/Robbery_035,32,train
Robbery,Robbery_036,data/interim/clips_original_09_oversample/Robbery/Robbery_036,32,train
Robbery,Robbery_037,data/interim/clips_original_09_oversample/Robbery/Robbery_037,32,train
Robbery,Robbery_039,data/interim/clips_original_09_oversample/Robbery/Robbery_039,32,train
Robbery,Robbery_040,data/interim/clips_original_09_oversample/Robbery/Robbery_040,32,train
Robbery,Robbery_041,data/interim/clips_original_09_oversample/Robbery/Robbery_041,32,train
Robbery,Robbery_042,data/interim/clips_original_09_oversample/Robbery/Robbery_042,32,test
Robbery,Robbery_043,data/interim/clips_original_09_oversample/Robbery/Robbery_043,32,test
Robbery,Robbery_044,data/interim/clips_original_09_oversample/Robbery/Robbery_044,29,val
Robbery,Robbery_045,data/interim/clips_original_09_oversample/Robbery/Robbery_045,32,train
Robbery,Robbery_046,data/interim/clips_original_09_oversample/Robbery/Robbery_046,32,train
Robbery,Robbery_047,data/interim/clips_original_09_oversample/Robbery/Robbery_047,32,train
Robbery,Robbery_048,data/interim/clips_original_09_oversample/Robbery/Robbery_048,32,train
Robbery,Robbery_049,data/interim/clips_original_09_oversample/Robbery/Robbery_049,32,train
Robbery,Robbery_051,data/interim/clips_original_09_oversample/Robbery/Robbery_051,32,val
Robbery,Robbery_054,data/interim/clips_original_09_oversample/Robbery/Robbery_054,32,train
Robbery,Robbery_055,data/interim/clips_original_09_oversample/Robbery/Robbery_055,32,train
Robbery,Robbery_056,data/interim/clips_original_09_oversample/Robbery/Robbery_056,32,val
Robbery,Robbery_057,data/interim/clips_original_09_oversample/Robbery/Robbery_057,32,val
Robbery,Robbery_058,data/interim/clips_original_09_oversample/Robbery/Robbery_058,32,train
Robbery,Robbery_059,data/interim/clips_original_09_oversample/Robbery/Robbery_059,32,test
Robbery,Robbery_060,data/interim/clips_original_09_oversample/Robbery/Robbery_060,32,test
Robbery,Robbery_061,data/interim/clips_original_09_oversample/Robbery/Robbery_061,32,test
Robbery,Robbery_062,data/interim/clips_original_09_oversample/Robbery/Robbery_062,32,train
Robbery,Robbery_064,data/interim/clips_original_09_oversample/Robbery/Robbery_064,32,train
Robbery,Robbery_065,data/interim/clips_original_09_oversample/Robbery/Robbery_065,32,val
Robbery,Robbery_066,data/interim/clips_original_09_oversample/Robbery/Robbery_066,32,train
Robbery,Robbery_067,data/interim/clips_original_09_oversample/Robbery/Robbery_067,32,train
Robbery,Robbery_068,data/interim/clips_original_09_oversample/Robbery/Robbery_068,24,train
Robbery,Robbery_069,data/interim/clips_original_09_oversample/Robbery/Robbery_069,32,train
Robbery,Robbery_070,data/interim/clips_original_09_oversample/Robbery/Robbery_070,32,train
Robbery,Robbery_071,data/interim/clips_original_09_oversample/Robbery/Robbery_071,32,train
Robbery,Robbery_073,data/interim/clips_original_09_oversample/Robbery/Robbery_073,32,val
Robbery,Robbery_074,data/interim/clips_original_09_oversample/Robbery/Robbery_074,32,train
Robbery,Robbery_075,data/interim/clips_original_09_oversample/Robbery/Robbery_075,32,train
Robbery,Robbery_077,data/interim/clips_original_09_oversample/Robbery/Robbery_077,32,train
Robbery,Robbery_079,data/interim/clips_original_09_oversample/Robbery/Robbery_079,32,test
Robbery,Robbery_081,data/interim/clips_original_09_oversample/Robbery/Robbery_081,32,test
Robbery,Robbery_083,data/interim/clips_original_09_oversample/Robbery/Robbery_083,32,test
Robbery,Robbery_084,data/interim/clips_original_09_oversample/Robbery/Robbery_084,32,train
Robbery,Robbery_085,data/interim/clips_original_09_oversample/Robbery/Robbery_085,32,train
Robbery,Robbery_086,data/interim/clips_original_09_oversample/Robbery/Robbery_086,32,train
Robbery,Robbery_087,data/interim/clips_original_09_oversample/Robbery/Robbery_087,32,val
Robbery,Robbery_088,data/interim/clips_original_09_oversample/Robbery/Robbery_088,32,train
Robbery,Robbery_090,data/interim/clips_original_09_oversample/Robbery/Robbery_090,32,train
Robbery,Robbery_091,data/interim/clips_original_09_oversample/Robbery/Robbery_091,32,train
Robbery,Robbery_092,data/interim/clips_original_09_oversample/Robbery/Robbery_092,32,val
Robbery,Robbery_093,data/interim/clips_original_09_oversample/Robbery/Robbery_093,32,train
Robbery,Robbery_094,data/interim/clips_original_09_oversample/Robbery/Robbery_094,32,train
Robbery,Robbery_097,data/interim/clips_original_09_oversample/Robbery/Robbery_097,32,test
Robbery,Robbery_098,data/interim/clips_original_09_oversample/Robbery/Robbery_098,32,train
Robbery,Robbery_099,data/interim/clips_original_09_oversample/Robbery/Robbery_099,32,val
Robbery,Robbery_100,data/interim/clips_original_09_oversample/Robbery/Robbery_100,32,train
Robbery,Robbery_101,data/interim/clips_original_09_oversample/Robbery/Robbery_101,32,val
Robbery,Robbery_103,data/interim/clips_original_09_oversample/Robbery/Robbery_103,32,train
Robbery,Robbery_105,data/interim/clips_original_09_oversample/Robbery/Robbery_105,32,test
Robbery,Robbery_108,data/interim/clips_original_09_oversample/Robbery/Robbery_108,31,val
Robbery,Robbery_109,data/interim/clips_original_09_oversample/Robbery/Robbery_109,32,train
Robbery,Robbery_110,data/interim/clips_original_09_oversample/Robbery/Robbery_110,32,test
Robbery,Robbery_111,data/interim/clips_original_09_oversample/Robbery/Robbery_111,32,train
Robbery,Robbery_113,data/interim/clips_original_09_oversample/Robbery/Robbery_113,32,train
Robbery,Robbery_114,data/interim/clips_original_09_oversample/Robbery/Robbery_114,32,test
Robbery,Robbery_115,data/interim/clips_original_09_oversample/Robbery/Robbery_115,32,train
Robbery,Robbery_116,data/interim/clips_original_09_oversample/Robbery/Robbery_116,28,train
Robbery,Robbery_117,data/interim/clips_original_09_oversample/Robbery/Robbery_117,32,test
Robbery,Robbery_119,data/interim/clips_original_09_oversample/Robbery/Robbery_119,32,test
Robbery,Robbery_120,data/interim/clips_original_09_oversample/Robbery/Robbery_120,32,test
Robbery,Robbery_121,data/interim/clips_original_09_oversample/Robbery/Robbery_121,32,train
Robbery,Robbery_122,data/interim/clips_original_09_oversample/Robbery/Robbery_122,32,train
Robbery,Robbery_123,data/interim/clips_original_09_oversample/Robbery/Robbery_123,32,test
Robbery,Robbery_124,data/interim/clips_original_09_oversample/Robbery/Robbery_124,32,train
Robbery,Robbery_125,data/interim/clips_original_09_oversample/Robbery/Robbery_125,32,val
Robbery,Robbery_126,data/interim/clips_original_09_oversample/Robbery/Robbery_126,32,train
Robbery,Robbery_127,data/interim/clips_original_09_oversample/Robbery/Robbery_127,32,train
Robbery,Robbery_128,data/interim/clips_original_09_oversample/Robbery/Robbery_128,32,val
Robbery,Robbery_129,data/interim/clips_original_09_oversample/Robbery/Robbery_129,32,train
Robbery,Robbery_130,data/interim/clips_original_09_oversample/Robbery/Robbery_130,32,train
Robbery,Robbery_131,data/interim/clips_original_09_oversample/Robbery/Robbery_131,32,train
Robbery,Robbery_132,data/interim/clips_original_09_oversample/Robbery/Robbery_132,32,val
Robbery,Robbery_133,data/interim/clips_original_09_oversample/Robbery/Robbery_133,32,train
Robbery,Robbery_134,data/interim/clips_original_09_oversample/Robbery/Robbery_134,32,train
Robbery,Robbery_135,data/interim/clips_original_09_oversample/Robbery/Robbery_135,32,test
Robbery,Robbery_136,data/interim/clips_original_09_oversample/Robbery/Robbery_136,32,val
Robbery,Robbery_137,data/interim/clips_original_09_oversample/Robbery/Robbery_137,32,val
Robbery,Robbery_138,data/interim/clips_original_09_oversample/Robbery/Robbery_138,32,test
Robbery,Robbery_139,data/interim/clips_original_09_oversample/Robbery/Robbery_139,32,train
Robbery,Robbery_140,data/interim/clips_original_09_oversample/Robbery/Robbery_140,32,train
Robbery,Robbery_141,data/interim/clips_original_09_oversample/Robbery/Robbery_141,32,val
Robbery,Robbery_142,data/interim/clips_original_09_oversample/Robbery/Robbery_142,32,train
Robbery,Robbery_143,data/interim/clips_original_09_oversample/Robbery/Robbery_143,32,train
Robbery,Robbery_144,data/interim/clips_original_09_oversample/Robbery/Robbery_144,32,train
Robbery,Robbery_145,data/interim/clips_original_09_oversample/Robbery/Robbery_145,32,test
Robbery,Robbery_146,data/interim/clips_original_09_oversample/Robbery/Robbery_146,32,test
Robbery,Robbery_147,data/interim/clips_original_09_oversample/Robbery/Robbery_147,32,train
Robbery,Robbery_149,data/interim/clips_original_09_oversample/Robbery/Robbery_149,32,test
Robbery,Robbery_098_aug1,data/interim/clips_original_09_oversample/Robbery/Robbery_098_aug1,32,train
Robbery,Robbery_116_aug2,data/interim/clips_original_09_oversample/Robbery/Robbery_116_aug2,28,train
Robbery,Robbery_067_aug3,data/interim/clips_original_09_oversample/Robbery/Robbery_067_aug3,32,test
Robbery,Robbery_073_aug4,data/interim/clips_original_09_oversample/Robbery/Robbery_073_aug4,32,test
Robbery,Robbery_092_aug5,data/interim/clips_original_09_oversample/Robbery/Robbery_092_aug5,32,test
Robbery,Robbery_055_aug6,data/interim/clips_original_09_oversample/Robbery/Robbery_055_aug6,32,train
Robbery,Robbery_068_aug7,data/interim/clips_original_09_oversample/Robbery/Robbery_068_aug7,24,train
Robbery,Robbery_065_aug8,data/interim/clips_original_09_oversample/Robbery/Robbery_065_aug8,32,train
Robbery,Robbery_100_aug9,data/interim/clips_original_09_oversample/Robbery/Robbery_100_aug9,32,train
Robbery,Robbery_141_aug10,data/interim/clips_original_09_oversample/Robbery/Robbery_141_aug10,32,train
Robbery,Robbery_143_aug11,data/interim/clips_original_09_oversample/Robbery/Robbery_143_aug11,32,train
Robbery,Robbery_094_aug12,data/interim/clips_original_09_oversample/Robbery/Robbery_094_aug12,32,train
Robbery,Robbery_027_aug13,data/interim/clips_original_09_oversample/Robbery/Robbery_027_aug13,32,val
Robbery,Robbery_111_aug14,data/interim/clips_original_09_oversample/Robbery/Robbery_111_aug14,32,val
