number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
12,0.5143401026725769,2026-03-09 20:54:05.404782,2026-03-09 20:54:13.978707,0 days 00:00:08.573925,64,True,0.49760041051424336,256,0.0005045993289534089,2,0.00021012867091202225,0.8258064516129032,54,COMPLETE
13,0.5895636677742004,2026-03-09 20:54:13.978707,2026-03-09 20:54:24.120392,0 days 00:00:10.141685,64,True,0.48479112088536463,256,0.0005102481771432091,3,6.694653933471384e-05,0.8016129032258065,55,COMPLETE
14,0.5358214378356934,2026-03-09 20:54:24.120392,2026-03-09 20:54:32.647808,0 days 00:00:08.527416,64,True,0.49994068159367033,256,0.0005976695470614513,2,0.00018766870441105796,0.8145161290322581,56,COMPLETE
15,0.5617899298667908,2026-03-09 20:54:32.647808,2026-03-09 20:54:41.268108,0 days 00:00:08.620300,64,True,0.5006453699263156,256,0.0006329927590502014,2,2.654024935949375e-05,0.8338709677419355,57,COMPLETE
16,0.5849119424819946,2026-03-09 20:54:41.268108,2026-03-09 20:54:47.223157,0 days 00:00:05.955049,64,True,0.4525204854479108,128,0.0006298879296232646,2,0.0004973541716877471,0.7999999999999999,58,COMPLETE
17,0.6076450347900391,2026-03-09 20:54:47.223157,2026-03-09 20:54:53.344884,0 days 00:00:06.121727,64,True,0.5311149037830162,64,0.0009937283003288826,3,8.765783899051715e-05,0.7887096774193547,59,COMPLETE
18,0.549034833908081,2026-03-09 20:54:53.344884,2026-03-09 20:55:01.268237,0 days 00:00:07.923353,64,False,0.4480595631138229,256,0.0005680198170224506,3,0.0002062009247601099,0.8096774193548386,60,COMPLETE
19,0.5376730561256409,2026-03-09 20:55:01.268237,2026-03-09 20:55:10.158915,0 days 00:00:08.890678,64,True,0.534146976645421,256,0.0006764585434522598,2,3.5838484839944815e-05,0.7951612903225806,61,COMPLETE
20,0.5973921418190002,2026-03-09 20:55:10.158915,2026-03-09 20:55:18.846627,0 days 00:00:08.687712,64,True,0.4430474801101748,256,0.0012189038568964485,2,0.00014203894171699498,0.8048387096774194,62,COMPLETE
21,0.44816476106643677,2026-03-09 20:55:18.849189,2026-03-09 20:55:27.589795,0 days 00:00:08.740606,64,True,0.2805454483691531,192,0.0008696997331901554,2,0.00033667664831122225,0.8241935483870968,63,COMPLETE
22,0.5892140865325928,2026-03-09 20:55:27.590224,2026-03-09 20:55:36.380913,0 days 00:00:08.790689,64,True,0.33937998886861764,192,0.0005546876890587124,2,0.0004240515243968878,0.7806451612903226,64,COMPLETE
23,0.5831975340843201,2026-03-09 20:55:36.380913,2026-03-09 20:55:42.295577,0 days 00:00:05.914664,64,True,0.3111840499385248,64,0.0010165555109378558,2,0.0002008934847596032,0.8338709677419354,65,COMPLETE
24,0.5375292301177979,2026-03-09 20:55:42.295577,2026-03-09 20:55:48.400473,0 days 00:00:06.104896,64,True,0.5402468530565205,128,0.0005045415880833545,2,9.308377204657522e-05,0.8161290322580645,66,COMPLETE
25,0.5337433815002441,2026-03-09 20:55:48.400473,2026-03-09 20:55:57.164903,0 days 00:00:08.764430,64,True,0.4749555008835164,192,0.0006908142300417894,2,0.0007435641936722292,0.832258064516129,67,COMPLETE
26,0.4566345512866974,2026-03-09 20:55:57.164903,2026-03-09 20:56:03.432043,0 days 00:00:06.267140,64,False,0.42097192319228993,256,0.0008525894081932011,1,0.00028253692236894544,0.7983870967741936,68,COMPLETE
27,0.48395270109176636,2026-03-09 20:56:03.434047,2026-03-09 20:56:10.056317,0 days 00:00:06.622270,64,False,0.41269132195381913,256,0.0009270692192064134,1,0.00028204804864628564,0.8193548387096774,69,COMPLETE
28,0.5115461945533752,2026-03-09 20:56:10.058645,2026-03-09 20:56:16.080735,0 days 00:00:06.022090,64,False,0.33769186638784604,192,0.000836892141063422,1,0.0005361264558778254,0.8354838709677419,70,COMPLETE
29,0.5312762558460236,2026-03-09 20:56:16.080735,2026-03-09 20:56:22.552962,0 days 00:00:06.472227,32,False,0.2574182225029809,96,0.0011641675218974858,1,0.00027924998346964385,0.8290322580645161,71,COMPLETE
30,0.6245029494166374,2026-03-09 20:56:22.552962,2026-03-09 20:56:29.101614,0 days 00:00:06.548652,32,False,0.30547776310623753,128,0.0010645476699763265,1,0.00037061754930728976,0.8016129032258064,72,COMPLETE
31,0.5496988892555237,2026-03-09 20:56:29.101614,2026-03-09 20:56:35.306478,0 days 00:00:06.204864,64,False,0.4234915202812796,256,0.0009312021713174493,1,0.0002918042179740135,0.8193548387096775,73,COMPLETE
32,0.46610045433044434,2026-03-09 20:56:35.306478,2026-03-09 20:56:41.585452,0 days 00:00:06.278974,64,False,0.3847091688645284,256,0.001275892020705334,1,0.00015444291533567235,0.8209677419354838,74,COMPLETE
33,0.4883089065551758,2026-03-09 20:56:41.585452,2026-03-09 20:56:47.827340,0 days 00:00:06.241888,64,False,0.38239029469421193,256,0.0013178488454308123,1,0.00016235030383222665,0.7983870967741936,75,COMPLETE
34,0.4475523829460144,2026-03-09 20:56:47.827340,2026-03-09 20:56:54.012976,0 days 00:00:06.185636,64,False,0.3482580653967618,256,0.001097573596021858,1,7.439427388203648e-05,0.8370967741935484,76,COMPLETE
35,0.6524647027254105,2026-03-09 20:56:54.012976,2026-03-09 20:57:02.333216,0 days 00:00:08.320240,16,False,0.3417842198384713,96,0.0011053795581597514,1,6.692146345929238e-05,0.8290322580645162,77,COMPLETE
36,0.5738150775432587,2026-03-09 20:57:02.333216,2026-03-09 20:57:09.358593,0 days 00:00:07.025377,32,False,0.2911846354927921,192,0.0012635809184761168,1,0.0001090033673083036,0.8225806451612903,78,COMPLETE
37,0.5368607640266418,2026-03-09 20:57:09.358593,2026-03-09 20:57:15.590392,0 days 00:00:06.231799,64,False,0.3907067661758446,256,0.0007870230606891761,1,6.541222383238447e-05,0.8193548387096774,79,COMPLETE
38,0.6236007288098335,2026-03-09 20:57:15.590392,2026-03-09 20:57:24.032532,0 days 00:00:08.442140,16,False,0.35657149606392813,64,0.0014597053641585362,1,1.1137175720328557e-05,0.8161290322580645,80,COMPLETE
39,0.5087384581565857,2026-03-09 20:57:24.032532,2026-03-09 20:57:30.276255,0 days 00:00:06.243723,64,False,0.2622282595642106,256,0.0015746882445190524,1,8.558002188091588e-05,0.8112903225806454,81,COMPLETE
40,0.5452684760093689,2026-03-09 20:57:30.276255,2026-03-09 20:57:37.179177,0 days 00:00:06.902922,32,False,0.3182958947067774,192,0.0017417776305835848,1,0.00024073573738416366,0.8129032258064517,82,COMPLETE
41,0.5616833567619324,2026-03-09 20:57:37.181855,2026-03-09 20:57:43.423686,0 days 00:00:06.241831,64,False,0.42445398354427955,256,0.001307397181584065,1,0.00013742885110412946,0.8225806451612904,83,COMPLETE
42,0.4653533399105072,2026-03-09 20:57:43.423686,2026-03-09 20:57:51.381559,0 days 00:00:07.957873,64,False,0.3595515627598246,256,0.001154885724107339,3,0.00011376939507802969,0.8129032258064517,84,COMPLETE
43,0.554869532585144,2026-03-09 20:57:51.381559,2026-03-09 20:57:59.376892,0 days 00:00:07.995333,64,False,0.3700809153426182,256,0.001149051715696263,3,4.6029673049382695e-05,0.8193548387096773,85,COMPLETE
44,0.5744955725967884,2026-03-09 20:57:59.376892,2026-03-09 20:58:15.614205,0 days 00:00:16.237313,16,False,0.24091236844665848,256,0.0008767376734104433,3,0.0001089952640182065,0.8370967741935484,86,COMPLETE
45,0.5541144013404846,2026-03-09 20:58:15.614205,2026-03-09 20:58:21.509139,0 days 00:00:05.894934,64,False,0.4016652083157055,96,0.0009793808717890545,3,0.00016927325141166024,0.8338709677419355,87,COMPLETE
46,0.5188793540000916,2026-03-09 20:58:21.510109,2026-03-09 20:58:27.890949,0 days 00:00:06.380840,64,False,0.28163075181516756,256,0.001057836347400634,1,0.0003497941738914919,0.8225806451612904,88,COMPLETE
47,0.5366548299789429,2026-03-09 20:58:27.890949,2026-03-09 20:58:35.557039,0 days 00:00:07.666090,64,False,0.35713235574849883,192,0.0013827525277244363,3,7.54440130032451e-05,0.8193548387096774,89,COMPLETE
48,0.5010789632797241,2026-03-09 20:58:35.557039,2026-03-09 20:58:41.685856,0 days 00:00:06.128817,64,False,0.3249335013044082,256,0.0007298387989857741,1,5.403386350240214e-05,0.8290322580645162,90,COMPLETE
49,0.5728030651807785,2026-03-09 20:58:41.685856,2026-03-09 20:58:50.026193,0 days 00:00:08.340337,16,False,0.3846083123413484,128,0.0011979460783771271,1,0.00023704451942745705,0.8032258064516129,91,COMPLETE
50,0.5626658201217651,2026-03-09 20:58:50.026193,2026-03-09 20:58:56.231417,0 days 00:00:06.205224,64,False,0.20592025225701255,256,0.0008150288113578009,1,3.0921256122283915e-05,0.8225806451612903,92,COMPLETE
51,0.4835621118545532,2026-03-09 20:58:56.231417,2026-03-09 20:59:04.848408,0 days 00:00:08.616991,64,True,0.35899872743070527,256,0.0011164403217667157,2,0.00012455548946531,0.8209677419354839,93,COMPLETE
52,0.4977027475833893,2026-03-09 20:59:04.848408,2026-03-09 20:59:13.505922,0 days 00:00:08.657514,64,True,0.46721407264061143,256,0.0009475265327279731,2,0.0001665725303018031,0.8096774193548387,94,COMPLETE
53,0.5955920815467834,2026-03-09 20:59:13.507927,2026-03-09 20:59:22.086231,0 days 00:00:08.578304,64,True,0.5672155322928407,256,0.0008759430831222066,2,0.00045210569059585254,0.8032258064516129,95,COMPLETE
54,0.5077129006385803,2026-03-09 20:59:22.086231,2026-03-09 20:59:30.659157,0 days 00:00:08.572926,64,True,0.4317307603115116,256,0.0015706594622905835,2,0.00010871143701912604,0.814516129032258,96,COMPLETE
55,0.5236581563949585,2026-03-09 20:59:30.659696,2026-03-09 20:59:36.474899,0 days 00:00:05.815203,64,False,0.5158602232854475,64,0.0012587148402380352,3,0.00015906320006884713,0.8096774193548386,97,COMPLETE
56,0.4615197777748108,2026-03-09 20:59:36.474899,2026-03-09 20:59:45.188891,0 days 00:00:08.713992,64,True,0.40815508350933166,256,0.0010641117710439175,2,0.00021685821710983304,0.8048387096774193,98,COMPLETE
57,0.5072604417800903,2026-03-09 20:59:45.188891,2026-03-09 20:59:53.756106,0 days 00:00:08.567215,64,True,0.40803561904613395,256,0.001045299489463309,2,0.0002091132408829147,0.8532258064516128,99,COMPLETE
58,0.4512796998023987,2026-03-09 20:59:53.756106,2026-03-09 21:00:00.478050,0 days 00:00:06.721944,64,False,0.2936753535467589,192,0.0010977864569952044,2,0.0003851925712084463,0.8612903225806452,100,COMPLETE
59,0.5568507313728333,2026-03-09 21:00:00.478050,2026-03-09 21:00:09.309078,0 days 00:00:08.831028,64,True,0.28729754590073703,192,0.0009839415287183552,2,0.0006255194714325683,0.7806451612903225,101,COMPLETE
60,0.5654483735561371,2026-03-09 21:00:09.309078,2026-03-09 21:00:18.449972,0 days 00:00:09.140894,32,False,0.23556044419995126,192,0.0008947279054228983,3,0.0005688223019878428,0.8403225806451613,102,COMPLETE
61,0.5235516428947449,2026-03-09 21:00:18.449972,2026-03-09 21:00:25.239054,0 days 00:00:06.789082,64,False,0.32995713462452847,192,0.001101554913929637,2,0.00042186108159865686,0.8500000000000001,103,COMPLETE
62,0.5762370228767395,2026-03-09 21:00:25.239054,2026-03-09 21:00:31.960966,0 days 00:00:06.721912,64,False,0.304413775299766,192,0.0011948934895342437,2,0.0003240331350429514,0.8161290322580644,104,COMPLETE
63,0.44888418912887573,2026-03-09 21:00:31.962156,2026-03-09 21:00:39.050740,0 days 00:00:07.088584,64,False,0.37709000299183953,256,0.0010108734791002734,2,0.0003878248666759754,0.8193548387096774,105,COMPLETE
64,0.5736647248268127,2026-03-09 21:00:39.050740,2026-03-09 21:00:45.853663,0 days 00:00:06.802923,64,False,0.37279241389286444,192,0.0009984604928719783,2,0.0009467323493755741,0.8080645161290323,106,COMPLETE
65,0.6024606823921204,2026-03-09 21:00:45.853663,2026-03-09 21:00:51.841892,0 days 00:00:05.988229,64,True,0.3443679624671489,128,0.0008452880218209551,2,0.0003946123162509858,0.8129032258064516,107,COMPLETE
66,0.5172760486602783,2026-03-09 21:00:51.841892,2026-03-09 21:00:57.599550,0 days 00:00:05.757658,64,False,0.3963071352382808,96,0.0009541196564092153,2,0.0007103871789092114,0.8370967741935483,108,COMPLETE
67,0.44679930806159973,2026-03-09 21:00:57.599550,2026-03-09 21:01:04.767392,0 days 00:00:07.167842,64,False,0.45469679833220694,256,0.0007499578401054303,2,0.00032578546850003026,0.8241935483870968,109,COMPLETE
68,0.45676666498184204,2026-03-09 21:01:04.769398,2026-03-09 21:01:13.279237,0 days 00:00:08.509839,64,True,0.4418017317306871,256,0.0007009566650852415,2,0.0003138265890320339,0.8435483870967742,110,COMPLETE
69,0.5353808291256428,2026-03-09 21:01:13.279237,2026-03-09 21:01:21.996512,0 days 00:00:08.717275,16,False,0.4388888202790383,64,0.0007199447821715659,2,0.0004833518770505265,0.8629032258064517,111,COMPLETE
70,0.4482165575027466,2026-03-09 21:01:21.996512,2026-03-09 21:01:28.958206,0 days 00:00:06.961694,64,False,0.4643135850980603,192,0.0007831565479893266,2,0.0003400938085509775,0.8500000000000001,112,COMPLETE
71,0.4663386642932892,2026-03-09 21:01:28.958935,2026-03-09 21:01:35.786003,0 days 00:00:06.827068,64,False,0.4583368862655159,192,0.0007839995870760019,2,0.0003159897859954343,0.8387096774193548,113,COMPLETE
72,0.5436444878578186,2026-03-09 21:01:35.786003,2026-03-09 21:01:42.603753,0 days 00:00:06.817750,64,False,0.4767679364715146,192,0.0006593105790678334,2,0.00027165291024990843,0.8225806451612903,114,COMPLETE
73,0.5766955018043518,2026-03-09 21:01:42.603753,2026-03-09 21:01:49.335998,0 days 00:00:06.732245,64,False,0.45380840784807314,192,0.0007098268593194645,2,0.0003443082918619582,0.8241935483870968,115,COMPLETE
74,0.5369156002998352,2026-03-09 21:01:49.342296,2026-03-09 21:01:56.058182,0 days 00:00:06.715886,64,False,0.27278253148318865,192,0.0007671714526654044,2,0.0004013355800312656,0.8290322580645161,116,COMPLETE
75,0.5056954622268677,2026-03-09 21:01:56.058182,2026-03-09 21:02:03.097369,0 days 00:00:07.039187,64,False,0.4854654210570494,256,0.0006521776695853658,2,0.00024665085921848044,0.8564516129032258,117,COMPLETE
76,0.5830267518758774,2026-03-09 21:02:03.097369,2026-03-09 21:02:12.895797,0 days 00:00:09.798428,32,True,0.4275527402746961,192,0.0006026447774839761,2,0.0007925590222474099,0.8161290322580645,118,COMPLETE
77,0.48204168677330017,2026-03-09 21:02:12.895797,2026-03-09 21:02:19.927751,0 days 00:00:07.031954,64,False,0.41600199418735795,256,0.000907767232035528,2,0.0005304592776044327,0.8435483870967742,119,COMPLETE
78,0.45257753133773804,2026-03-09 21:02:19.935563,2026-03-09 21:02:26.977666,0 days 00:00:07.042103,64,False,0.4605796241398927,256,0.0007489592440997363,2,0.00029302176185728117,0.829032258064516,120,COMPLETE
79,0.5855276584625244,2026-03-09 21:02:26.977666,2026-03-09 21:02:32.726244,0 days 00:00:05.748578,64,False,0.4641872398566506,96,0.0008101517075810377,2,0.0006392973722482186,0.7580645161290321,121,COMPLETE
80,0.5959046483039856,2026-03-09 21:02:32.729180,2026-03-09 21:02:38.504621,0 days 00:00:05.775441,64,False,0.2467672039671822,128,0.000747049031133029,2,0.0003837121964709966,0.8016129032258066,122,COMPLETE
81,0.3805207908153534,2026-03-09 21:02:38.505620,2026-03-09 21:02:45.673170,0 days 00:00:07.167550,64,False,0.44043529706637924,256,0.0008458628682718841,2,0.0003005696530129186,0.8564516129032259,123,COMPLETE
82,0.5818119645118713,2026-03-09 21:02:45.673170,2026-03-09 21:02:52.808904,0 days 00:00:07.135734,64,False,0.48324796094128636,256,0.0007679460171855505,2,0.00045382775240915464,0.8016129032258063,124,COMPLETE
83,0.43155327439308167,2026-03-09 21:02:52.809905,2026-03-09 21:02:59.894520,0 days 00:00:07.084615,64,False,0.433463621288232,256,0.0008539922185233721,2,0.00018667234046943545,0.8451612903225807,125,COMPLETE
84,0.48200246691703796,2026-03-09 21:02:59.901302,2026-03-09 21:03:06.990903,0 days 00:00:07.089601,64,False,0.5108463638832673,256,0.0007974757510992839,2,0.00024163942613505358,0.8129032258064516,126,COMPLETE
85,0.5309129953384399,2026-03-09 21:03:06.990903,2026-03-09 21:03:14.021865,0 days 00:00:07.030962,64,False,0.2999608708481316,256,0.0008496314625309232,2,0.0002977755925085797,0.8161290322580645,127,COMPLETE
86,0.5294935703277588,2026-03-09 21:03:14.023610,2026-03-09 21:03:21.133000,0 days 00:00:07.109390,64,False,0.4363221529078255,256,0.0010318771267179352,2,0.0001916716556768782,0.8290322580645162,128,COMPLETE
87,0.5452089309692383,2026-03-09 21:03:21.135714,2026-03-09 21:03:32.338746,0 days 00:00:11.203032,16,False,0.45062872255958897,192,0.0009188398763326271,2,0.00033557088268072955,0.8016129032258065,129,COMPLETE
88,0.5232245922088623,2026-03-09 21:03:32.338746,2026-03-09 21:03:39.406198,0 days 00:00:07.067452,64,False,0.4904458916698335,256,0.000827082109881105,2,0.00026357991674716213,0.8419354838709677,130,COMPLETE
89,0.5987169742584229,2026-03-09 21:03:39.407196,2026-03-09 21:03:45.139608,0 days 00:00:05.732412,64,False,0.47001163416600167,64,0.0007456203862650275,2,0.0003688138445379271,0.7725806451612902,131,COMPLETE
90,0.4724700450897217,2026-03-09 21:03:45.139608,2026-03-09 21:03:52.527247,0 days 00:00:07.387639,64,False,0.22343554135461258,256,0.0008713137981866429,2,0.00046739682363414734,0.7983870967741935,132,COMPLETE
91,0.4707341194152832,2026-03-09 21:03:52.527247,2026-03-09 21:03:59.551509,0 days 00:00:07.024262,64,False,0.41926571584113514,256,0.0008536611324541513,2,0.0002856325088083074,0.8080645161290323,133,COMPLETE
92,0.5638754963874817,2026-03-09 21:03:59.551509,2026-03-09 21:04:06.534061,0 days 00:00:06.982552,64,False,0.44546302339574184,256,0.0009492967285144186,2,0.00042236007382842914,0.8048387096774193,134,COMPLETE
93,0.5108639597892761,2026-03-09 21:04:06.534061,2026-03-09 21:04:13.605490,0 days 00:00:07.071429,64,False,0.4629617552972832,256,0.0006848069948469768,2,0.00035804719612543117,0.7983870967741936,135,COMPLETE
94,0.5751729011535645,2026-03-09 21:04:13.606493,2026-03-09 21:04:22.947525,0 days 00:00:09.341032,32,False,0.3941212661237497,256,0.0007676935278450032,2,0.00022929738667302186,0.7999999999999999,136,COMPLETE
95,0.4531363844871521,2026-03-09 21:04:22.954020,2026-03-09 21:04:29.966081,0 days 00:00:07.012061,64,False,0.4229581953330449,256,0.00082002225441831,2,0.00017700705761019422,0.853225806451613,137,COMPLETE
96,0.5354781746864319,2026-03-09 21:04:29.967081,2026-03-09 21:04:36.698812,0 days 00:00:06.731731,64,False,0.432954648085463,192,0.0008069374687777414,2,9.08913523559369e-05,0.796774193548387,138,COMPLETE
97,0.505000650882721,2026-03-09 21:04:36.699124,2026-03-09 21:04:43.675425,0 days 00:00:06.976301,64,False,0.4015700403617928,256,0.0007353105464323517,2,0.00017416127930845835,0.8193548387096774,139,COMPLETE
98,0.4362359941005707,2026-03-09 21:04:43.675425,2026-03-09 21:04:50.786491,0 days 00:00:07.111066,64,False,0.44621311997879615,256,0.0010118286995837269,2,0.00018750774320522263,0.8596774193548387,140,COMPLETE
99,0.5896182656288147,2026-03-09 21:04:50.787490,2026-03-09 21:04:57.509675,0 days 00:00:06.722185,64,False,0.47880988382316186,192,0.0009918714798288855,2,7.411950653877746e-05,0.7870967741935485,141,COMPLETE
