number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
72,0.44730284810066223,2026-03-07 22:47:48.285040,2026-03-07 22:48:04.062664,0 days 00:00:15.777624,64,False,0.4267276067298247,256,0.0008864969919175616,3,0.0004206803421515693,COMPLETE
73,0.47621768712997437,2026-03-07 22:48:04.064665,2026-03-07 22:48:19.838829,0 days 00:00:15.774164,64,False,0.47695889495597354,256,0.0009243389233091237,3,0.0005756625655417133,COMPLETE
74,0.4428843557834625,2026-03-07 22:48:19.838829,2026-03-07 22:48:35.686371,0 days 00:00:15.847542,64,False,0.4146852175255465,256,0.0007657679791840501,3,0.0002596811434549088,COMPLETE
75,0.3850804269313812,2026-03-07 22:48:35.687372,2026-03-07 22:48:42.405510,0 days 00:00:06.718138,64,False,0.4434316904505679,64,0.0011780808244997636,3,0.00020601193979288132,COMPLETE
76,0.5175969451665878,2026-03-07 22:48:42.405510,2026-03-07 22:49:06.625889,0 days 00:00:24.220379,32,False,0.3973111145030811,256,0.00098173504266092,3,1.412244089930057e-05,COMPLETE
77,0.43251338601112366,2026-03-07 22:49:06.626889,2026-03-07 22:49:13.333990,0 days 00:00:06.707101,64,False,0.4672201987293692,64,0.0008496149508469463,3,3.567706553995671e-05,COMPLETE
78,0.3896057903766632,2026-03-07 22:49:13.334993,2026-03-07 22:49:20.166522,0 days 00:00:06.831529,64,False,0.4287779644720099,64,0.0007364542329914919,3,0.0003756768884438471,COMPLETE
79,0.3859432637691498,2026-03-07 22:49:20.166522,2026-03-07 22:49:26.984049,0 days 00:00:06.817527,64,False,0.49375654272470615,64,0.001990414380417121,3,1.6050940713993438e-05,COMPLETE
80,0.568590521812439,2026-03-07 22:49:26.985046,2026-03-07 22:49:34.031818,0 days 00:00:07.046772,64,True,0.38376199995980026,96,0.0010077070542121556,2,1.1200624093232793e-05,COMPLETE
81,0.39446505904197693,2026-03-07 22:49:34.032819,2026-03-07 22:49:40.875142,0 days 00:00:06.842323,64,False,0.5235058569609349,64,0.0011049921227915646,3,1.4008315302726083e-05,COMPLETE
82,0.5075992941856384,2026-03-07 22:49:40.876141,2026-03-07 22:49:47.630585,0 days 00:00:06.754444,64,False,0.40880946590805134,64,0.0009134862298472541,3,5.9440057673572474e-05,COMPLETE
83,0.4397900402545929,2026-03-07 22:49:47.631593,2026-03-07 22:49:54.509543,0 days 00:00:06.877950,64,False,0.44628819739732917,64,0.0008311133195909126,3,1.7174525836677944e-05,COMPLETE
84,0.3972746431827545,2026-03-07 22:49:54.510547,2026-03-07 22:50:01.199255,0 days 00:00:06.688708,64,False,0.45876576800386815,64,0.0009534980526310295,3,2.227458918150894e-05,COMPLETE
85,0.7743213251233101,2026-03-07 22:50:01.199255,2026-03-07 22:50:03.032800,0 days 00:00:01.833545,16,False,0.41812514111714394,64,0.001073600782915211,3,1.1355667347826775e-05,PRUNED
86,0.5024358630180359,2026-03-07 22:50:03.033801,2026-03-07 22:50:09.600005,0 days 00:00:06.566204,64,False,0.3955552428424316,128,0.0010360943306626305,1,1.3570788270778892e-05,COMPLETE
87,0.4672572612762451,2026-03-07 22:50:09.601008,2026-03-07 22:50:32.525853,0 days 00:00:22.924845,64,False,0.4345159395756086,192,0.0008714918011238988,3,1.0104448895554664e-05,COMPLETE
88,0.4320951998233795,2026-03-07 22:50:32.525853,2026-03-07 22:50:40.269064,0 days 00:00:07.743211,32,False,0.36241925066397884,64,0.0007999468957435184,3,2.74715591042163e-05,COMPLETE
89,0.44055086374282837,2026-03-07 22:50:40.270069,2026-03-07 22:50:55.957292,0 days 00:00:15.687223,64,False,0.48748553319376514,256,0.00121691821965221,3,7.820303709385602e-05,COMPLETE
90,0.42264243960380554,2026-03-07 22:50:55.958800,2026-03-07 22:51:02.659663,0 days 00:00:06.700863,64,False,0.25452784117487987,64,0.0011361479883208005,3,0.0005557995311219204,COMPLETE
91,0.4682222306728363,2026-03-07 22:51:02.660667,2026-03-07 22:51:09.220994,0 days 00:00:06.560327,64,False,0.4521297930823266,64,0.00067897327571451,3,0.0002005294594706418,COMPLETE
92,0.3565099537372589,2026-03-07 22:51:09.222082,2026-03-07 22:51:15.776194,0 days 00:00:06.554112,64,False,0.4195878575109828,64,0.0005532408420786414,3,0.00015745937545579686,COMPLETE
93,0.48644760251045227,2026-03-07 22:51:15.777194,2026-03-07 22:51:22.359660,0 days 00:00:06.582466,64,False,0.4181554872597153,64,0.0009684214882035164,3,0.00010331471757470352,COMPLETE
94,0.6143722534179688,2026-03-07 22:51:22.360664,2026-03-07 22:51:23.605274,0 days 00:00:01.244610,64,False,0.4040552618230744,64,0.0005322843042556616,3,0.0002694637146353851,PRUNED
95,0.40529051423072815,2026-03-07 22:51:23.606273,2026-03-07 22:51:30.294153,0 days 00:00:06.687880,64,False,0.4386669523806343,64,0.0005999199417955109,3,0.00015143677906049184,COMPLETE
96,0.3944581151008606,2026-03-07 22:51:30.295152,2026-03-07 22:51:36.894332,0 days 00:00:06.599180,64,False,0.38841951223847526,64,0.000631123601180926,3,0.00011795687402921464,COMPLETE
97,0.4228765666484833,2026-03-07 22:51:36.895334,2026-03-07 22:51:43.836982,0 days 00:00:06.941648,64,True,0.42794869983332556,64,0.0010053674757663398,3,1.270957936150919e-05,COMPLETE
98,0.43281295895576477,2026-03-07 22:51:43.837984,2026-03-07 22:51:50.517326,0 days 00:00:06.679342,64,False,0.37966935558206605,64,0.0008906322254871903,3,0.0003537296151927253,COMPLETE
99,0.8202622607350349,2026-03-07 22:51:50.518330,2026-03-07 22:51:52.285374,0 days 00:00:01.767044,16,False,0.411396451422201,64,0.0009322794820866257,3,1.8171645202494553e-05,PRUNED
