class,directoryname,directorypath,numclips,split
Normal,Normal_092,data/interim/clips_original_10_oversample/Normal/Normal_092,112,train
Normal,Normal_096,data/interim/clips_original_10_oversample/Normal/Normal_096,48,train
Normal,Normal_099,data/interim/clips_original_10_oversample/Normal/Normal_099,129,train
Normal,Normal_100,data/interim/clips_original_10_oversample/Normal/Normal_100,39,train
Normal,Normal_109,data/interim/clips_original_10_oversample/Normal/Normal_109,107,test
Normal,Normal_112,data/interim/clips_original_10_oversample/Normal/Normal_112,51,train
Normal,Normal_115,data/interim/clips_original_10_oversample/Normal/Normal_115,18,train
Normal,Normal_123,data/interim/clips_original_10_oversample/Normal/Normal_123,180,train
Normal,Normal_127,data/interim/clips_original_10_oversample/Normal/Normal_127,111,train
Normal,Normal_130,data/interim/clips_original_10_oversample/Normal/Normal_130,180,val
Normal,Normal_135,data/interim/clips_original_10_oversample/Normal/Normal_135,111,train
Normal,Normal_142,data/interim/clips_original_10_oversample/Normal/Normal_142,116,val
Normal,Normal_143,data/interim/clips_original_10_oversample/Normal/Normal_143,111,train
Normal,Normal_144,data/interim/clips_original_10_oversample/Normal/Normal_144,180,train
Normal,Normal_145,data/interim/clips_original_10_oversample/Normal/Normal_145,180,val
Normal,Normal_146,data/interim/clips_original_10_oversample/Normal/Normal_146,51,test
Normal,Normal_150,data/interim/clips_original_10_oversample/Normal/Normal_150,54,train
Normal,Normal_151,data/interim/clips_original_10_oversample/Normal/Normal_151,180,test
Normal,Normal_152,data/interim/clips_original_10_oversample/Normal/Normal_152,180,train
Normal,Normal_157,data/interim/clips_original_10_oversample/Normal/Normal_157,12,test
Normal,Normal_158,data/interim/clips_original_10_oversample/Normal/Normal_158,33,train
Normal,Normal_160,data/interim/clips_original_10_oversample/Normal/Normal_160,180,test
Normal,Normal_162,data/interim/clips_original_10_oversample/Normal/Normal_162,73,train
Normal,Normal_163,data/interim/clips_original_10_oversample/Normal/Normal_163,180,train
Normal,Normal_166,data/interim/clips_original_10_oversample/Normal/Normal_166,100,test
Normal,Normal_167,data/interim/clips_original_10_oversample/Normal/Normal_167,98,test
Normal,Normal_172,data/interim/clips_original_10_oversample/Normal/Normal_172,180,train
Normal,Normal_173,data/interim/clips_original_10_oversample/Normal/Normal_173,37,val
Normal,Normal_174,data/interim/clips_original_10_oversample/Normal/Normal_174,57,val
Normal,Normal_177,data/interim/clips_original_10_oversample/Normal/Normal_177,180,train
Normal,Normal_180,data/interim/clips_original_10_oversample/Normal/Normal_180,180,test
Normal,Normal_181,data/interim/clips_original_10_oversample/Normal/Normal_181,180,train
Normal,Normal_199,data/interim/clips_original_10_oversample/Normal/Normal_199,180,train
Normal,Normal_201,data/interim/clips_original_10_oversample/Normal/Normal_201,178,val
Normal,Normal_205,data/interim/clips_original_10_oversample/Normal/Normal_205,180,train
Normal,Normal_206,data/interim/clips_original_10_oversample/Normal/Normal_206,180,train
Normal,Normal_207,data/interim/clips_original_10_oversample/Normal/Normal_207,163,train
Normal,Normal_209,data/interim/clips_original_10_oversample/Normal/Normal_209,39,train
Normal,Normal_211,data/interim/clips_original_10_oversample/Normal/Normal_211,180,test
Normal,Normal_213,data/interim/clips_original_10_oversample/Normal/Normal_213,111,val
Normal,Normal_214,data/interim/clips_original_10_oversample/Normal/Normal_214,180,train
Normal,Normal_234,data/interim/clips_original_10_oversample/Normal/Normal_234,180,test
Normal,Normal_237,data/interim/clips_original_10_oversample/Normal/Normal_237,107,val
Normal,Normal_239,data/interim/clips_original_10_oversample/Normal/Normal_239,180,train
Normal,Normal_246,data/interim/clips_original_10_oversample/Normal/Normal_246,180,train
Normal,Normal_247,data/interim/clips_original_10_oversample/Normal/Normal_247,180,train
Normal,Normal_253,data/interim/clips_original_10_oversample/Normal/Normal_253,32,val
Normal,Normal_255,data/interim/clips_original_10_oversample/Normal/Normal_255,180,val
Normal,Normal_283,data/interim/clips_original_10_oversample/Normal/Normal_283,180,val
Normal,Normal_289,data/interim/clips_original_10_oversample/Normal/Normal_289,53,train
Normal,Normal_299,data/interim/clips_original_10_oversample/Normal/Normal_299,88,train
Normal,Normal_303,data/interim/clips_original_10_oversample/Normal/Normal_303,180,train
Normal,Normal_305,data/interim/clips_original_10_oversample/Normal/Normal_305,159,train
Normal,Normal_306,data/interim/clips_original_10_oversample/Normal/Normal_306,180,train
Normal,Normal_312,data/interim/clips_original_10_oversample/Normal/Normal_312,78,test
Normal,Normal_313,data/interim/clips_original_10_oversample/Normal/Normal_313,81,test
Normal,Normal_314,data/interim/clips_original_10_oversample/Normal/Normal_314,70,train
Normal,Normal_317,data/interim/clips_original_10_oversample/Normal/Normal_317,58,train
Normal,Normal_318,data/interim/clips_original_10_oversample/Normal/Normal_318,81,val
Normal,Normal_323,data/interim/clips_original_10_oversample/Normal/Normal_323,180,test
Normal,Normal_335,data/interim/clips_original_10_oversample/Normal/Normal_335,180,train
Normal,Normal_341,data/interim/clips_original_10_oversample/Normal/Normal_341,55,train
Normal,Normal_342,data/interim/clips_original_10_oversample/Normal/Normal_342,180,train
Normal,Normal_344,data/interim/clips_original_10_oversample/Normal/Normal_344,13,train
Normal,Normal_345,data/interim/clips_original_10_oversample/Normal/Normal_345,13,train
Normal,Normal_346,data/interim/clips_original_10_oversample/Normal/Normal_346,180,train
Normal,Normal_349,data/interim/clips_original_10_oversample/Normal/Normal_349,180,test
Normal,Normal_350,data/interim/clips_original_10_oversample/Normal/Normal_350,90,train
Normal,Normal_353,data/interim/clips_original_10_oversample/Normal/Normal_353,75,val
Normal,Normal_354,data/interim/clips_original_10_oversample/Normal/Normal_354,112,test
Normal,Normal_360,data/interim/clips_original_10_oversample/Normal/Normal_360,61,test
Normal,Normal_361,data/interim/clips_original_10_oversample/Normal/Normal_361,88,val
Normal,Normal_365,data/interim/clips_original_10_oversample/Normal/Normal_365,180,train
Normal,Normal_370,data/interim/clips_original_10_oversample/Normal/Normal_370,180,test
Normal,Normal_371,data/interim/clips_original_10_oversample/Normal/Normal_371,180,test
Normal,Normal_375,data/interim/clips_original_10_oversample/Normal/Normal_375,180,train
Normal,Normal_399,data/interim/clips_original_10_oversample/Normal/Normal_399,180,train
Normal,Normal_401,data/interim/clips_original_10_oversample/Normal/Normal_401,101,train
Normal,Normal_402,data/interim/clips_original_10_oversample/Normal/Normal_402,36,train
Normal,Normal_403,data/interim/clips_original_10_oversample/Normal/Normal_403,25,val
Normal,Normal_411,data/interim/clips_original_10_oversample/Normal/Normal_411,57,train
Normal,Normal_416,data/interim/clips_original_10_oversample/Normal/Normal_416,84,train
Normal,Normal_417,data/interim/clips_original_10_oversample/Normal/Normal_417,67,train
Normal,Normal_439,data/interim/clips_original_10_oversample/Normal/Normal_439,180,test
Normal,Normal_445,data/interim/clips_original_10_oversample/Normal/Normal_445,132,val
Normal,Normal_446,data/interim/clips_original_10_oversample/Normal/Normal_446,30,train
Normal,Normal_450,data/interim/clips_original_10_oversample/Normal/Normal_450,180,train
Normal,Normal_452,data/interim/clips_original_10_oversample/Normal/Normal_452,27,train
Normal,Normal_453,data/interim/clips_original_10_oversample/Normal/Normal_453,180,test
Normal,Normal_454,data/interim/clips_original_10_oversample/Normal/Normal_454,113,train
Normal,Normal_455,data/interim/clips_original_10_oversample/Normal/Normal_455,35,train
Normal,Normal_456,data/interim/clips_original_10_oversample/Normal/Normal_456,180,val
Normal,Normal_457,data/interim/clips_original_10_oversample/Normal/Normal_457,109,train
Normal,Normal_458,data/interim/clips_original_10_oversample/Normal/Normal_458,180,train
Normal,Normal_459,data/interim/clips_original_10_oversample/Normal/Normal_459,180,val
Normal,Normal_460,data/interim/clips_original_10_oversample/Normal/Normal_460,180,train
Normal,Normal_465,data/interim/clips_original_10_oversample/Normal/Normal_465,180,test
Normal,Normal_498,data/interim/clips_original_10_oversample/Normal/Normal_498,180,test
Normal,Normal_508,data/interim/clips_original_10_oversample/Normal/Normal_508,88,val
Normal,Normal_509,data/interim/clips_original_10_oversample/Normal/Normal_509,43,train
Normal,Normal_512,data/interim/clips_original_10_oversample/Normal/Normal_512,180,train
Normal,Normal_523,data/interim/clips_original_10_oversample/Normal/Normal_523,26,test
Normal,Normal_530,data/interim/clips_original_10_oversample/Normal/Normal_530,180,val
Normal,Normal_547,data/interim/clips_original_10_oversample/Normal/Normal_547,180,train
Normal,Normal_566,data/interim/clips_original_10_oversample/Normal/Normal_566,180,train
Normal,Normal_570,data/interim/clips_original_10_oversample/Normal/Normal_570,52,val
Normal,Normal_579,data/interim/clips_original_10_oversample/Normal/Normal_579,180,train
Normal,Normal_585,data/interim/clips_original_10_oversample/Normal/Normal_585,111,train
Normal,Normal_597,data/interim/clips_original_10_oversample/Normal/Normal_597,139,val
Normal,Normal_598,data/interim/clips_original_10_oversample/Normal/Normal_598,180,train
Normal,Normal_599,data/interim/clips_original_10_oversample/Normal/Normal_599,148,train
Normal,Normal_605,data/interim/clips_original_10_oversample/Normal/Normal_605,180,train
Normal,Normal_612,data/interim/clips_original_10_oversample/Normal/Normal_612,180,train
Normal,Normal_613,data/interim/clips_original_10_oversample/Normal/Normal_613,180,train
Normal,Normal_619,data/interim/clips_original_10_oversample/Normal/Normal_619,180,train
Normal,Normal_620,data/interim/clips_original_10_oversample/Normal/Normal_620,180,train
Normal,Normal_641,data/interim/clips_original_10_oversample/Normal/Normal_641,180,test
Normal,Normal_654,data/interim/clips_original_10_oversample/Normal/Normal_654,160,train
Normal,Normal_666,data/interim/clips_original_10_oversample/Normal/Normal_666,180,test
Normal,Normal_670,data/interim/clips_original_10_oversample/Normal/Normal_670,180,val
Normal,Normal_674,data/interim/clips_original_10_oversample/Normal/Normal_674,180,train
Normal,Normal_677,data/interim/clips_original_10_oversample/Normal/Normal_677,163,train
Normal,Normal_678,data/interim/clips_original_10_oversample/Normal/Normal_678,138,train
Normal,Normal_681,data/interim/clips_original_10_oversample/Normal/Normal_681,180,train
Normal,Normal_682,data/interim/clips_original_10_oversample/Normal/Normal_682,180,test
Normal,Normal_687,data/interim/clips_original_10_oversample/Normal/Normal_687,180,train
Normal,Normal_688,data/interim/clips_original_10_oversample/Normal/Normal_688,180,train
Normal,Normal_689,data/interim/clips_original_10_oversample/Normal/Normal_689,180,test
Normal,Normal_694,data/interim/clips_original_10_oversample/Normal/Normal_694,180,train
Normal,Normal_695,data/interim/clips_original_10_oversample/Normal/Normal_695,180,train
Normal,Normal_699,data/interim/clips_original_10_oversample/Normal/Normal_699,108,train
Normal,Normal_706,data/interim/clips_original_10_oversample/Normal/Normal_706,56,train
Normal,Normal_707,data/interim/clips_original_10_oversample/Normal/Normal_707,125,val
Normal,Normal_711,data/interim/clips_original_10_oversample/Normal/Normal_711,97,train
Normal,Normal_722,data/interim/clips_original_10_oversample/Normal/Normal_722,180,test
Normal,Normal_726,data/interim/clips_original_10_oversample/Normal/Normal_726,107,test
Normal,Normal_745,data/interim/clips_original_10_oversample/Normal/Normal_745,19,train
Normal,Normal_753,data/interim/clips_original_10_oversample/Normal/Normal_753,55,train
Normal,Normal_754,data/interim/clips_original_10_oversample/Normal/Normal_754,101,train
Normal,Normal_758,data/interim/clips_original_10_oversample/Normal/Normal_758,99,train
Normal,Normal_759,data/interim/clips_original_10_oversample/Normal/Normal_759,55,train
Normal,Normal_772,data/interim/clips_original_10_oversample/Normal/Normal_772,83,train
Normal,Normal_795,data/interim/clips_original_10_oversample/Normal/Normal_795,180,train
Normal,Normal_801,data/interim/clips_original_10_oversample/Normal/Normal_801,171,test
Normal,Normal_819,data/interim/clips_original_10_oversample/Normal/Normal_819,180,val
Normal,Normal_820,data/interim/clips_original_10_oversample/Normal/Normal_820,41,train
Normal,Normal_846,data/interim/clips_original_10_oversample/Normal/Normal_846,113,test
Normal,Normal_854,data/interim/clips_original_10_oversample/Normal/Normal_854,180,train
Normal,Normal_855,data/interim/clips_original_10_oversample/Normal/Normal_855,180,test
Normal,Normal_859,data/interim/clips_original_10_oversample/Normal/Normal_859,45,val
Normal,Normal_861,data/interim/clips_original_10_oversample/Normal/Normal_861,89,train
Normal,Normal_881,data/interim/clips_original_10_oversample/Normal/Normal_881,14,train
Normal,Normal_885,data/interim/clips_original_10_oversample/Normal/Normal_885,29,test
Normal,Normal_929,data/interim/clips_original_10_oversample/Normal/Normal_929,57,val
Normal,Normal_945,data/interim/clips_original_10_oversample/Normal/Normal_945,180,train
Normal,Normal_946,data/interim/clips_original_10_oversample/Normal/Normal_946,180,test
Normal,Normal_947,data/interim/clips_original_10_oversample/Normal/Normal_947,180,train
Normal,Normal_948,data/interim/clips_original_10_oversample/Normal/Normal_948,180,train
Normal,Normal_949,data/interim/clips_original_10_oversample/Normal/Normal_949,69,test
Robbery,Robbery_001,data/interim/clips_original_10_oversample/Robbery/Robbery_001,61,train
Robbery,Robbery_002,data/interim/clips_original_10_oversample/Robbery/Robbery_002,180,test
Robbery,Robbery_003,data/interim/clips_original_10_oversample/Robbery/Robbery_003,61,test
Robbery,Robbery_004,data/interim/clips_original_10_oversample/Robbery/Robbery_004,95,train
Robbery,Robbery_005,data/interim/clips_original_10_oversample/Robbery/Robbery_005,159,train
Robbery,Robbery_006,data/interim/clips_original_10_oversample/Robbery/Robbery_006,180,train
Robbery,Robbery_007,data/interim/clips_original_10_oversample/Robbery/Robbery_007,129,train
Robbery,Robbery_008,data/interim/clips_original_10_oversample/Robbery/Robbery_008,141,train
Robbery,Robbery_009,data/interim/clips_original_10_oversample/Robbery/Robbery_009,180,train
Robbery,Robbery_010,data/interim/clips_original_10_oversample/Robbery/Robbery_010,180,train
Robbery,Robbery_011,data/interim/clips_original_10_oversample/Robbery/Robbery_011,81,train
Robbery,Robbery_012,data/interim/clips_original_10_oversample/Robbery/Robbery_012,46,test
Robbery,Robbery_013,data/interim/clips_original_10_oversample/Robbery/Robbery_013,180,train
Robbery,Robbery_014,data/interim/clips_original_10_oversample/Robbery/Robbery_014,180,train
Robbery,Robbery_015,data/interim/clips_original_10_oversample/Robbery/Robbery_015,171,train
Robbery,Robbery_016,data/interim/clips_original_10_oversample/Robbery/Robbery_016,103,train
Robbery,Robbery_017,data/interim/clips_original_10_oversample/Robbery/Robbery_017,180,train
Robbery,Robbery_018,data/interim/clips_original_10_oversample/Robbery/Robbery_018,179,train
Robbery,Robbery_019,data/interim/clips_original_10_oversample/Robbery/Robbery_019,180,val
Robbery,Robbery_020,data/interim/clips_original_10_oversample/Robbery/Robbery_020,180,train
Robbery,Robbery_021,data/interim/clips_original_10_oversample/Robbery/Robbery_021,180,train
Robbery,Robbery_022,data/interim/clips_original_10_oversample/Robbery/Robbery_022,180,train
Robbery,Robbery_023,data/interim/clips_original_10_oversample/Robbery/Robbery_023,69,val
Robbery,Robbery_024,data/interim/clips_original_10_oversample/Robbery/Robbery_024,149,test
Robbery,Robbery_025,data/interim/clips_original_10_oversample/Robbery/Robbery_025,91,val
Robbery,Robbery_026,data/interim/clips_original_10_oversample/Robbery/Robbery_026,180,val
Robbery,Robbery_027,data/interim/clips_original_10_oversample/Robbery/Robbery_027,180,train
Robbery,Robbery_028,data/interim/clips_original_10_oversample/Robbery/Robbery_028,146,val
Robbery,Robbery_030,data/interim/clips_original_10_oversample/Robbery/Robbery_030,180,train
Robbery,Robbery_033,data/interim/clips_original_10_oversample/Robbery/Robbery_033,59,train
Robbery,Robbery_034,data/interim/clips_original_10_oversample/Robbery/Robbery_034,180,val
Robbery,Robbery_035,data/interim/clips_original_10_oversample/Robbery/Robbery_035,180,train
Robbery,Robbery_036,data/interim/clips_original_10_oversample/Robbery/Robbery_036,180,train
Robbery,Robbery_037,data/interim/clips_original_10_oversample/Robbery/Robbery_037,180,train
Robbery,Robbery_039,data/interim/clips_original_10_oversample/Robbery/Robbery_039,32,train
Robbery,Robbery_040,data/interim/clips_original_10_oversample/Robbery/Robbery_040,65,train
Robbery,Robbery_041,data/interim/clips_original_10_oversample/Robbery/Robbery_041,85,train
Robbery,Robbery_042,data/interim/clips_original_10_oversample/Robbery/Robbery_042,135,test
Robbery,Robbery_043,data/interim/clips_original_10_oversample/Robbery/Robbery_043,64,test
Robbery,Robbery_044,data/interim/clips_original_10_oversample/Robbery/Robbery_044,29,val
Robbery,Robbery_045,data/interim/clips_original_10_oversample/Robbery/Robbery_045,180,train
Robbery,Robbery_046,data/interim/clips_original_10_oversample/Robbery/Robbery_046,53,train
Robbery,Robbery_047,data/interim/clips_original_10_oversample/Robbery/Robbery_047,95,train
Robbery,Robbery_048,data/interim/clips_original_10_oversample/Robbery/Robbery_048,88,train
Robbery,Robbery_049,data/interim/clips_original_10_oversample/Robbery/Robbery_049,123,train
Robbery,Robbery_051,data/interim/clips_original_10_oversample/Robbery/Robbery_051,99,val
Robbery,Robbery_054,data/interim/clips_original_10_oversample/Robbery/Robbery_054,123,train
Robbery,Robbery_055,data/interim/clips_original_10_oversample/Robbery/Robbery_055,178,train
Robbery,Robbery_056,data/interim/clips_original_10_oversample/Robbery/Robbery_056,172,val
Robbery,Robbery_057,data/interim/clips_original_10_oversample/Robbery/Robbery_057,134,val
Robbery,Robbery_058,data/interim/clips_original_10_oversample/Robbery/Robbery_058,109,train
Robbery,Robbery_059,data/interim/clips_original_10_oversample/Robbery/Robbery_059,180,test
Robbery,Robbery_060,data/interim/clips_original_10_oversample/Robbery/Robbery_060,131,test
Robbery,Robbery_061,data/interim/clips_original_10_oversample/Robbery/Robbery_061,180,test
Robbery,Robbery_062,data/interim/clips_original_10_oversample/Robbery/Robbery_062,180,train
Robbery,Robbery_064,data/interim/clips_original_10_oversample/Robbery/Robbery_064,88,train
Robbery,Robbery_065,data/interim/clips_original_10_oversample/Robbery/Robbery_065,149,val
Robbery,Robbery_066,data/interim/clips_original_10_oversample/Robbery/Robbery_066,180,train
Robbery,Robbery_067,data/interim/clips_original_10_oversample/Robbery/Robbery_067,180,train
Robbery,Robbery_068,data/interim/clips_original_10_oversample/Robbery/Robbery_068,24,train
Robbery,Robbery_069,data/interim/clips_original_10_oversample/Robbery/Robbery_069,43,train
Robbery,Robbery_070,data/interim/clips_original_10_oversample/Robbery/Robbery_070,36,train
Robbery,Robbery_071,data/interim/clips_original_10_oversample/Robbery/Robbery_071,97,train
Robbery,Robbery_073,data/interim/clips_original_10_oversample/Robbery/Robbery_073,180,val
Robbery,Robbery_074,data/interim/clips_original_10_oversample/Robbery/Robbery_074,49,train
Robbery,Robbery_075,data/interim/clips_original_10_oversample/Robbery/Robbery_075,176,train
Robbery,Robbery_077,data/interim/clips_original_10_oversample/Robbery/Robbery_077,71,train
Robbery,Robbery_079,data/interim/clips_original_10_oversample/Robbery/Robbery_079,46,test
Robbery,Robbery_081,data/interim/clips_original_10_oversample/Robbery/Robbery_081,180,test
Robbery,Robbery_083,data/interim/clips_original_10_oversample/Robbery/Robbery_083,60,test
Robbery,Robbery_084,data/interim/clips_original_10_oversample/Robbery/Robbery_084,175,train
Robbery,Robbery_085,data/interim/clips_original_10_oversample/Robbery/Robbery_085,117,train
Robbery,Robbery_086,data/interim/clips_original_10_oversample/Robbery/Robbery_086,180,train
Robbery,Robbery_087,data/interim/clips_original_10_oversample/Robbery/Robbery_087,62,val
Robbery,Robbery_088,data/interim/clips_original_10_oversample/Robbery/Robbery_088,180,train
Robbery,Robbery_090,data/interim/clips_original_10_oversample/Robbery/Robbery_090,180,train
Robbery,Robbery_091,data/interim/clips_original_10_oversample/Robbery/Robbery_091,119,train
Robbery,Robbery_092,data/interim/clips_original_10_oversample/Robbery/Robbery_092,53,val
Robbery,Robbery_093,data/interim/clips_original_10_oversample/Robbery/Robbery_093,73,train
Robbery,Robbery_094,data/interim/clips_original_10_oversample/Robbery/Robbery_094,180,train
Robbery,Robbery_097,data/interim/clips_original_10_oversample/Robbery/Robbery_097,180,test
Robbery,Robbery_098,data/interim/clips_original_10_oversample/Robbery/Robbery_098,180,train
Robbery,Robbery_099,data/interim/clips_original_10_oversample/Robbery/Robbery_099,100,val
Robbery,Robbery_100,data/interim/clips_original_10_oversample/Robbery/Robbery_100,180,train
Robbery,Robbery_101,data/interim/clips_original_10_oversample/Robbery/Robbery_101,180,val
Robbery,Robbery_103,data/interim/clips_original_10_oversample/Robbery/Robbery_103,136,train
Robbery,Robbery_105,data/interim/clips_original_10_oversample/Robbery/Robbery_105,116,test
Robbery,Robbery_108,data/interim/clips_original_10_oversample/Robbery/Robbery_108,86,val
Robbery,Robbery_109,data/interim/clips_original_10_oversample/Robbery/Robbery_109,180,train
Robbery,Robbery_110,data/interim/clips_original_10_oversample/Robbery/Robbery_110,159,test
Robbery,Robbery_111,data/interim/clips_original_10_oversample/Robbery/Robbery_111,180,train
Robbery,Robbery_113,data/interim/clips_original_10_oversample/Robbery/Robbery_113,50,train
Robbery,Robbery_114,data/interim/clips_original_10_oversample/Robbery/Robbery_114,129,test
Robbery,Robbery_115,data/interim/clips_original_10_oversample/Robbery/Robbery_115,114,train
Robbery,Robbery_116,data/interim/clips_original_10_oversample/Robbery/Robbery_116,28,train
Robbery,Robbery_117,data/interim/clips_original_10_oversample/Robbery/Robbery_117,180,test
Robbery,Robbery_119,data/interim/clips_original_10_oversample/Robbery/Robbery_119,180,test
Robbery,Robbery_120,data/interim/clips_original_10_oversample/Robbery/Robbery_120,60,test
Robbery,Robbery_121,data/interim/clips_original_10_oversample/Robbery/Robbery_121,87,train
Robbery,Robbery_122,data/interim/clips_original_10_oversample/Robbery/Robbery_122,64,train
Robbery,Robbery_123,data/interim/clips_original_10_oversample/Robbery/Robbery_123,67,test
Robbery,Robbery_124,data/interim/clips_original_10_oversample/Robbery/Robbery_124,180,train
Robbery,Robbery_125,data/interim/clips_original_10_oversample/Robbery/Robbery_125,180,val
Robbery,Robbery_126,data/interim/clips_original_10_oversample/Robbery/Robbery_126,97,train
Robbery,Robbery_127,data/interim/clips_original_10_oversample/Robbery/Robbery_127,78,train
Robbery,Robbery_128,data/interim/clips_original_10_oversample/Robbery/Robbery_128,180,val
Robbery,Robbery_129,data/interim/clips_original_10_oversample/Robbery/Robbery_129,140,train
Robbery,Robbery_130,data/interim/clips_original_10_oversample/Robbery/Robbery_130,114,train
Robbery,Robbery_131,data/interim/clips_original_10_oversample/Robbery/Robbery_131,94,train
Robbery,Robbery_132,data/interim/clips_original_10_oversample/Robbery/Robbery_132,41,val
Robbery,Robbery_133,data/interim/clips_original_10_oversample/Robbery/Robbery_133,111,train
Robbery,Robbery_134,data/interim/clips_original_10_oversample/Robbery/Robbery_134,39,train
Robbery,Robbery_135,data/interim/clips_original_10_oversample/Robbery/Robbery_135,180,test
Robbery,Robbery_136,data/interim/clips_original_10_oversample/Robbery/Robbery_136,69,val
Robbery,Robbery_137,data/interim/clips_original_10_oversample/Robbery/Robbery_137,137,val
Robbery,Robbery_138,data/interim/clips_original_10_oversample/Robbery/Robbery_138,38,test
Robbery,Robbery_139,data/interim/clips_original_10_oversample/Robbery/Robbery_139,61,train
Robbery,Robbery_140,data/interim/clips_original_10_oversample/Robbery/Robbery_140,66,train
Robbery,Robbery_141,data/interim/clips_original_10_oversample/Robbery/Robbery_141,180,val
Robbery,Robbery_142,data/interim/clips_original_10_oversample/Robbery/Robbery_142,156,train
Robbery,Robbery_143,data/interim/clips_original_10_oversample/Robbery/Robbery_143,48,train
Robbery,Robbery_144,data/interim/clips_original_10_oversample/Robbery/Robbery_144,50,train
Robbery,Robbery_145,data/interim/clips_original_10_oversample/Robbery/Robbery_145,83,test
Robbery,Robbery_146,data/interim/clips_original_10_oversample/Robbery/Robbery_146,102,test
Robbery,Robbery_147,data/interim/clips_original_10_oversample/Robbery/Robbery_147,54,train
Robbery,Robbery_149,data/interim/clips_original_10_oversample/Robbery/Robbery_149,78,test
Robbery,Robbery_098_aug1,data/interim/clips_original_10_oversample/Robbery/Robbery_098_aug1,180,train
Robbery,Robbery_116_aug2,data/interim/clips_original_10_oversample/Robbery/Robbery_116_aug2,28,train
Robbery,Robbery_067_aug3,data/interim/clips_original_10_oversample/Robbery/Robbery_067_aug3,180,test
Robbery,Robbery_021_aug4,data/interim/clips_original_10_oversample/Robbery/Robbery_021_aug4,180,test
Robbery,Robbery_061_aug5,data/interim/clips_original_10_oversample/Robbery/Robbery_061_aug5,180,test
Robbery,Robbery_042_aug6,data/interim/clips_original_10_oversample/Robbery/Robbery_042_aug6,135,train
Robbery,Robbery_059_aug7,data/interim/clips_original_10_oversample/Robbery/Robbery_059_aug7,180,train
Robbery,Robbery_074_aug8,data/interim/clips_original_10_oversample/Robbery/Robbery_074_aug8,49,train
Robbery,Robbery_035_aug9,data/interim/clips_original_10_oversample/Robbery/Robbery_035_aug9,180,train
Robbery,Robbery_041_aug10,data/interim/clips_original_10_oversample/Robbery/Robbery_041_aug10,85,train
Robbery,Robbery_064_aug11,data/interim/clips_original_10_oversample/Robbery/Robbery_064_aug11,88,train
Robbery,Robbery_056_aug12,data/interim/clips_original_10_oversample/Robbery/Robbery_056_aug12,172,train
Robbery,Robbery_043_aug13,data/interim/clips_original_10_oversample/Robbery/Robbery_043_aug13,64,val
Robbery,Robbery_012_aug14,data/interim/clips_original_10_oversample/Robbery/Robbery_012_aug14,46,val
