number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
49,1.3534158132970333,2026-03-05 01:10:35.047318,2026-03-05 01:10:36.708170,0 days 00:00:01.660852,16,False,0.4772794962487488,128,0.0007729833525160202,2,0.0003942031882390781,PRUNED
50,0.4829750657081604,2026-03-05 01:10:36.709170,2026-03-05 01:10:49.064583,0 days 00:00:12.355413,64,True,0.5134270936528647,192,0.0006374663697767462,3,3.4182491071989576e-05,COMPLETE
51,0.5396122336387634,2026-03-05 01:10:49.065582,2026-03-05 01:11:01.188726,0 days 00:00:12.123144,64,True,0.5104722372526238,192,0.0006326148482017185,3,3.2851891898378375e-05,COMPLETE
52,0.5177247524261475,2026-03-05 01:11:01.189823,2026-03-05 01:11:13.122538,0 days 00:00:11.932715,64,True,0.5197177888775744,192,0.0006605048952726553,3,2.446001779697762e-05,COMPLETE
53,0.4953188896179199,2026-03-05 01:11:13.123538,2026-03-05 01:11:24.968046,0 days 00:00:11.844508,64,True,0.5940264433663991,192,0.0005972778823210147,3,1.711586709207581e-05,COMPLETE
54,0.5270142555236816,2026-03-05 01:11:24.968046,2026-03-05 01:11:36.700737,0 days 00:00:11.732691,64,True,0.5643997149505937,192,0.000646908319838016,3,1.8715917158953506e-05,COMPLETE
55,0.565414547920227,2026-03-05 01:11:36.702062,2026-03-05 01:11:48.442067,0 days 00:00:11.740005,64,True,0.5950799427744968,192,0.0005328941914606091,3,1.649452195914645e-05,COMPLETE
56,0.5689195394515991,2026-03-05 01:11:48.443605,2026-03-05 01:12:00.213977,0 days 00:00:11.770372,64,True,0.563591898585024,192,0.0006440927494129538,3,2.0184771519784364e-05,COMPLETE
57,0.5863315463066101,2026-03-05 01:12:00.213977,2026-03-05 01:12:11.845238,0 days 00:00:11.631261,64,True,0.5992062925899447,192,0.0007018468689457632,3,1.2474550514326406e-05,COMPLETE
58,0.5043712854385376,2026-03-05 01:12:11.845238,2026-03-05 01:12:23.512864,0 days 00:00:11.667626,64,True,0.5827946768550372,192,0.0005841520112426665,3,2.540517350194528e-05,COMPLETE
59,0.5524619817733765,2026-03-05 01:12:23.512864,2026-03-05 01:12:35.163746,0 days 00:00:11.650882,64,True,0.5379466855272846,192,0.0005838574074118819,3,2.5731680890309627e-05,COMPLETE
60,1.138238601386547,2026-03-05 01:12:35.172691,2026-03-05 01:12:37.599428,0 days 00:00:02.426737,32,True,0.5827448832573602,192,0.000501981543910159,3,2.6119432266034214e-05,PRUNED
61,0.5409761667251587,2026-03-05 01:12:37.602310,2026-03-05 01:12:49.253975,0 days 00:00:11.651665,64,True,0.5650493390246671,192,0.0006539796529029571,3,1.4390695571145083e-05,COMPLETE
62,0.5090747475624084,2026-03-05 01:12:49.253975,2026-03-05 01:13:00.931478,0 days 00:00:11.677503,64,True,0.5234541286581653,192,0.0006058967217213953,3,2.2198663724653827e-05,COMPLETE
63,0.5188289284706116,2026-03-05 01:13:00.931478,2026-03-05 01:13:12.593590,0 days 00:00:11.662112,64,True,0.5267800251966596,192,0.0005688660880924206,3,3.236529900773292e-05,COMPLETE
64,0.5429806709289551,2026-03-05 01:13:12.593932,2026-03-05 01:13:24.270313,0 days 00:00:11.676381,64,True,0.522910319674827,192,0.0005637409888829519,3,3.7216138227316174e-05,COMPLETE
65,0.570731520652771,2026-03-05 01:13:24.275631,2026-03-05 01:13:35.954164,0 days 00:00:11.678533,64,True,0.5460557367157919,192,0.0005245251935784897,3,2.3293572486022928e-05,COMPLETE
66,0.5753379464149475,2026-03-05 01:13:35.954164,2026-03-05 01:13:47.564857,0 days 00:00:11.610693,64,True,0.5875064422619428,192,0.0005974518191646218,3,1.309870728674677e-05,COMPLETE
67,0.5008646249771118,2026-03-05 01:13:47.564857,2026-03-05 01:13:59.374250,0 days 00:00:11.809393,64,True,0.24165183688793587,192,0.0005613287001219786,3,1.8751273428585187e-05,COMPLETE
68,0.5798195600509644,2026-03-05 01:13:59.374250,2026-03-05 01:14:11.011537,0 days 00:00:11.637287,64,True,0.27264830676383345,192,0.0005514030727354641,3,1.0214587527145474e-05,COMPLETE
69,0.5141811966896057,2026-03-05 01:14:11.011537,2026-03-05 01:14:22.682979,0 days 00:00:11.671442,64,True,0.3103662401325772,192,0.0006091857268450961,3,3.113874728827108e-05,COMPLETE
70,1.542800197377801,2026-03-05 01:14:22.682979,2026-03-05 01:14:26.138162,0 days 00:00:03.455183,16,True,0.2359868384873585,192,0.0006861644841225136,3,1.746542486045384e-05,PRUNED
71,0.5268504619598389,2026-03-05 01:14:26.138162,2026-03-05 01:14:37.867452,0 days 00:00:11.729290,64,True,0.29562413779847097,192,0.0005891998382498537,3,3.0177184506086813e-05,COMPLETE
72,0.5978702902793884,2026-03-05 01:14:37.867452,2026-03-05 01:14:49.511119,0 days 00:00:11.643667,64,True,0.22791083754697433,192,0.0006195077294814651,3,2.12325975439709e-05,COMPLETE
73,0.5877259373664856,2026-03-05 01:14:49.511119,2026-03-05 01:15:01.256704,0 days 00:00:11.745585,64,True,0.2466229209569553,192,0.0005217574226203986,3,3.4465867598114346e-05,COMPLETE
74,0.5912709832191467,2026-03-05 01:15:01.256704,2026-03-05 01:15:12.939870,0 days 00:00:11.683166,64,True,0.3422159943891118,192,0.0005696881870717067,3,2.4960360226556512e-05,COMPLETE
75,0.5853074789047241,2026-03-05 01:15:12.939870,2026-03-05 01:15:24.632582,0 days 00:00:11.692712,64,True,0.30439248152444265,192,0.0006114702111841405,3,1.5383120436571e-05,COMPLETE
76,0.5342355370521545,2026-03-05 01:15:24.632582,2026-03-05 01:15:36.520621,0 days 00:00:11.888039,64,True,0.3188788925416807,192,0.0005508779567840618,3,2.955015190513205e-05,COMPLETE
77,0.5501927137374878,2026-03-05 01:15:36.520621,2026-03-05 01:15:48.231525,0 days 00:00:11.710904,64,True,0.551615276562922,192,0.0005791817439879543,3,1.892690814832717e-05,COMPLETE
78,1.4614368863403797,2026-03-05 01:15:48.233546,2026-03-05 01:15:50.703719,0 days 00:00:02.470173,32,True,0.25225857698940896,192,0.0006698825429144284,3,4.694716497953533e-05,PRUNED
79,0.5340745449066162,2026-03-05 01:15:50.703719,2026-03-05 01:16:02.435018,0 days 00:00:11.731299,64,True,0.38581842803834265,192,0.0005233231844096759,3,4.1517156853859093e-05,COMPLETE
80,0.6024265289306641,2026-03-05 01:16:02.435018,2026-03-05 01:16:14.241961,0 days 00:00:11.806943,64,True,0.27837708815228945,192,0.0006157771452047994,3,5.467271006996654e-05,COMPLETE
81,0.5008264183998108,2026-03-05 01:16:14.244633,2026-03-05 01:16:25.968320,0 days 00:00:11.723687,64,True,0.5263631886982039,192,0.0005577720192680585,3,2.204427197597635e-05,COMPLETE
82,0.5546970367431641,2026-03-05 01:16:25.969322,2026-03-05 01:16:38.104659,0 days 00:00:12.135337,64,True,0.5185348678183143,192,0.0005651997620765713,3,2.3188280812801068e-05,COMPLETE
83,0.584861695766449,2026-03-05 01:16:38.106162,2026-03-05 01:16:49.983451,0 days 00:00:11.877289,64,True,0.20048821099086872,192,0.0006021141872148876,3,2.7633252002392865e-05,COMPLETE
84,0.5136235952377319,2026-03-05 01:16:49.984956,2026-03-05 01:17:01.742544,0 days 00:00:11.757588,64,True,0.5317677238748348,192,0.0005412627561708163,3,3.2814384568002315e-05,COMPLETE
85,0.47489500045776367,2026-03-05 01:17:01.743544,2026-03-05 01:17:13.563518,0 days 00:00:11.819974,64,True,0.5323665232218404,192,0.0005149314495264441,3,2.068673512452001e-05,COMPLETE
86,0.6141365766525269,2026-03-05 01:17:13.563518,2026-03-05 01:17:23.813087,0 days 00:00:10.249569,64,True,0.5733584419138122,256,0.0005088665657547028,3,1.4081537353059596e-05,COMPLETE
87,0.6152806878089905,2026-03-05 01:17:23.813087,2026-03-05 01:17:30.457195,0 days 00:00:06.644108,64,True,0.5352361790117045,96,0.0005402262910690779,3,2.0169743111842388e-05,COMPLETE
88,0.597710371017456,2026-03-05 01:17:30.458198,2026-03-05 01:17:42.348846,0 days 00:00:11.890648,64,True,0.5559565693496745,192,0.0005519300378693512,3,1.724229840083655e-05,COMPLETE
89,1.8965017795562744,2026-03-05 01:17:42.349853,2026-03-05 01:17:44.334583,0 days 00:00:01.984730,16,True,0.5051680725708787,128,0.000513481415868747,3,3.889117075657007e-05,PRUNED
90,0.5676124691963196,2026-03-05 01:17:44.334583,2026-03-05 01:17:56.205359,0 days 00:00:11.870776,64,True,0.5437733645858879,192,0.0005886648325383501,3,2.1722792209133183e-05,COMPLETE
91,0.4801921546459198,2026-03-05 01:17:56.209547,2026-03-05 01:18:08.065421,0 days 00:00:11.855874,64,True,0.5164809016827147,192,0.0005299363810195047,3,2.5408623048965954e-05,COMPLETE
92,0.49454838037490845,2026-03-05 01:18:08.065421,2026-03-05 01:18:20.047670,0 days 00:00:11.982249,64,True,0.4909720731272422,192,0.0005332308033492615,3,2.743703800499781e-05,COMPLETE
93,0.5453545451164246,2026-03-05 01:18:20.049174,2026-03-05 01:18:31.948725,0 days 00:00:11.899551,64,True,0.49027598769666225,192,0.0005396671523194748,3,1.920741250161244e-05,COMPLETE
94,0.5627248287200928,2026-03-05 01:18:31.950054,2026-03-05 01:18:43.800967,0 days 00:00:11.850913,64,True,0.4841795107245439,192,0.0005279682795718568,3,1.5378436154376295e-05,COMPLETE
95,0.5720675587654114,2026-03-05 01:18:43.800967,2026-03-05 01:18:55.669073,0 days 00:00:11.868106,64,True,0.5313572822895998,192,0.0005017204766456858,3,2.7173913774616153e-05,COMPLETE
96,0.6432477831840515,2026-03-05 01:18:55.670884,2026-03-05 01:19:09.048155,0 days 00:00:13.377271,32,True,0.5035539161835326,192,0.0005608361472331264,3,1.1729057993960009e-05,COMPLETE
97,0.5589234828948975,2026-03-05 01:19:09.049392,2026-03-05 01:19:20.985093,0 days 00:00:11.935701,64,True,0.5162253140151674,192,0.0005316896334827847,3,1.7707099593090324e-05,COMPLETE
98,0.5615276098251343,2026-03-05 01:19:20.987095,2026-03-05 01:19:32.883966,0 days 00:00:11.896871,64,True,0.558360118318717,192,0.000579397043709241,3,3.477119227074313e-05,COMPLETE
99,0.5722378492355347,2026-03-05 01:19:32.884965,2026-03-05 01:19:43.259358,0 days 00:00:10.374393,64,True,0.46715560659753375,256,0.001576878475840225,3,2.316647178890182e-05,COMPLETE
