number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
15,0.6829450577497482,2026-03-12 23:25:31.319567,2026-03-12 23:25:43.260815,0 days 00:00:11.941248,16,False,0.3378745058313897,64,0.0014758077375831085,2,0.0009818247569037453,0.8177419354838709,57,COMPLETE
16,0.5514627695083618,2026-03-12 23:25:43.260815,2026-03-12 23:25:56.779044,0 days 00:00:13.518229,64,True,0.4234340427150078,128,0.0009818549086410078,3,2.4346596102796932e-05,0.7919354838709678,58,COMPLETE
17,0.5593007504940033,2026-03-12 23:25:56.779044,2026-03-12 23:26:37.597230,0 days 00:00:40.818186,16,False,0.5123734308940975,256,0.001266713523364037,2,0.00017382944114295625,0.8580645161290322,59,COMPLETE
18,0.7157997563481331,2026-03-12 23:26:37.598230,2026-03-12 23:26:54.448929,0 days 00:00:16.850699,16,True,0.352371048365569,128,0.00064049325381069,3,1.0490000286324004e-05,0.8032258064516129,60,COMPLETE
19,0.5023930072784424,2026-03-12 23:26:54.448929,2026-03-12 23:27:11.104840,0 days 00:00:16.655911,64,False,0.45270482764702114,256,0.0016279256065451055,2,3.463126538885986e-05,0.8306451612903226,61,COMPLETE
20,0.5566266644746065,2026-03-12 23:27:11.107334,2026-03-12 23:27:24.919328,0 days 00:00:13.811994,16,True,0.3082878263853861,64,0.0009530575909139791,3,9.661413132749503e-05,0.8532258064516128,62,COMPLETE
21,0.5302727818489075,2026-03-12 23:27:24.919328,2026-03-12 23:27:41.763667,0 days 00:00:16.844339,64,False,0.44841206167724956,256,0.0016760697762804133,2,3.179358575902986e-05,0.8693548387096773,63,COMPLETE
22,0.48468393087387085,2026-03-12 23:27:41.763667,2026-03-12 23:27:58.680751,0 days 00:00:16.917084,64,False,0.4027925954857756,256,0.001440957589631251,2,1.7676404823067285e-05,0.867741935483871,64,COMPLETE
23,0.4531328082084656,2026-03-12 23:27:58.680751,2026-03-12 23:28:15.428149,0 days 00:00:16.747398,64,False,0.3996920040076283,256,0.0012819700563100462,2,1.4123113211173575e-05,0.8387096774193549,65,COMPLETE
24,0.575719952583313,2026-03-12 23:28:15.428149,2026-03-12 23:28:32.292124,0 days 00:00:16.863975,64,False,0.4081369605909606,256,0.0011460482334961746,2,1.7053390052789347e-05,0.7967741935483871,66,COMPLETE
25,0.5623805522918701,2026-03-12 23:28:32.292124,2026-03-12 23:28:40.832659,0 days 00:00:08.540535,64,False,0.5057077214772592,128,0.0013139792640612662,2,1.7253493831343902e-05,0.8193548387096774,67,COMPLETE
26,0.44612690806388855,2026-03-12 23:28:40.832659,2026-03-12 23:29:01.483184,0 days 00:00:20.650525,64,False,0.38937331974231487,256,0.0011602537890295342,3,1.384478540948663e-05,0.7935483870967742,68,COMPLETE
27,0.39376792311668396,2026-03-12 23:29:01.483184,2026-03-12 23:29:22.227118,0 days 00:00:20.743934,64,False,0.34243009373145344,256,0.0011398318775004395,3,1.2734346541441988e-05,0.8516129032258065,69,COMPLETE
28,0.5025987029075623,2026-03-12 23:29:22.228116,2026-03-12 23:29:42.784651,0 days 00:00:20.556535,64,False,0.33441224324791474,256,0.0011494937238169633,3,1.1482110932144138e-05,0.8370967741935484,70,COMPLETE
29,0.5438480973243713,2026-03-12 23:29:42.784651,2026-03-12 23:30:03.444619,0 days 00:00:20.659968,64,False,0.28961772229662,256,0.0010641860376336592,3,2.1955790613245366e-05,0.8048387096774194,71,COMPLETE
30,0.45720264315605164,2026-03-12 23:30:03.444619,2026-03-12 23:30:11.984895,0 days 00:00:08.540276,64,False,0.26992124412030427,96,0.0011895730422246662,3,4.086347379803266e-05,0.8435483870967742,72,COMPLETE
31,0.573076069355011,2026-03-12 23:30:11.984895,2026-03-12 23:30:20.577692,0 days 00:00:08.592797,64,False,0.2561814556612497,96,0.0012176788831768106,3,1.3165359805474579e-05,0.814516129032258,73,COMPLETE
32,0.5924780368804932,2026-03-12 23:30:20.577692,2026-03-12 23:30:29.126619,0 days 00:00:08.548927,64,False,0.20766335612006018,96,0.0010695614879795534,3,4.4088493691324206e-05,0.8233870967741935,74,COMPLETE
33,0.45392709970474243,2026-03-12 23:30:29.126619,2026-03-12 23:30:37.746963,0 days 00:00:08.620344,64,False,0.25371352191855046,96,0.001182393237643785,3,2.232552802385279e-05,0.817741935483871,75,COMPLETE
34,0.5551427602767944,2026-03-12 23:30:37.746963,2026-03-12 23:30:47.621772,0 days 00:00:09.874809,32,False,0.3062109117611008,96,0.001369795154000493,3,2.293113191484517e-05,0.7983870967741935,76,COMPLETE
35,0.5898035168647766,2026-03-12 23:30:47.621772,2026-03-12 23:31:16.679271,0 days 00:00:29.057499,64,False,0.23136301153474376,192,0.0009157139737471577,3,1.3397688696935217e-05,0.8338709677419355,77,COMPLETE
36,0.5064904689788818,2026-03-12 23:31:16.679271,2026-03-12 23:31:37.640132,0 days 00:00:20.960861,64,False,0.38354563714139395,256,0.0010741443575194409,3,2.142544492983066e-05,0.8451612903225806,78,COMPLETE
37,0.681946188211441,2026-03-12 23:31:37.640132,2026-03-12 23:31:47.438360,0 days 00:00:09.798228,32,False,0.4230080488698221,96,0.0013469988752420013,3,6.541222383238447e-05,0.7870967741935483,79,COMPLETE
38,0.5393019318580627,2026-03-12 23:31:47.438360,2026-03-12 23:31:58.885460,0 days 00:00:11.447100,64,False,0.3535387271981003,256,0.0008092169143368814,1,1.3015973237580988e-05,0.8112903225806452,80,COMPLETE
39,0.53884357213974,2026-03-12 23:31:58.894982,2026-03-12 23:32:27.955111,0 days 00:00:29.060129,64,False,0.3361028195537722,192,0.0008525297859122892,3,2.7578446675414998e-05,0.8709677419354839,81,COMPLETE
40,0.5529318451881409,2026-03-12 23:32:27.965608,2026-03-12 23:32:39.499384,0 days 00:00:11.533776,64,False,0.2346180251712426,256,0.0015981670713433815,1,1.5104903673422784e-05,0.8016129032258065,82,COMPLETE
41,0.6243720650672913,2026-03-12 23:32:39.500353,2026-03-12 23:32:48.032375,0 days 00:00:08.532022,64,False,0.26460411096047415,96,0.0012035398820284,3,4.4544782391871755e-05,0.8677419354838709,83,COMPLETE
42,0.5474953651428223,2026-03-12 23:32:48.038631,2026-03-12 23:32:56.565344,0 days 00:00:08.526713,64,False,0.2811363989533639,96,0.0011690859101339643,3,2.114783085399759e-05,0.7161290322580645,84,COMPLETE
43,0.5639919638633728,2026-03-12 23:32:56.566650,2026-03-12 23:33:05.069842,0 days 00:00:08.503192,64,False,0.25628908203304807,96,0.001116941901705048,3,3.861330400555382e-05,0.8258064516129032,85,COMPLETE
44,0.5999390482902527,2026-03-12 23:33:05.079901,2026-03-12 23:33:13.626963,0 days 00:00:08.547062,64,False,0.20627008581221165,96,0.0010048723848607123,3,1.0219636821126929e-05,0.7419354838709677,86,COMPLETE
45,0.5946665108203888,2026-03-12 23:33:13.626963,2026-03-12 23:33:23.221939,0 days 00:00:09.594976,32,False,0.28309959801010104,64,0.0013948708202320068,2,5.821937328924029e-05,0.8370967741935484,87,COMPLETE
46,0.5031560659408569,2026-03-12 23:33:23.221939,2026-03-12 23:33:31.808837,0 days 00:00:08.586898,64,False,0.3845202768869054,96,0.0012500474385640848,3,1.923094061408592e-05,0.8290322580645161,88,COMPLETE
47,0.47191745042800903,2026-03-12 23:33:31.808837,2026-03-12 23:33:52.599742,0 days 00:00:20.790905,64,False,0.3609080181247425,256,0.0017498629758719761,3,1.4142489895869345e-05,0.8629032258064516,89,COMPLETE
48,0.6021211743354797,2026-03-12 23:33:52.601747,2026-03-12 23:34:12.340333,0 days 00:00:19.738586,64,False,0.419654999289238,192,0.0010167659191962308,2,2.5152374461313458e-05,0.8274193548387097,90,COMPLETE
49,0.5049497783184052,2026-03-12 23:34:12.342276,2026-03-12 23:35:05.453721,0 days 00:00:53.111445,32,True,0.31694216386851537,256,0.0014857270738493908,3,3.0470408231454884e-05,0.8612903225806452,91,COMPLETE
50,0.5451124906539917,2026-03-12 23:35:05.463295,2026-03-12 23:35:14.586091,0 days 00:00:09.122796,64,False,0.4770856752607068,96,0.001980502964056618,2,1.5629246947196055e-05,0.8629032258064516,92,COMPLETE
51,0.5130235552787781,2026-03-12 23:35:14.587092,2026-03-12 23:35:34.610559,0 days 00:00:20.023467,64,False,0.35584993058360287,256,0.001764158959114726,3,1.3308669450127098e-05,0.8370967741935484,93,COMPLETE
52,0.561203122138977,2026-03-12 23:35:34.611932,2026-03-12 23:35:54.818849,0 days 00:00:20.206917,64,False,0.38449467999511816,256,0.001284975115910613,3,1.5074296619847282e-05,0.7064516129032257,94,COMPLETE
53,0.5211785435676575,2026-03-12 23:35:54.820354,2026-03-12 23:36:14.948361,0 days 00:00:20.128007,64,False,0.36862003861743026,256,0.0018718965781830406,3,1.1853573883563224e-05,0.8290322580645161,95,COMPLETE
54,0.4623940587043762,2026-03-12 23:36:14.949362,2026-03-12 23:36:35.112478,0 days 00:00:20.163116,64,False,0.3229733563280149,256,0.0015429433857157232,3,1.7570061143669124e-05,0.8419354838709677,96,COMPLETE
55,0.6182025074958801,2026-03-12 23:36:35.113476,2026-03-12 23:36:43.746591,0 days 00:00:08.633115,64,False,0.2926013598206042,64,0.0015361486710903437,3,1.0111629974548918e-05,0.7983870967741935,97,COMPLETE
56,0.5728256106376648,2026-03-12 23:36:43.747590,2026-03-12 23:37:20.288521,0 days 00:00:36.540931,64,True,0.2452292528697966,256,0.001193582918147515,3,1.8875234194475148e-05,0.7983870967741936,98,COMPLETE
57,0.5020794868469238,2026-03-12 23:37:20.290102,2026-03-12 23:37:40.568578,0 days 00:00:20.278476,64,False,0.32401399057802177,256,0.0011008607155623268,3,7.708381443492732e-05,0.8306451612903225,99,COMPLETE
58,0.5168173909187317,2026-03-12 23:37:40.570084,2026-03-12 23:37:57.089669,0 days 00:00:16.519585,64,False,0.27139179781311673,256,0.000918301899369291,2,0.0004696843351530406,0.8677419354838709,100,COMPLETE
59,0.49261072278022766,2026-03-12 23:37:57.090669,2026-03-12 23:38:05.726786,0 days 00:00:08.636117,64,False,0.30148940154818393,96,0.0014110609953215812,3,3.7343918291816975e-05,0.832258064516129,101,COMPLETE
60,0.586276113986969,2026-03-12 23:38:05.727786,2026-03-12 23:38:31.217828,0 days 00:00:25.490042,64,True,0.3406115983696696,256,0.0012639550698310329,2,2.7344492597389295e-05,0.8161290322580645,102,COMPLETE
61,0.5160719752311707,2026-03-12 23:38:31.217828,2026-03-12 23:38:51.472844,0 days 00:00:20.255016,64,False,0.3699701121672922,256,0.0017300250733267213,3,1.4778931860806228e-05,0.8290322580645161,103,COMPLETE
62,0.510012686252594,2026-03-12 23:38:51.473845,2026-03-12 23:39:11.673735,0 days 00:00:20.199890,64,False,0.39410403386224124,256,0.0015726393779568783,3,1.9721446937077184e-05,0.8580645161290323,104,COMPLETE
63,0.5709042549133301,2026-03-12 23:39:11.674735,2026-03-12 23:39:31.910973,0 days 00:00:20.236238,64,False,0.3263718798138693,256,0.0018092265704312584,3,1.2967795043349287e-05,0.864516129032258,105,COMPLETE
64,0.534386157989502,2026-03-12 23:39:31.911974,2026-03-12 23:39:40.814832,0 days 00:00:08.902858,64,False,0.3583671923989311,128,0.0016857896589162083,3,1.7016521249931382e-05,0.8548387096774194,106,COMPLETE
65,0.5414034724235535,2026-03-12 23:39:40.815832,2026-03-12 23:40:01.096478,0 days 00:00:20.280646,64,False,0.2186794613706122,256,0.0014724847475461752,3,0.00021740507058327972,0.767741935483871,107,COMPLETE
66,0.465123251080513,2026-03-12 23:40:01.097478,2026-03-12 23:40:33.401415,0 days 00:00:32.303937,32,False,0.4087490558984585,256,0.0012261383774703734,3,1.171456997945582e-05,0.853225806451613,108,COMPLETE
67,0.50150927901268,2026-03-12 23:40:33.401415,2026-03-12 23:40:43.342516,0 days 00:00:09.941101,32,False,0.44151451217315213,64,0.001322210888548128,3,2.4660360027012042e-05,0.8403225806451612,109,COMPLETE
68,0.6655269116163254,2026-03-12 23:40:43.343515,2026-03-12 23:41:08.502631,0 days 00:00:25.159116,32,False,0.4042756323687333,192,0.0011568239911329303,2,1.162505017322049e-05,0.7725806451612903,110,COMPLETE
69,0.5396120101213455,2026-03-12 23:41:08.503632,2026-03-12 23:41:40.633986,0 days 00:00:32.130354,32,False,0.4388888202790383,256,0.0012409582816008634,3,1.77066731998045e-05,0.8483870967741935,111,COMPLETE
70,0.6241179704666138,2026-03-12 23:41:40.635019,2026-03-12 23:41:50.249985,0 days 00:00:09.614966,32,True,0.4779598828345906,96,0.0010111876553516657,1,0.00011189993643164732,0.832258064516129,112,COMPLETE
71,0.6112036928534508,2026-03-12 23:41:50.250956,2026-03-12 23:42:43.717436,0 days 00:00:53.466480,16,False,0.41465121035140623,256,0.0011009124988236355,3,1.3988368324829323e-05,0.9064516129032258,113,COMPLETE
72,0.5861824601888657,2026-03-12 23:42:43.718432,2026-03-12 23:43:15.756124,0 days 00:00:32.037692,32,False,0.34843597034560597,256,0.0009655302295497092,3,1.2504241626181868e-05,0.8451612903225807,114,COMPLETE
73,0.34716475009918213,2026-03-12 23:43:15.757123,2026-03-12 23:43:35.939175,0 days 00:00:20.182052,64,False,0.38968171373643357,256,0.0013573736748998084,3,1.1215711600502441e-05,0.7983870967741935,115,COMPLETE
74,0.4998404383659363,2026-03-12 23:43:35.940175,2026-03-12 23:43:56.171936,0 days 00:00:20.231761,64,False,0.39372482792058777,256,0.0013528976530603758,3,1.115800668282889e-05,0.8516129032258064,116,COMPLETE
75,0.4676583707332611,2026-03-12 23:43:56.172936,2026-03-12 23:44:18.649558,0 days 00:00:22.476622,64,False,0.3784813206672667,256,0.0012170385708205344,3,1.0040952675536138e-05,0.817741935483871,117,COMPLETE
76,0.5131731629371643,2026-03-12 23:44:18.650555,2026-03-12 23:44:39.115885,0 days 00:00:20.465330,64,False,0.4309462384052889,256,0.0012952465299930214,3,1.633253126580779e-05,0.8225806451612904,118,COMPLETE
77,0.6579844057559967,2026-03-12 23:44:39.116918,2026-03-12 23:44:51.741239,0 days 00:00:12.624321,16,False,0.4059399939447981,128,0.0011470222845427413,3,2.0447056806241652e-05,0.7870967741935484,119,COMPLETE
78,0.5032580643892288,2026-03-12 23:44:51.742240,2026-03-12 23:45:01.803777,0 days 00:00:10.061537,32,False,0.4620637243123427,96,0.0014297473886024726,3,1.159762286347921e-05,0.8499999999999999,120,COMPLETE
79,0.5659886598587036,2026-03-12 23:45:01.803777,2026-03-12 23:45:21.998784,0 days 00:00:20.195007,64,False,0.2437927023318726,256,0.001033428062020403,3,2.3262465510510563e-05,0.8451612903225807,121,COMPLETE
80,0.5750004649162292,2026-03-12 23:45:21.999783,2026-03-12 23:45:30.521397,0 days 00:00:08.521614,64,False,0.27676980222535436,96,0.00118288939541256,2,1.4393850639555436e-05,0.7774193548387096,122,COMPLETE
81,0.4787067472934723,2026-03-12 23:45:30.522398,2026-03-12 23:45:50.676441,0 days 00:00:20.154043,64,False,0.37887921938930635,256,0.0012308724430604376,3,1.0257608944440676e-05,0.85,123,COMPLETE
82,0.5466527938842773,2026-03-12 23:45:50.677994,2026-03-12 23:46:10.873225,0 days 00:00:20.195231,64,False,0.392751508096047,256,0.0011164117761063971,3,1.1944325608631354e-05,0.8193548387096774,124,COMPLETE
83,0.4967018663883209,2026-03-12 23:46:10.873225,2026-03-12 23:46:31.049960,0 days 00:00:20.176735,64,False,0.34435533241985666,256,0.001320471079291898,3,1.6181052834585953e-05,0.8564516129032258,125,COMPLETE
84,0.5730319619178772,2026-03-12 23:46:31.050961,2026-03-12 23:46:51.307586,0 days 00:00:20.256625,64,False,0.36814616733936883,256,0.0013662197692292503,3,1.0232083736787015e-05,0.8290322580645161,126,COMPLETE
85,0.562896728515625,2026-03-12 23:46:51.308588,2026-03-12 23:47:11.463280,0 days 00:00:20.154692,64,False,0.41104381691598046,256,0.001210814349649794,3,1.7567772027569806e-05,0.8032258064516129,127,COMPLETE
86,0.5073997974395752,2026-03-12 23:47:11.464788,2026-03-12 23:47:43.659255,0 days 00:00:32.194467,64,False,0.4306718008108819,192,0.0010504409305170852,3,1.2811859374107942e-05,0.8548387096774194,128,COMPLETE
87,0.5097429752349854,2026-03-12 23:47:43.660253,2026-03-12 23:48:03.902299,0 days 00:00:20.242046,64,False,0.30086449860678255,256,0.0012759198438603116,3,4.7909052267341346e-05,0.8080645161290322,129,COMPLETE
88,0.469356894493103,2026-03-12 23:48:03.903305,2026-03-12 23:48:12.321383,0 days 00:00:08.418078,64,False,0.5626328425864133,64,0.0014928149934268725,2,3.203280642252322e-05,0.8080645161290323,130,COMPLETE
89,0.6788694262504578,2026-03-12 23:48:12.322383,2026-03-12 23:48:23.336269,0 days 00:00:11.013886,32,True,0.3975097820369879,96,0.0011315856376134265,3,1.8942556897201282e-05,0.8064516129032258,131,COMPLETE
90,0.575651228427887,2026-03-12 23:48:23.337270,2026-03-12 23:48:43.238062,0 days 00:00:19.900792,64,False,0.3787728725221798,256,0.0010851606471501784,3,1.5488238553012577e-05,0.7758064516129033,132,COMPLETE
91,0.5178393125534058,2026-03-12 23:48:43.239063,2026-03-12 23:48:51.682445,0 days 00:00:08.443382,64,False,0.5360592116350784,64,0.00150976565482687,2,2.281564599892276e-05,0.832258064516129,133,COMPLETE
92,0.5402103662490845,2026-03-12 23:48:51.683445,2026-03-12 23:49:00.162219,0 days 00:00:08.478774,64,False,0.5634574505699514,64,0.0013949868035070237,2,3.250454435646688e-05,0.817741935483871,134,COMPLETE
93,0.5269925594329834,2026-03-12 23:49:00.163219,2026-03-12 23:49:08.624929,0 days 00:00:08.461710,64,False,0.33008355056554456,64,0.001560455759113596,2,2.697717188105738e-05,0.8483870967741937,135,COMPLETE
94,0.4638276994228363,2026-03-12 23:49:08.625937,2026-03-12 23:49:25.165763,0 days 00:00:16.539826,64,False,0.26001096646281796,256,0.0014689058844361354,2,1.1107857875559809e-05,0.7983870967741935,136,COMPLETE
95,0.501364529132843,2026-03-12 23:49:25.166764,2026-03-12 23:49:41.826173,0 days 00:00:16.659409,64,False,0.2511752231942699,256,0.0011816982106397885,2,1.1889254537067656e-05,0.8467741935483871,137,COMPLETE
96,0.5265306234359741,2026-03-12 23:49:41.827177,2026-03-12 23:49:58.363376,0 days 00:00:16.536199,64,False,0.3147438051863222,256,0.001444755473741618,2,1.1294782100752102e-05,0.8193548387096774,138,COMPLETE
97,0.6187561899423599,2026-03-12 23:49:58.363376,2026-03-12 23:50:51.767978,0 days 00:00:53.404602,16,False,0.2208843496997193,256,0.001239900597355667,3,1.3568378201121495e-05,0.8580645161290322,139,COMPLETE
98,0.5234327912330627,2026-03-12 23:50:51.768979,2026-03-12 23:51:12.064138,0 days 00:00:20.295159,64,False,0.234629893059826,256,0.0016290291728993827,3,1.421897028215578e-05,0.646774193548387,140,COMPLETE
99,0.5416617393493652,2026-03-12 23:51:12.065106,2026-03-12 23:51:32.489205,0 days 00:00:20.424099,64,False,0.26476604047316576,256,0.0013301648094869334,3,1.0468009796636164e-05,0.8387096774193548,141,COMPLETE
