number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
54,0.4565221965312958,2026-03-06 19:25:30.039192,2026-03-06 19:25:37.428147,0 days 00:00:07.388955,64,False,0.36124578241298855,64,0.0016125959325842996,3,5.1828307990641975e-05,COMPLETE
55,0.6158344745635986,2026-03-06 19:25:37.429148,2026-03-06 19:26:01.588309,0 days 00:00:24.159161,64,False,0.37622869825523736,192,0.0008542402024100394,3,3.668934447671255e-05,COMPLETE
56,0.6045395731925964,2026-03-06 19:26:01.589682,2026-03-06 19:26:09.884523,0 days 00:00:08.294841,32,False,0.35982112825766793,64,0.0015358869206631195,2,7.538242613963384e-05,COMPLETE
57,0.6003431081771851,2026-03-06 19:26:09.886027,2026-03-06 19:26:40.450335,0 days 00:00:30.564308,64,True,0.337582846748024,256,0.0009772630573042368,3,4.7304953668309626e-05,COMPLETE
58,0.44542965292930603,2026-03-06 19:26:40.451337,2026-03-06 19:26:47.866805,0 days 00:00:07.415468,64,False,0.4147245490047338,64,0.0010600602514964947,3,5.374976421580044e-05,COMPLETE
59,0.504253089427948,2026-03-06 19:26:47.867811,2026-03-06 19:26:55.479157,0 days 00:00:07.611346,64,False,0.39354526817874397,64,0.0010998236871385618,3,5.805338002646407e-05,COMPLETE
60,0.6046919673681259,2026-03-06 19:26:55.480160,2026-03-06 19:27:04.576131,0 days 00:00:09.095971,32,True,0.4167933822916274,64,0.000759688017066494,3,3.5177245170383085e-05,COMPLETE
61,0.4983464181423187,2026-03-06 19:27:04.577139,2026-03-06 19:27:12.220547,0 days 00:00:07.643408,64,False,0.41567340337402303,64,0.0013451887948244903,3,6.601153393888195e-05,COMPLETE
62,0.5089966654777527,2026-03-06 19:27:12.221545,2026-03-06 19:27:19.574195,0 days 00:00:07.352650,64,False,0.26121511969483313,64,0.0016262581499654428,3,1.636376963292875e-05,COMPLETE
63,0.42814934253692627,2026-03-06 19:27:19.575194,2026-03-06 19:27:27.140327,0 days 00:00:07.565133,64,False,0.30390402489601737,64,0.0009216723684958836,3,5.1421039908720806e-05,COMPLETE
64,0.5296938419342041,2026-03-06 19:27:27.141327,2026-03-06 19:27:34.572569,0 days 00:00:07.431242,64,False,0.31163402866376727,64,0.0009103617329365429,3,4.050428331056458e-05,COMPLETE
65,0.34220993518829346,2026-03-06 19:27:34.572569,2026-03-06 19:27:42.204223,0 days 00:00:07.631654,64,False,0.4546561464643407,64,0.0008139861054395097,3,5.369942448544484e-05,COMPLETE
66,0.5645562410354614,2026-03-06 19:27:42.205223,2026-03-06 19:27:52.250049,0 days 00:00:10.044826,64,False,0.4612197453788674,256,0.0007969019206363218,1,1.9428487722432425e-05,COMPLETE
67,0.6223881244659424,2026-03-06 19:27:52.251048,2026-03-06 19:27:59.678844,0 days 00:00:07.427796,64,False,0.5021986271214546,96,0.0007245563423464127,3,4.8587805589999576e-05,COMPLETE
68,0.6099662780761719,2026-03-06 19:27:59.679843,2026-03-06 19:28:07.647908,0 days 00:00:07.968065,64,False,0.4269488141263708,128,0.001032387983723733,3,2.8553620388645837e-05,COMPLETE
69,0.5284451246261597,2026-03-06 19:28:07.648914,2026-03-06 19:28:15.071112,0 days 00:00:07.422198,64,False,0.45003069106511395,64,0.0009190718200865855,3,5.488613089112222e-05,COMPLETE
70,0.6130315437912941,2026-03-06 19:28:15.072113,2026-03-06 19:28:27.038077,0 days 00:00:11.965964,16,True,0.3886543331628667,64,0.000843218075359036,3,8.602142412324573e-05,COMPLETE
71,0.4521118998527527,2026-03-06 19:28:27.039045,2026-03-06 19:28:34.380516,0 days 00:00:07.341471,64,False,0.47444394795174444,64,0.0006384483284817248,3,6.564721711302854e-05,COMPLETE
72,0.4957481622695923,2026-03-06 19:28:34.381514,2026-03-06 19:28:41.746196,0 days 00:00:07.364682,64,False,0.47347762840145197,64,0.0005924687543690351,3,6.963696787200864e-05,COMPLETE
73,0.5399807095527649,2026-03-06 19:28:41.746702,2026-03-06 19:28:49.198471,0 days 00:00:07.451769,64,False,0.5046879215977369,64,0.000660997031425728,3,6.371218603903834e-05,COMPLETE
74,0.5340567827224731,2026-03-06 19:28:49.199470,2026-03-06 19:28:56.662517,0 days 00:00:07.463047,64,False,0.47846143638384264,64,0.0005242700492472676,3,4.94691983564685e-05,COMPLETE
75,0.5364042520523071,2026-03-06 19:28:56.663516,2026-03-06 19:29:04.239201,0 days 00:00:07.575685,64,False,0.4652269311168301,64,0.0010342866769036002,3,3.904827696569764e-05,COMPLETE
76,0.5690717101097107,2026-03-06 19:29:04.239201,2026-03-06 19:29:12.795201,0 days 00:00:08.556000,32,False,0.296557536173143,64,0.000633388195773991,3,3.323415894839807e-05,COMPLETE
77,0.5822498798370361,2026-03-06 19:29:12.796203,2026-03-06 19:29:36.813417,0 days 00:00:24.017214,64,False,0.44575151518190215,192,0.0007976202054010639,3,9.388801052961122e-05,COMPLETE
78,0.5427811145782471,2026-03-06 19:29:36.814921,2026-03-06 19:29:44.128276,0 days 00:00:07.313355,64,False,0.5567071187888578,64,0.0007131971294666021,3,4.3882974733313396e-05,COMPLETE
79,0.44682058691978455,2026-03-06 19:29:44.129274,2026-03-06 19:29:51.536235,0 days 00:00:07.406961,64,False,0.328517987733778,64,0.0009434209524302142,3,5.8612119462620196e-05,COMPLETE
80,0.5497124195098877,2026-03-06 19:29:51.537680,2026-03-06 19:29:58.913393,0 days 00:00:07.375713,64,False,0.49369209102608586,64,0.0008808560131216912,1,7.522106886618171e-05,COMPLETE
81,0.43424171209335327,2026-03-06 19:29:58.914845,2026-03-06 19:30:06.236353,0 days 00:00:07.321508,64,False,0.36307665629243874,64,0.0009920227332415137,3,6.125670692522487e-05,COMPLETE
82,0.4892496168613434,2026-03-06 19:30:06.238472,2026-03-06 19:30:13.596740,0 days 00:00:07.358268,64,False,0.3269462798332711,64,0.0009672492064902888,3,5.792932309205745e-05,COMPLETE
83,0.5119532346725464,2026-03-06 19:30:13.597743,2026-03-06 19:30:21.065630,0 days 00:00:07.467887,64,False,0.34483764162746006,64,0.0010173891171316018,3,6.334217202458326e-05,COMPLETE
84,0.42852166295051575,2026-03-06 19:30:21.066138,2026-03-06 19:30:28.539349,0 days 00:00:07.473211,64,False,0.36971332816576685,64,0.0011364202832710513,3,8.039222810317253e-05,COMPLETE
85,0.47786399722099304,2026-03-06 19:30:28.540401,2026-03-06 19:30:36.014492,0 days 00:00:07.474091,64,False,0.36778999601787504,64,0.0011325522523860133,3,0.00010089259336643538,COMPLETE
86,0.6156365275382996,2026-03-06 19:30:36.015601,2026-03-06 19:30:43.434133,0 days 00:00:07.418532,64,False,0.40987290100469226,96,0.0009360773587607375,3,7.577608183266136e-05,COMPLETE
87,0.6245942711830139,2026-03-06 19:30:43.435134,2026-03-06 19:30:51.029434,0 days 00:00:07.594300,64,False,0.3495961833345466,128,0.001190802061366752,3,0.0002194605363273127,COMPLETE
88,0.5592053085565567,2026-03-06 19:30:51.030434,2026-03-06 19:32:03.217369,0 days 00:01:12.186935,16,True,0.33225589284118545,256,0.0010695161583067138,3,8.432624342163901e-05,COMPLETE
89,0.5078634023666382,2026-03-06 19:32:03.218371,2026-03-06 19:32:11.141992,0 days 00:00:07.923621,64,False,0.3036203378903764,64,0.0008805958184891182,3,4.284101933130199e-05,COMPLETE
90,0.4681846499443054,2026-03-06 19:32:11.142993,2026-03-06 19:32:18.827245,0 days 00:00:07.684252,64,False,0.3186740025849104,64,0.0009937124146500536,3,0.00012627086678054984,COMPLETE
91,0.4882499873638153,2026-03-06 19:32:18.828244,2026-03-06 19:32:26.408606,0 days 00:00:07.580362,64,False,0.2823211634125978,64,0.0012735923314025482,3,6.38468765004777e-05,COMPLETE
92,0.5088407397270203,2026-03-06 19:32:26.409755,2026-03-06 19:32:33.850599,0 days 00:00:07.440844,64,False,0.3793479703541746,64,0.001126383460334292,3,5.842990194945238e-05,COMPLETE
93,0.49777546525001526,2026-03-06 19:32:33.851600,2026-03-06 19:32:41.416225,0 days 00:00:07.564625,64,False,0.4333487753937615,64,0.0009491770904225179,3,0.0002709504200972835,COMPLETE
94,0.4422757923603058,2026-03-06 19:32:41.416225,2026-03-06 19:32:48.858733,0 days 00:00:07.442508,64,False,0.36952284094432997,64,0.0010552814006802684,3,7.784803171621382e-05,COMPLETE
95,0.4633947014808655,2026-03-06 19:32:48.859732,2026-03-06 19:32:56.409554,0 days 00:00:07.549822,64,False,0.3676839337831549,64,0.001064617425245237,3,7.962066252023594e-05,COMPLETE
96,0.5882455706596375,2026-03-06 19:32:56.410554,2026-03-06 19:33:04.950412,0 days 00:00:08.539858,32,False,0.3547450563001435,64,0.0009090763798182316,3,9.51118298068699e-05,COMPLETE
97,0.4463112950325012,2026-03-06 19:33:04.951413,2026-03-06 19:33:12.395415,0 days 00:00:07.444002,64,False,0.4008711003086308,64,0.0010011748339552732,3,0.00037129649509318473,COMPLETE
98,0.5718807578086853,2026-03-06 19:33:12.396419,2026-03-06 19:33:36.615020,0 days 00:00:24.218601,64,False,0.3871825028257325,192,0.0019396702602654536,3,0.0003843847529728825,COMPLETE
99,0.4867731034755707,2026-03-06 19:33:36.616019,2026-03-06 19:33:43.972117,0 days 00:00:07.356098,64,False,0.4042195923601493,64,0.0012256591676709835,3,0.0003208592118792714,COMPLETE
