class,directoryname,directorypath,numclips,split
Normal,Normal_399,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_399,180,train
Normal,Normal_401,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_401,180,train
Normal,Normal_402,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_402,71,train
Normal,Normal_403,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_403,50,train
Normal,Normal_411,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_411,114,train
Normal,Normal_416,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_416,167,train
Normal,Normal_417,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_417,133,train
Normal,Normal_445,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_445,180,train
Normal,Normal_446,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_446,59,train
Normal,Normal_450,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_450,180,train
Normal,Normal_452,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_452,54,train
Normal,Normal_454,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_454,180,train
Normal,Normal_455,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_455,70,train
Normal,Normal_456,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_456,180,train
Normal,Normal_457,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_457,180,train
Normal,Normal_459,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_459,180,train
Normal,Normal_460,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_460,180,train
Normal,Normal_508,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_508,176,train
Normal,Normal_509,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_509,86,train
Normal,Normal_512,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_512,180,train
Normal,Normal_530,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_530,180,train
Normal,Normal_547,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_547,180,train
Normal,Normal_566,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_566,180,train
Normal,Normal_579,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_579,180,train
Normal,Normal_585,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_585,180,train
Normal,Normal_597,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_597,180,train
Normal,Normal_599,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_599,180,train
Normal,Normal_605,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_605,180,train
Normal,Normal_612,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_612,180,train
Normal,Normal_654,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_654,180,train
Normal,Normal_670,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_670,180,train
Normal,Normal_674,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_674,180,train
Normal,Normal_677,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_677,180,train
Normal,Normal_678,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_678,180,train
Normal,Normal_681,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_681,180,train
Normal,Normal_687,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_687,180,train
Normal,Normal_688,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_688,180,train
Normal,Normal_695,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_695,180,train
Normal,Normal_699,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_699,180,train
Normal,Normal_707,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_707,180,train
Normal,Normal_711,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_711,180,train
Normal,Normal_745,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_745,37,train
Normal,Normal_753,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_753,109,train
Normal,Normal_754,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_754,180,train
Normal,Normal_759,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_759,110,train
Normal,Normal_772,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_772,165,train
Normal,Normal_795,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_795,180,train
Normal,Normal_819,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_819,180,train
Normal,Normal_820,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_820,82,train
Normal,Normal_854,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_854,180,train
Normal,Normal_859,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_859,89,train
Normal,Normal_861,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_861,177,train
Normal,Normal_881,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_881,27,train
Normal,Normal_929,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_929,114,train
Normal,Normal_947,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_947,180,train
Robbery,Robbery_006,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_006,180,train
Robbery,Robbery_009,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_009,180,train
Robbery,Robbery_010,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_010,180,train
Robbery,Robbery_011,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_011,161,train
Robbery,Robbery_013,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_013,180,train
Robbery,Robbery_014,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_014,180,train
Robbery,Robbery_015,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_015,180,train
Robbery,Robbery_016,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_016,93,train
Robbery,Robbery_017,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_017,180,train
Robbery,Robbery_021,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_021,180,train
Robbery,Robbery_022,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_022,180,train
Robbery,Robbery_023,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_023,115,train
Robbery,Robbery_024,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_024,180,train
Robbery,Robbery_026,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_026,180,train
Robbery,Robbery_027,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_027,180,train
Robbery,Robbery_028,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_028,180,train
Robbery,Robbery_030,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_030,180,train
Robbery,Robbery_033,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_033,117,train
Robbery,Robbery_034,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_034,180,train
Robbery,Robbery_035,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_035,180,train
Robbery,Robbery_036,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_036,80,train
Robbery,Robbery_037,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_037,168,train
Robbery,Robbery_039,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_039,64,train
Robbery,Robbery_041,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_041,169,train
Robbery,Robbery_042,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_042,180,train
Robbery,Robbery_044,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_044,57,train
Robbery,Robbery_045,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_045,162,train
Robbery,Robbery_046,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_046,57,train
Robbery,Robbery_047,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_047,180,train
Robbery,Robbery_048,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_048,83,train
Robbery,Robbery_049,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_049,180,train
Robbery,Robbery_051,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_051,180,train
Robbery,Robbery_054,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_054,180,train
Robbery,Robbery_055,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_055,180,train
Robbery,Robbery_056,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_056,180,train
Robbery,Robbery_057,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_057,180,train
Robbery,Robbery_058,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_058,180,train
Robbery,Robbery_060,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_060,180,train
Robbery,Robbery_062,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_062,180,train
Robbery,Robbery_065,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_065,180,train
Robbery,Robbery_068,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_068,48,train
Robbery,Robbery_071,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_071,168,train
Robbery,Robbery_073,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_073,180,train
Robbery,Robbery_077,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_077,108,train
Robbery,Robbery_079,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_079,73,train
Robbery,Robbery_081,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_081,180,train
Robbery,Robbery_083,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_083,119,train
Robbery,Robbery_084,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_084,180,train
Robbery,Robbery_087,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_087,62,train
Robbery,Robbery_088,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_088,180,train
Robbery,Robbery_090,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_090,180,train
Robbery,Robbery_092,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_092,63,train
Robbery,Robbery_093,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_093,72,train
Robbery,Robbery_094,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_094,150,train
Robbery,Robbery_098,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_098,122,train
Robbery,Robbery_099,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_099,180,train
Robbery,Robbery_100,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_100,180,train
Robbery,Robbery_101,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_101,160,train
Robbery,Robbery_103,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_103,180,train
Robbery,Robbery_108,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_108,136,train
Robbery,Robbery_110,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_110,180,train
Robbery,Robbery_111,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_111,180,train
Robbery,Robbery_114,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_114,180,train
Robbery,Robbery_115,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_115,180,train
Robbery,Robbery_116,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_116,55,train
Robbery,Robbery_120,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_120,98,train
Robbery,Robbery_121,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_121,97,train
Robbery,Robbery_122,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_122,102,train
Robbery,Robbery_124,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_124,180,train
Robbery,Robbery_125,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_125,86,train
Robbery,Robbery_126,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_126,113,train
Robbery,Robbery_127,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_127,125,train
Robbery,Robbery_130,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_130,180,train
Robbery,Robbery_131,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_131,149,train
Robbery,Robbery_132,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_132,81,train
Robbery,Robbery_136,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_136,122,train
Robbery,Robbery_138,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_138,76,train
Robbery,Robbery_142,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_142,180,train
Robbery,Robbery_144,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_144,36,train
Robbery,Robbery_145,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_145,166,train
Robbery,Robbery_147,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_147,93,train
Robbery,Robbery_039_aug1,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_039_aug1,64,train
Robbery,Robbery_098_aug2,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_098_aug2,122,train
Robbery,Robbery_060_aug3,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_060_aug3,180,train
Robbery,Robbery_088_aug4,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_088_aug4,180,train
Robbery,Robbery_126_aug5,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_126_aug5,113,train
Robbery,Robbery_021_aug6,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_021_aug6,180,train
Robbery,Robbery_071_aug7,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_071_aug7,168,train
Robbery,Robbery_147_aug8,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_147_aug8,93,train
Robbery,Robbery_100_aug9,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_100_aug9,180,train
Robbery,Robbery_017_aug10,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_017_aug10,180,train
Robbery,Robbery_036_aug11,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_036_aug11,80,train
Robbery,Robbery_084_aug12,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_084_aug12,180,train
Robbery,Robbery_015_aug13,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_015_aug13,180,train
Robbery,Robbery_013_aug14,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_013_aug14,180,train
Robbery,Robbery_131_aug15,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_131_aug15,149,train
Robbery,Robbery_051_aug16,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_051_aug16,180,train
Robbery,Robbery_046_aug17,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_046_aug17,57,train
Robbery,Robbery_026_aug18,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_026_aug18,180,train
Robbery,Robbery_027_aug19,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_027_aug19,180,train
Robbery,Robbery_145_aug20,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_145_aug20,166,train
Robbery,Robbery_103_aug21,data/interim/clips_oversample_recortados_len16_seg180_overlap_str8_ratio12/Robbery/Robbery_103_aug21,180,train
Normal,Normal_001,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_001,67,val
Normal,Normal_004,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_004,113,test
Normal,Normal_015,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_015,59,val
Normal,Normal_017,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_017,105,val
Normal,Normal_026,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_026,180,val
Normal,Normal_028,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_028,180,val
Normal,Normal_035,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_035,180,val
Normal,Normal_037,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_037,55,test
Normal,Normal_038,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_038,180,val
Normal,Normal_046,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_046,180,val
Normal,Normal_049,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_049,180,test
Normal,Normal_052,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_052,39,test
Normal,Normal_109,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_109,180,test
Normal,Normal_112,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_112,101,val
Normal,Normal_123,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_123,180,val
Normal,Normal_127,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_127,180,val
Normal,Normal_145,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_145,180,val
Normal,Normal_146,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_146,101,test
Normal,Normal_151,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_151,180,test
Normal,Normal_157,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_157,24,test
Normal,Normal_160,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_160,180,test
Normal,Normal_166,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_166,180,test
Normal,Normal_167,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_167,180,test
Normal,Normal_177,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_177,180,val
Normal,Normal_180,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_180,180,test
Normal,Normal_201,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_201,180,val
Normal,Normal_207,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_207,180,val
Normal,Normal_209,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_209,78,val
Normal,Normal_211,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_211,180,test
Normal,Normal_234,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_234,180,test
Normal,Normal_246,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_246,180,val
Normal,Normal_253,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_253,63,val
Normal,Normal_283,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_283,180,val
Normal,Normal_312,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_312,156,test
Normal,Normal_313,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_313,162,test
Normal,Normal_323,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_323,180,test
Normal,Normal_344,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_344,25,val
Normal,Normal_349,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_349,180,test
Normal,Normal_354,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_354,180,test
