number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
67,0.4513595700263977,2026-03-07 23:05:14.651018,2026-03-07 23:05:19.478389,0 days 00:00:04.827371,64,False,0.3348161903152036,64,0.0006219492035439788,3,1.3935409390955102e-05,COMPLETE
68,0.634842611849308,2026-03-07 23:05:19.478389,2026-03-07 23:05:27.484636,0 days 00:00:08.006247,16,False,0.33166279907335583,64,0.000540733321480561,3,1.2684585579664927e-05,COMPLETE
69,0.5134910345077515,2026-03-07 23:05:27.485103,2026-03-07 23:05:36.936192,0 days 00:00:09.451089,64,True,0.2318249850147704,192,0.0006188067031547716,3,1.9073987826447287e-05,COMPLETE
70,0.6026664674282074,2026-03-07 23:05:36.936192,2026-03-07 23:05:42.781102,0 days 00:00:05.844910,32,False,0.2745307795929073,64,0.0006905614105425919,3,1.357605385717138e-05,COMPLETE
71,0.48825904726982117,2026-03-07 23:05:42.781102,2026-03-07 23:05:47.778389,0 days 00:00:04.997287,64,False,0.5680207991432253,64,0.0007540571883421542,3,1.1223180731667758e-05,COMPLETE
72,0.5219537615776062,2026-03-07 23:05:47.778389,2026-03-07 23:05:52.718303,0 days 00:00:04.939914,64,False,0.21286328780175323,64,0.0006390161787521768,3,1.4599909143658643e-05,COMPLETE
73,0.5221843719482422,2026-03-07 23:05:52.718303,2026-03-07 23:05:57.853547,0 days 00:00:05.135244,64,False,0.4872193871643132,64,0.0007079247831202938,3,2.4057428895484334e-05,COMPLETE
74,0.5199213624000549,2026-03-07 23:05:57.853547,2026-03-07 23:06:03.098127,0 days 00:00:05.244580,64,False,0.2521922267824813,64,0.0005165302839235752,3,1.6723646744673196e-05,COMPLETE
75,0.47782114148139954,2026-03-07 23:06:03.098127,2026-03-07 23:06:08.219113,0 days 00:00:05.120986,64,False,0.3524469262974387,64,0.000596138388180229,3,1.0022640451465895e-05,COMPLETE
76,0.5676565766334534,2026-03-07 23:06:08.219113,2026-03-07 23:06:13.807042,0 days 00:00:05.587929,64,False,0.42738315973852564,192,0.0006582995392606641,2,1.3247778686880005e-05,COMPLETE
77,0.5712290406227112,2026-03-07 23:06:13.807042,2026-03-07 23:06:20.372329,0 days 00:00:06.565287,64,False,0.3017325849426975,256,0.0009395614186077107,3,3.360972438859252e-05,COMPLETE
78,0.5186054706573486,2026-03-07 23:06:20.374389,2026-03-07 23:06:24.999726,0 days 00:00:04.625337,64,False,0.4517264778463953,96,0.0005508481980072959,1,1.8719526956971597e-05,COMPLETE
79,0.6855598539113998,2026-03-07 23:06:24.999726,2026-03-07 23:06:32.622790,0 days 00:00:07.623064,16,False,0.4817336113658551,128,0.0010607671376432753,3,2.6435064250770367e-05,COMPLETE
80,0.5301312804222107,2026-03-07 23:06:32.622790,2026-03-07 23:06:37.747182,0 days 00:00:05.124392,64,True,0.5176928075739224,64,0.0008229655401321433,3,2.1884671467607152e-05,COMPLETE
81,0.46601396799087524,2026-03-07 23:06:37.747182,2026-03-07 23:06:42.664657,0 days 00:00:04.917475,64,False,0.35297792734320316,64,0.000599110786559134,3,1.1198240595172623e-05,COMPLETE
82,0.4876162111759186,2026-03-07 23:06:42.664657,2026-03-07 23:06:47.602036,0 days 00:00:04.937379,64,False,0.3440511505159175,64,0.0005012621361738303,3,1.1564789194822817e-05,COMPLETE
83,0.46115511655807495,2026-03-07 23:06:47.602036,2026-03-07 23:06:52.499456,0 days 00:00:04.897420,64,False,0.38361350044682163,64,0.0005881711960216548,3,1.4906788731318346e-05,COMPLETE
84,0.5040076971054077,2026-03-07 23:06:52.499456,2026-03-07 23:06:57.486775,0 days 00:00:04.987319,64,False,0.38968599622375566,64,0.0005767838086140468,3,1.1243101478270828e-05,COMPLETE
85,0.5025466084480286,2026-03-07 23:06:57.486775,2026-03-07 23:07:03.832251,0 days 00:00:06.345476,64,False,0.3597845482635282,192,0.0006112068099508983,3,1.3259477054901331e-05,COMPLETE
86,0.48212772607803345,2026-03-07 23:07:03.832251,2026-03-07 23:07:08.671173,0 days 00:00:04.838922,64,False,0.33597854302726043,64,0.0005413655540261134,3,1.8046367693612983e-05,COMPLETE
87,0.4636259227991104,2026-03-07 23:07:08.672171,2026-03-07 23:07:14.791465,0 days 00:00:06.119294,32,False,0.36978354684298054,64,0.0005605274168658369,3,4.136604308959697e-05,COMPLETE
88,0.5708667486906052,2026-03-07 23:07:14.791465,2026-03-07 23:07:20.880487,0 days 00:00:06.089022,32,False,0.36658131393013177,64,0.0005189176134941245,3,6.493394911957297e-05,COMPLETE
89,0.5633862316608429,2026-03-07 23:07:20.881487,2026-03-07 23:07:26.911374,0 days 00:00:06.029887,32,False,0.39144157391719364,64,0.0005625809288097082,3,4.912422425942553e-05,COMPLETE
90,0.6198921054601669,2026-03-07 23:07:26.911374,2026-03-07 23:07:35.001262,0 days 00:00:08.089888,32,False,0.37786681780208686,192,0.0005905380260508786,3,9.734819612291888e-05,COMPLETE
91,0.46821126341819763,2026-03-07 23:07:35.001262,2026-03-07 23:07:40.863164,0 days 00:00:05.861902,32,False,0.41100622740665815,64,0.0006272070877006258,3,1.4811537472980216e-05,COMPLETE
92,0.5615670830011368,2026-03-07 23:07:40.863164,2026-03-07 23:07:47.068318,0 days 00:00:06.205154,32,False,0.4040991076532048,64,0.0006352949318215806,3,1.4394367057925428e-05,COMPLETE
93,0.5218186676502228,2026-03-07 23:07:47.068318,2026-03-07 23:07:53.140747,0 days 00:00:06.072429,32,False,0.36412511444691165,64,0.0006096278765580587,3,1.2512475248556605e-05,COMPLETE
94,0.6191832572221756,2026-03-07 23:07:53.141748,2026-03-07 23:07:59.142381,0 days 00:00:06.000633,32,False,0.32858338683342125,64,0.0006751052631414352,3,1.1004879584934053e-05,COMPLETE
95,0.6104206740856171,2026-03-07 23:07:59.144778,2026-03-07 23:08:05.233469,0 days 00:00:06.088691,32,False,0.3570782693043472,64,0.0005344487492008073,3,0.0001665541340095482,COMPLETE
96,0.5296549052000046,2026-03-07 23:08:05.233469,2026-03-07 23:08:11.231964,0 days 00:00:05.998495,32,False,0.37884318896580427,64,0.0005563976044678645,3,7.689100208753688e-05,COMPLETE
97,0.9959941208362579,2026-03-07 23:08:11.231964,2026-03-07 23:08:12.672995,0 days 00:00:01.441031,16,False,0.410019446950367,128,0.0013874419688488118,3,1.519426231593718e-05,PRUNED
98,0.6100723594427109,2026-03-07 23:08:12.672995,2026-03-07 23:08:25.150362,0 days 00:00:12.477367,32,True,0.21246973687890058,256,0.0006283188687529252,3,4.308358979683374e-05,COMPLETE
99,0.5413031131029129,2026-03-07 23:08:25.160326,2026-03-07 23:08:33.156728,0 days 00:00:07.996402,32,False,0.320564733671998,192,0.0005744348778860476,3,2.035778902444737e-05,COMPLETE
