number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
14,0.5461926460266113,2026-03-08 20:33:20.692387,2026-03-08 20:33:27.419526,0 days 00:00:06.727139,64,False,0.22142689269406252,128,0.0010764969405261716,2,0.0002878329846183181,0.8241935483870967,56,COMPLETE
15,0.48467326164245605,2026-03-08 20:33:27.420527,2026-03-08 20:33:34.097770,0 days 00:00:06.677243,64,False,0.20931677008777677,128,0.0009488352523136187,2,0.00041125211983799925,0.8032258064516129,57,COMPLETE
16,0.5789138674736023,2026-03-08 20:33:34.098770,2026-03-08 20:33:40.542533,0 days 00:00:06.443763,64,False,0.20439567569750852,128,0.0005884377665823488,1,0.000555084853206397,0.7806451612903226,58,COMPLETE
17,0.5817914009094238,2026-03-08 20:33:40.543533,2026-03-08 20:33:47.658111,0 days 00:00:07.114578,64,False,0.2736322365400542,128,0.001266713523364037,3,0.0005153361976466,0.8080645161290323,59,COMPLETE
18,0.5862751007080078,2026-03-08 20:33:47.659109,2026-03-08 20:33:54.101948,0 days 00:00:06.442839,64,False,0.25612689628423907,96,0.0009329362443143562,1,0.0009558211127047967,0.7564516129032258,60,COMPLETE
19,0.49941885471343994,2026-03-08 20:33:54.102947,2026-03-08 20:34:01.206811,0 days 00:00:07.103864,32,False,0.3113349365124932,128,0.001004176883639614,2,8.013050846812663e-05,0.8274193548387097,61,COMPLETE
20,0.5310041308403015,2026-03-08 20:34:01.207811,2026-03-08 20:34:07.704776,0 days 00:00:06.496965,64,False,0.24724162794039434,96,0.0006107780462549884,2,2.9880920724717516e-05,0.7612903225806452,62,COMPLETE
21,0.6123674511909485,2026-03-08 20:34:07.705830,2026-03-08 20:34:15.024411,0 days 00:00:07.318581,32,False,0.32532378926894234,128,0.0010320234227282497,2,0.00023066090533406536,0.7790322580645161,63,COMPLETE
22,0.6099295616149902,2026-03-08 20:34:15.025410,2026-03-08 20:34:22.077303,0 days 00:00:07.051893,32,False,0.29976599843637297,128,0.0009521505747334403,2,8.078320352814233e-05,0.7774193548387097,64,COMPLETE
23,0.5590314269065857,2026-03-08 20:34:22.078303,2026-03-08 20:34:29.556270,0 days 00:00:07.477967,32,False,0.2917329680933617,128,0.0011930631865859924,3,0.00011259990523894166,0.8161290322580647,65,COMPLETE
24,0.5359479337930679,2026-03-08 20:34:29.557269,2026-03-08 20:34:36.761737,0 days 00:00:07.204468,32,False,0.34322273181443935,128,0.0010229623352878004,1,0.0004053247864422271,0.7919354838709678,66,COMPLETE
25,0.4552651643753052,2026-03-08 20:34:36.762737,2026-03-08 20:34:43.851312,0 days 00:00:07.088575,32,False,0.23868031464702288,64,0.0016528568691397587,2,3.395647317812554e-05,0.8064516129032259,67,COMPLETE
26,0.519932210445404,2026-03-08 20:34:43.853311,2026-03-08 20:34:51.076747,0 days 00:00:07.223436,32,False,0.23432749923888163,64,0.001737277538455292,3,2.3203085863703163e-05,0.8290322580645161,68,COMPLETE
27,0.54074627161026,2026-03-08 20:34:51.077751,2026-03-08 20:34:57.773773,0 days 00:00:06.696022,64,False,0.2135201232294605,64,0.0016583661955381144,2,1.0316871243868599e-05,0.7935483870967741,69,COMPLETE
28,0.5214404165744781,2026-03-08 20:34:57.773773,2026-03-08 20:35:04.902100,0 days 00:00:07.128327,32,False,0.2687840829785424,64,0.0013199438822145094,1,4.165481103615358e-05,0.85,70,COMPLETE
29,0.6299816370010376,2026-03-08 20:35:04.903096,2026-03-08 20:35:21.774204,0 days 00:00:16.871108,32,False,0.44876642733045624,192,0.0006971581364737125,2,0.00018885126625179624,0.8387096774193549,71,COMPLETE
30,0.51740962266922,2026-03-08 20:35:21.775204,2026-03-08 20:35:28.959060,0 days 00:00:07.183856,64,False,0.5313735623281718,64,0.001611150215238729,1,0.0002463052239525748,0.8064516129032259,72,COMPLETE
31,0.4915141612291336,2026-03-08 20:35:28.960059,2026-03-08 20:35:36.387984,0 days 00:00:07.427925,32,False,0.2879081023965553,96,0.0009122708052499627,2,7.342739569075365e-05,0.764516129032258,73,COMPLETE
32,0.5964057445526123,2026-03-08 20:35:36.388984,2026-03-08 20:35:43.800165,0 days 00:00:07.411181,32,False,0.20050121896938183,96,0.0008449229627952247,2,5.1605226288329876e-05,0.7435483870967742,74,COMPLETE
33,0.5494665950536728,2026-03-08 20:35:43.801129,2026-03-08 20:35:50.860230,0 days 00:00:07.059101,32,False,0.2427551274106434,96,0.0007931614647071608,2,3.2467997347555094e-05,0.7983870967741935,75,COMPLETE
34,0.5637943744659424,2026-03-08 20:35:50.861228,2026-03-08 20:35:58.856384,0 days 00:00:07.995156,32,True,0.3565661720691337,96,0.0006899894356459119,3,6.502522858800705e-05,0.7612903225806452,76,COMPLETE
35,0.531541258096695,2026-03-08 20:35:58.857384,2026-03-08 20:36:06.571784,0 days 00:00:07.714400,32,True,0.41765043786146827,96,0.0009106221543827251,2,0.00043706573260812867,0.864516129032258,77,COMPLETE
36,0.50249183177948,2026-03-08 20:36:06.572754,2026-03-08 20:36:13.610662,0 days 00:00:07.037908,32,False,0.23340655477724062,96,0.0011339341487897404,2,0.00015020268128520931,0.8338709677419354,78,COMPLETE
37,0.6621386036276817,2026-03-08 20:36:13.611662,2026-03-08 20:36:34.451406,0 days 00:00:20.839744,16,True,0.2911791018797836,192,0.0013391315228309193,1,9.449560099933652e-05,0.8403225806451614,79,COMPLETE
38,0.5334327965974808,2026-03-08 20:36:34.452406,2026-03-08 20:36:41.626014,0 days 00:00:07.173608,32,False,0.28147831430929715,64,0.0007412022668883406,3,0.0007307776112653593,0.7919354838709678,80,COMPLETE
39,0.656215101480484,2026-03-08 20:36:41.627489,2026-03-08 20:36:50.257791,0 days 00:00:08.630302,16,False,0.38254527385719883,96,0.001999277626030037,2,2.8970101127672695e-05,0.7887096774193548,81,COMPLETE
40,0.5528521537780762,2026-03-08 20:36:50.258792,2026-03-08 20:37:06.046297,0 days 00:00:15.787505,64,True,0.26160987113930023,192,0.0008471630772655038,1,2.2683672407124178e-05,0.7790322580645161,82,COMPLETE
41,0.5208015888929367,2026-03-08 20:37:06.047324,2026-03-08 20:37:13.335773,0 days 00:00:07.288449,32,False,0.31451796949234406,128,0.00097175704180644,2,9.027708600303002e-05,0.7903225806451613,83,COMPLETE
42,0.5371188521385193,2026-03-08 20:37:13.337778,2026-03-08 20:37:20.485089,0 days 00:00:07.147311,32,False,0.3342596173139948,128,0.0010905788833820036,2,6.673052269486648e-05,0.8032258064516129,84,COMPLETE
43,0.5096109360456467,2026-03-08 20:37:20.485089,2026-03-08 20:37:37.132280,0 days 00:00:16.647191,32,False,0.31346409003275516,256,0.0010338135814774978,2,0.00011892558302187458,0.8193548387096773,85,COMPLETE
44,0.6114975214004517,2026-03-08 20:37:37.132280,2026-03-08 20:37:44.181299,0 days 00:00:07.049019,32,False,0.22511168389554229,128,0.0008823407946175972,2,4.339794972339228e-05,0.7758064516129032,86,COMPLETE
45,0.61456698179245,2026-03-08 20:37:44.181299,2026-03-08 20:37:51.177349,0 days 00:00:06.996050,32,False,0.257404055646325,96,0.0007929937750895198,2,1.6335320158710495e-05,0.767741935483871,87,COMPLETE
46,0.6267507970333099,2026-03-08 20:37:51.177349,2026-03-08 20:37:59.888249,0 days 00:00:08.710900,16,False,0.2810959443914666,64,0.0014363635605017236,2,0.0002746938533571286,0.8048387096774193,88,COMPLETE
47,0.5670617520809174,2026-03-08 20:37:59.888249,2026-03-08 20:38:16.347994,0 days 00:00:16.459745,32,False,0.3506911285876728,256,0.0011818370220500673,2,5.4509315707147995e-05,0.8112903225806452,89,COMPLETE
48,0.46897342801094055,2026-03-08 20:38:16.349001,2026-03-08 20:38:24.543711,0 days 00:00:08.194710,64,True,0.24593818986963387,128,0.0018036153015505722,2,0.00016500554660890554,0.7822580645161291,90,COMPLETE
49,0.5811676383018494,2026-03-08 20:38:24.548254,2026-03-08 20:38:31.070754,0 days 00:00:06.522500,64,True,0.2213607329373727,96,0.0018017421654167175,1,0.00033628119225729566,0.7838709677419355,91,COMPLETE
50,0.549834668636322,2026-03-08 20:38:31.070754,2026-03-08 20:38:39.196985,0 days 00:00:08.126231,64,True,0.24964749648644738,128,0.0015469750698012574,2,0.00017006602802411883,0.832258064516129,92,COMPLETE
51,0.6062960624694824,2026-03-08 20:38:39.196985,2026-03-08 20:38:47.324197,0 days 00:00:08.127212,64,True,0.2742639444615522,128,0.0019080683889469822,2,0.00014229285957354464,0.814516129032258,93,COMPLETE
52,0.48003554344177246,2026-03-08 20:38:47.324197,2026-03-08 20:38:55.469106,0 days 00:00:08.144909,64,True,0.3097385511401397,128,0.0017247019323014345,2,0.0002115966047888564,0.832258064516129,94,COMPLETE
53,0.592965841293335,2026-03-08 20:38:55.469106,2026-03-08 20:39:03.647644,0 days 00:00:08.178538,64,True,0.2420503349266656,128,0.0017451636489166898,2,0.00022308745403185632,0.7887096774193548,95,COMPLETE
54,0.4310123026371002,2026-03-08 20:39:03.647644,2026-03-08 20:39:13.699944,0 days 00:00:10.052300,64,True,0.21220398873466922,128,0.0014467816391619023,3,0.0003996293088570863,0.7370967741935485,96,COMPLETE
55,0.5609873533248901,2026-03-08 20:39:13.699944,2026-03-08 20:39:23.621273,0 days 00:00:09.921329,64,True,0.20877538277459676,128,0.0014974973670805383,3,0.0006414567344346341,0.7951612903225806,97,COMPLETE
56,0.5869498252868652,2026-03-08 20:39:23.621273,2026-03-08 20:39:31.980912,0 days 00:00:08.359639,64,True,0.2188646274896555,128,0.0016447631856129324,2,0.0003845821500601846,0.7806451612903226,98,COMPLETE
57,0.5888587832450867,2026-03-08 20:39:31.981913,2026-03-08 20:39:40.151691,0 days 00:00:08.169778,64,True,0.23564576973044485,128,0.0018722378665506493,2,0.0005057418693751932,0.7758064516129032,99,COMPLETE
58,0.5014702677726746,2026-03-08 20:39:40.151691,2026-03-08 20:39:48.270529,0 days 00:00:08.118838,64,True,0.2032963862199556,128,0.0017020085583355038,2,0.0003048005198850661,0.8193548387096774,100,COMPLETE
59,0.523373544216156,2026-03-08 20:39:48.270529,2026-03-08 20:39:58.200103,0 days 00:00:09.929574,64,True,0.2618304761284186,128,0.0015590625760817803,3,0.0004673386075415684,0.7983870967741936,101,COMPLETE
60,0.532202959060669,2026-03-08 20:39:58.200103,2026-03-08 20:40:06.496637,0 days 00:00:08.296534,64,True,0.30192321475463246,128,0.0019684165880142503,2,0.00018840119863483746,0.8338709677419355,102,COMPLETE
61,0.5406345725059509,2026-03-08 20:40:06.496637,2026-03-08 20:40:13.396293,0 days 00:00:06.899656,64,True,0.2510034063976926,64,0.0018274794875106572,3,0.00028275294922542785,0.7741935483870968,103,COMPLETE
62,0.5508458018302917,2026-03-08 20:40:13.396293,2026-03-08 20:40:32.867171,0 days 00:00:19.470878,64,True,0.22929351676246146,256,0.001354409234592549,2,0.00024084414233697466,0.8290322580645161,104,COMPLETE
63,0.5401296615600586,2026-03-08 20:40:32.867171,2026-03-08 20:40:39.801523,0 days 00:00:06.934352,64,True,0.2859639361006141,96,0.001421012188780894,2,0.00035822373608837847,0.7919354838709678,105,COMPLETE
64,0.5761888027191162,2026-03-08 20:40:39.801523,2026-03-08 20:40:46.757377,0 days 00:00:06.955854,64,True,0.21481020285302405,128,0.0012822711919036286,1,0.00013040154303673175,0.8370967741935482,106,COMPLETE
65,0.6128791272640228,2026-03-08 20:40:46.757377,2026-03-08 20:41:17.366397,0 days 00:00:30.609020,16,False,0.2684279675832372,192,0.0014791671028855117,3,0.00016834899222759666,0.7983870967741934,107,COMPLETE
66,0.5713567137718201,2026-03-08 20:41:17.366397,2026-03-08 20:41:24.115409,0 days 00:00:06.749012,64,True,0.3268858264833598,64,0.0016058948628968669,2,0.00010763118994258138,0.8516129032258064,108,COMPLETE
67,0.4738607108592987,2026-03-08 20:41:24.115409,2026-03-08 20:41:30.644201,0 days 00:00:06.528792,64,False,0.24165183688793587,96,0.0016982307887874887,2,0.00021351868150387186,0.8048387096774193,109,COMPLETE
68,0.49311715364456177,2026-03-08 20:41:30.644201,2026-03-08 20:41:37.233021,0 days 00:00:06.588820,64,False,0.2400703817016233,96,0.0017601357841038623,2,0.00020145823140363368,0.8016129032258065,110,COMPLETE
69,0.4632677733898163,2026-03-08 20:41:37.233021,2026-03-08 20:41:43.871805,0 days 00:00:06.638784,64,False,0.21242675320432233,128,0.0016712781760620644,2,1.2501851767084894e-05,0.8096774193548387,111,COMPLETE
70,0.624833345413208,2026-03-08 20:41:43.871805,2026-03-08 20:41:51.978485,0 days 00:00:08.106680,64,True,0.21371761007395024,128,0.001705666932835164,2,1.0721107978879974e-05,0.7903225806451614,112,COMPLETE
71,0.3979393541812897,2026-03-08 20:41:51.978485,2026-03-08 20:41:58.584309,0 days 00:00:06.605824,64,False,0.20036521398820817,128,0.0015783890052074694,2,1.1769991449191094e-05,0.8548387096774194,113,COMPLETE
72,0.5002077221870422,2026-03-08 20:41:58.584309,2026-03-08 20:42:05.189603,0 days 00:00:06.605294,64,False,0.20426704367111317,128,0.0015934752283519181,2,1.2666216213031984e-05,0.8725806451612904,114,COMPLETE
73,0.545185387134552,2026-03-08 20:42:05.199718,2026-03-08 20:42:11.795135,0 days 00:00:06.595417,64,False,0.22855204220481537,128,0.0016702808047119185,2,2.4576023968257365e-05,0.7612903225806451,115,COMPLETE
74,0.4770527184009552,2026-03-08 20:42:11.795135,2026-03-08 20:42:18.468027,0 days 00:00:06.672892,64,False,0.20016284887475086,128,0.0018022282294297037,2,1.9053764285949126e-05,0.8048387096774193,116,COMPLETE
75,0.5833637118339539,2026-03-08 20:42:18.468027,2026-03-08 20:42:25.083360,0 days 00:00:06.615333,64,False,0.22156044322918145,128,0.0018114359914367393,2,1.9574541853862593e-05,0.7822580645161291,117,COMPLETE
76,0.5297977924346924,2026-03-08 20:42:25.089179,2026-03-08 20:42:31.778472,0 days 00:00:06.689293,64,False,0.2425517249444461,128,0.0019163098332147651,2,1.7005266107439433e-05,0.8129032258064516,118,COMPLETE
77,0.5626211762428284,2026-03-08 20:42:31.778472,2026-03-08 20:42:38.434141,0 days 00:00:06.655669,64,False,0.5244793085945556,128,0.0014783989279394626,2,1.348181198661627e-05,0.7741935483870966,119,COMPLETE
78,0.5219056606292725,2026-03-08 20:42:38.434141,2026-03-08 20:42:45.115930,0 days 00:00:06.681789,64,False,0.2102531604499656,128,0.001767575708169658,2,1.3992143454818126e-05,0.8112903225806452,120,COMPLETE
79,0.5054119229316711,2026-03-08 20:42:45.115930,2026-03-08 20:42:51.728414,0 days 00:00:06.612484,64,False,0.2521361597051665,128,0.0015561831870465738,2,2.07102936643383e-05,0.8,121,COMPLETE
80,0.4912723898887634,2026-03-08 20:42:51.728414,2026-03-08 20:42:58.152133,0 days 00:00:06.423719,64,False,0.23279668204948809,64,0.0013754512415007497,2,1.1332745932229751e-05,0.7870967741935485,122,COMPLETE
81,0.48249900341033936,2026-03-08 20:42:58.153132,2026-03-08 20:43:04.822765,0 days 00:00:06.669633,64,False,0.20222947073958714,128,0.0016514461147716154,2,3.511932358758406e-05,0.7741935483870968,123,COMPLETE
82,0.5050147771835327,2026-03-08 20:43:04.822765,2026-03-08 20:43:11.438105,0 days 00:00:06.615340,64,False,0.2019005695353587,128,0.001634749651241058,2,1.5238456444493122e-05,0.882258064516129,124,COMPLETE
83,0.44008728861808777,2026-03-08 20:43:11.444582,2026-03-08 20:43:18.070771,0 days 00:00:06.626189,64,False,0.20008808267814887,128,0.0018595972378600216,2,3.762423902403697e-05,0.8403225806451612,125,COMPLETE
84,0.4935995638370514,2026-03-08 20:43:18.070771,2026-03-08 20:43:24.672727,0 days 00:00:06.601956,64,False,0.22053033146635798,128,0.00183693255100311,2,1.1784240817940226e-05,0.832258064516129,126,COMPLETE
85,0.47255584597587585,2026-03-08 20:43:24.672727,2026-03-08 20:43:31.337992,0 days 00:00:06.665265,64,False,0.22612818928193174,128,0.0019351458981219064,2,2.539408630640854e-05,0.782258064516129,127,COMPLETE
86,0.5373787879943848,2026-03-08 20:43:31.337992,2026-03-08 20:43:46.567316,0 days 00:00:15.229324,64,False,0.22944624822080453,192,0.0019962467313804203,2,2.8240521905774075e-05,0.8274193548387098,128,COMPLETE
87,0.3893659710884094,2026-03-08 20:43:46.567316,2026-03-08 20:43:53.213171,0 days 00:00:06.645855,64,False,0.21423497348209186,128,0.001943283694176315,2,1.933291062238922e-05,0.7967741935483871,129,COMPLETE
88,0.5654562562704086,2026-03-08 20:43:53.213171,2026-03-08 20:44:19.532385,0 days 00:00:26.319214,16,False,0.21517053271973038,256,0.0019046492335183605,2,3.810783848984608e-05,0.7983870967741935,130,COMPLETE
89,0.5054311156272888,2026-03-08 20:44:19.532385,2026-03-08 20:44:26.184123,0 days 00:00:06.651738,64,False,0.24346146998703783,128,0.001958480952871198,2,2.6223892045255073e-05,0.7951612903225806,131,COMPLETE
90,0.6025536060333252,2026-03-08 20:44:26.184123,2026-03-08 20:44:32.812980,0 days 00:00:06.628857,64,False,0.25452784117487987,64,0.0018546084472839115,2,4.853276531103008e-05,0.8338709677419354,132,COMPLETE
91,0.5583387613296509,2026-03-08 20:44:32.812980,2026-03-08 20:44:39.455093,0 days 00:00:06.642113,64,False,0.2255722349010066,128,0.0018067559985195324,2,1.7519991438591875e-05,0.764516129032258,133,COMPLETE
92,0.5215751528739929,2026-03-08 20:44:39.455093,2026-03-08 20:44:46.007392,0 days 00:00:06.552299,64,False,0.21124785089613787,128,0.0016957803503241044,2,2.0004253360668258e-05,0.8112903225806452,134,COMPLETE
93,0.5574020743370056,2026-03-08 20:44:46.007392,2026-03-08 20:44:52.622605,0 days 00:00:06.615213,64,False,0.20062558004530784,128,0.0017572829542283393,2,1.0056184971896552e-05,0.7903225806451614,135,COMPLETE
94,0.583175778388977,2026-03-08 20:44:52.629131,2026-03-08 20:44:59.221608,0 days 00:00:06.592477,64,False,0.4222985959808353,128,0.001893786914136821,2,3.217005485476221e-05,0.782258064516129,136,COMPLETE
95,0.5313323736190796,2026-03-08 20:44:59.221608,2026-03-08 20:45:05.773763,0 days 00:00:06.552155,64,False,0.2362722809701106,128,0.001585961393835672,2,1.4706780764389941e-05,0.7564516129032258,137,COMPLETE
96,0.509860098361969,2026-03-08 20:45:05.773763,2026-03-08 20:45:12.731260,0 days 00:00:06.957497,64,False,0.2196116578920278,128,0.0014958992547828666,2,1.838344315312912e-05,0.8209677419354839,138,COMPLETE
97,0.49990808963775635,2026-03-08 20:45:12.732259,2026-03-08 20:45:19.485275,0 days 00:00:06.753016,64,False,0.27493404711338565,128,0.0019345685243789272,2,1.2981090147203114e-05,0.832258064516129,139,COMPLETE
98,0.5508608818054199,2026-03-08 20:45:19.485275,2026-03-08 20:45:26.058032,0 days 00:00:06.572757,64,False,0.21202282605762016,128,0.0017923063645497303,2,2.3345593571958242e-05,0.7999999999999999,140,COMPLETE
99,0.5320674777030945,2026-03-08 20:45:26.059032,2026-03-08 20:45:32.589760,0 days 00:00:06.530728,64,False,0.2477924863234731,64,0.0018669822647908708,3,2.1838936577868215e-05,0.8241935483870967,141,COMPLETE
